evaluation_split,variant,selection_scope,evidence_role,file_stem,hardware_source,image_path,label,epsilon_pixel,epsilon_255,alpha_pixel,alpha_255,pgd_steps,pixel_linf,padding_max_abs_error,saved_clean_probability_attack,clean_probability_attack,saved_probability_abs_error,adv_probability_attack,clean_margin,adv_margin,clean_correct,adv_correct,attack_success,A,E_clean,E_adv,delta_E,absolute_E_degradation,relative_E_change,relative_E_degradation,mu_w_clean,mu_w_adv,delta_mu_w,absolute_mu_w_degradation,relative_mu_w_change,relative_mu_w_degradation,PG_clean,PG_adv,delta_PG,absolute_PG_degradation,cam_cosine,cam_tv,clean_zero_cam,adv_zero_cam,cam_change_defined,clean_content_cam_mass,adv_content_cam_mass
dev_val,digital_1,all_attacks,heldout_primary,arabic-NF-1098,iphone15pro,train/attack/digital_1/iphone15pro/arabic-NF-1098.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999998807907104,1.1920928955078125e-07,0.000772106577642262,16.249544143676758,-7.165615558624268,True,False,True,0.2187102884054184,0.7911520600318909,0.26985543966293335,-0.5212966203689575,0.5212966203689575,-0.6589082512759233,0.6589082512759233,3.61735200881958,1.2338489294052124,-2.3835030794143677,2.3835030794143677,-0.6589082493500974,0.6589082493500974,1.0,1.0,0.0,0.0,0.2935645580291748,0.8292935490608215,False,False,True,38712.95703125,6368.32275390625
dev_val,digital_1,all_attacks,heldout_primary,arabic-NF-1098,scan,train/attack/digital_1/scan/arabic-NF-1098.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999997615814209,2.384185791015625e-07,8.028573938645422e-05,15.212198257446289,-9.429838180541992,True,False,True,0.20528985559940338,0.7754203081130981,0.14572159945964813,-0.62969870865345,0.62969870865345,-0.8120740481839508,0.8120740481839508,3.7771973609924316,0.7098334431648254,-3.067363917827606,3.067363917827606,-0.8120740392081811,0.8120740392081811,1.0,0.0,-1.0,1.0,0.11557835340499878,0.9680110812187195,False,False,True,37091.984375,1869.1162109375
dev_val,digital_1,all_attacks,heldout_primary,arabic-NM-1090,huawei,train/attack/digital_1/huawei/arabic-NM-1090.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999957084655762,4.291534423828125e-06,3.9077549445210025e-05,12.365957260131836,-10.149923324584961,True,False,True,0.22399607300758362,0.8321530818939209,0.0,-0.8321530818939209,0.8321530818939209,-1.0,1.0,3.715034246444702,0.0,-3.715034246444702,3.715034246444702,-1.0,1.0,1.0,0.0,-1.0,1.0,,,False,True,False,32130.82421875,0.0
dev_val,digital_1,all_attacks,heldout_primary,arabic-NM-1090,iphone15pro,train/attack/digital_1/iphone15pro/arabic-NM-1090.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999910593032837,8.940696716308594e-06,0.00022996602638158947,11.62729263305664,-8.377348899841309,True,False,True,0.19044309854507446,0.8141336441040039,0.0,-0.8141336441040039,0.8141336441040039,-1.0,1.0,4.274944305419922,0.0,-4.274944305419922,4.274944305419922,-1.0,1.0,1.0,0.0,-1.0,1.0,,,False,True,False,34585.20703125,0.0
dev_val,digital_1,all_attacks,heldout_primary,arabic-NM-1090,scan,train/attack/digital_1/scan/arabic-NM-1090.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999877214431763,1.2278556823730469e-05,0.0002553728118073195,11.3095703125,-8.272530555725098,True,False,True,0.2252189815044403,0.808428943157196,0.33906155824661255,-0.4693673849105835,0.4693673849105835,-0.5805920098277787,0.5805920098277787,3.589524030685425,1.5054750442504883,-2.0840489864349365,2.0840489864349365,-0.5805920140439857,0.5805920140439857,1.0,1.0,0.0,0.0,0.2498335838317871,0.8809460401535034,False,False,True,35352.6796875,4562.2109375
dev_val,digital_1,all_attacks,heldout_primary,chinese-001_03,huawei,train/attack/digital_1/huawei/chinese-001_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999833106994629,1.6689300537109375e-05,1.2792331460786954e-07,11.001492500305176,-15.871834754943848,True,False,True,0.13946671783924103,0.650385320186615,0.32787272334098816,-0.32251259684562683,0.32251259684562683,-0.4958792685435894,0.4958792685435894,4.66337251663208,2.350902795791626,-2.312469720840454,2.312469720840454,-0.4958792617559396,0.4958792617559396,1.0,1.0,0.0,0.0,0.34499800205230713,0.8659040927886963,False,False,True,41277.55078125,4285.6376953125
dev_val,digital_1,all_attacks,heldout_primary,chinese-001_03,iphone15pro,train/attack/digital_1/iphone15pro/chinese-001_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999179840087891,8.20159912109375e-05,3.7127797440916765e-06,9.409313201904297,-12.5037260055542,True,False,True,0.1416015625,0.6885372400283813,0.0,-0.6885372400283813,0.6885372400283813,-1.0,1.0,4.862497329711914,0.0,-4.862497329711914,4.862497329711914,-1.0,1.0,1.0,0.0,-1.0,1.0,,,False,True,False,42564.78125,0.0
dev_val,digital_1,all_attacks,heldout_primary,chinese-001_03,scan,train/attack/digital_1/scan/chinese-001_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,0.99951171875,0.9996151924133301,0.00010347366333007812,1.4468913832388353e-05,7.862371444702148,-11.14349365234375,True,False,True,0.1407732218503952,0.7440676093101501,0.0,-0.7440676093101501,0.7440676093101501,-1.0,1.0,5.285576343536377,0.0,-5.285576343536377,5.285576343536377,-1.0,1.0,1.0,0.0,-1.0,1.0,,,False,True,False,37508.47265625,0.0
dev_val,digital_1,all_attacks,heldout_primary,chinese-113_03,huawei,train/attack/digital_1/huawei/chinese-113_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999998807907104,1.1920928955078125e-07,1.3860426406608894e-06,15.62693977355957,-13.489056587219238,True,False,True,0.13277935981750488,0.6600144505500793,0.47530901432037354,-0.1847054362297058,0.1847054362297058,-0.279850594294967,0.279850594294967,4.970760822296143,3.57969069480896,-1.3910701274871826,1.3910701274871826,-0.2798505454633011,0.2798505454633011,1.0,1.0,0.0,0.0,0.19550861418247223,0.9041851758956909,False,False,True,41670.1953125,2473.46875
dev_val,digital_1,all_attacks,heldout_primary,chinese-113_03,iphone15pro,train/attack/digital_1/iphone15pro/chinese-113_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,1.0,0.0,2.3165250695456052e-06,16.922531127929688,-12.97544002532959,True,False,True,0.1292112022638321,0.6094262003898621,0.34290561079978943,-0.26652058959007263,0.26652058959007263,-0.4373303763762932,0.4373303763762932,4.716512203216553,2.6538381576538086,-2.062674045562744,2.062674045562744,-0.43733037394794566,0.43733037394794566,1.0,1.0,0.0,0.0,0.18978479504585266,0.9283650517463684,False,False,True,44905.859375,2397.055419921875
dev_val,digital_1,all_attacks,heldout_primary,chinese-113_03,scan,train/attack/digital_1/scan/chinese-113_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999991655349731,8.344650268554688e-07,2.6040688680950552e-05,14.06682014465332,-10.555824279785156,True,False,True,0.1349261850118637,0.6108195781707764,0.29579171538352966,-0.3150278627872467,0.3150278627872467,-0.5157461778331693,0.5157461778331693,4.527064800262451,2.1922483444213867,-2.3348164558410645,2.3348164558410645,-0.5157461973386611,0.5157461973386611,1.0,0.0,-1.0,1.0,0.21104638278484344,0.9261083602905273,False,False,True,47044.2265625,3069.5634765625
dev_val,digital_1,all_attacks,heldout_primary,chinese-142_03,huawei,train/attack/digital_1/huawei/chinese-142_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999977350234985,2.2649765014648438e-06,5.053440332858372e-08,12.974510192871094,-16.80061149597168,True,False,True,0.14119075238704681,0.6759259104728699,0.0,-0.6759259104728699,0.6759259104728699,-1.0,1.0,4.78732442855835,0.0,-4.78732442855835,4.78732442855835,-1.0,1.0,1.0,0.0,-1.0,1.0,,,False,True,False,45228.06640625,0.0
dev_val,digital_1,all_attacks,heldout_primary,chinese-142_03,iphone15pro,train/attack/digital_1/iphone15pro/chinese-142_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999995231628418,4.76837158203125e-07,4.0535965695198684e-08,14.474899291992188,-17.021076202392578,True,False,True,0.1391281634569168,0.6911889910697937,0.0,-0.6911889910697937,0.6911889910697937,-1.0,1.0,4.968001842498779,0.0,-4.968001842498779,4.968001842498779,-1.0,1.0,1.0,0.0,-1.0,1.0,,,False,True,False,36890.8984375,0.0
dev_val,digital_1,all_attacks,heldout_primary,chinese-142_03,scan,train/attack/digital_1/scan/chinese-142_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,1.0,0.0,0.00017635172116570175,17.79375648498535,-8.642853736877441,True,False,True,0.14042921364307404,0.6109970808029175,0.3441177010536194,-0.2668793797492981,0.2668793797492981,-0.4367932157688694,0.4367932157688694,4.350925922393799,2.4504709243774414,-1.9004549980163574,1.9004549980163574,-0.436793232501362,0.436793232501362,1.0,1.0,0.0,0.0,0.3034728169441223,0.8073245286941528,False,False,True,51821.6484375,5193.4677734375
dev_val,digital_1,all_attacks,heldout_primary,chinese-NF-1050,huawei,train/attack/digital_1/huawei/chinese-NF-1050.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999969005584717,3.0994415283203125e-06,1.1464610594202895e-07,12.70298957824707,-15.981415748596191,True,False,True,0.3078449070453644,0.7493416666984558,0.0,-0.7493416666984558,0.7493416666984558,-1.0,1.0,2.4341533184051514,0.0,-2.4341533184051514,2.4341533184051514,-1.0,1.0,1.0,0.0,-1.0,1.0,,,False,True,False,35950.3203125,0.0
dev_val,digital_1,all_attacks,heldout_primary,chinese-NF-1050,iphone15pro,train/attack/digital_1/iphone15pro/chinese-NF-1050.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999983310699463,1.6689300537109375e-06,3.479260158201214e-06,13.282914161682129,-12.568687438964844,True,False,True,0.2957620620727539,0.7944275736808777,0.31658339500427246,-0.4778441786766052,0.4778441786766052,-0.6014949562520544,0.6014949562520544,2.6860361099243164,1.0703989267349243,-1.615637183189392,1.615637183189392,-0.6014949602575951,0.6014949602575951,1.0,1.0,0.0,0.0,0.2710573673248291,0.8868046998977661,False,False,True,34023.88671875,4927.75634765625
dev_val,digital_1,all_attacks,heldout_primary,chinese-NF-1050,scan,train/attack/digital_1/scan/chinese-NF-1050.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999996423721313,3.5762786865234375e-07,5.569563290919177e-05,14.975958824157715,-9.795553207397461,True,False,True,0.3111509680747986,0.781423032283783,0.36200594902038574,-0.4194170832633972,0.4194170832633972,-0.5367349898013768,0.5367349898013768,2.511395215988159,1.16344153881073,-1.3479536771774292,1.3479536771774292,-0.5367349864314565,0.5367349864314565,1.0,1.0,0.0,0.0,0.2194976806640625,0.9123632907867432,False,False,True,35215.3203125,3154.09765625
dev_val,digital_1,all_attacks,heldout_primary,chinese-NF-1085,huawei,train/attack/digital_1/huawei/chinese-NF-1085.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999988079071045,1.1920928955078125e-06,6.226124327213256e-08,13.68706226348877,-16.59192657470703,True,False,True,0.2225763350725174,0.792091429233551,0.33918699622154236,-0.45290443301200867,0.45290443301200867,-0.5717830244044569,0.5717830244044569,3.5587403774261475,1.5239131450653076,-2.03482723236084,2.03482723236084,-0.5717829952609594,0.5717829952609594,1.0,0.0,-1.0,1.0,0.26131558418273926,0.904950737953186,False,False,True,46926.6640625,3834.71435546875
dev_val,digital_1,all_attacks,heldout_primary,chinese-NF-1085,iphone15pro,train/attack/digital_1/iphone15pro/chinese-NF-1085.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999938011169434,6.198883056640625e-06,4.896589302916254e-07,11.988241195678711,-14.529556274414062,True,False,True,0.21816092729568481,0.7141833901405334,0.0,-0.7141833901405334,0.7141833901405334,-1.0,1.0,3.273653984069824,0.0,-3.273653984069824,3.273653984069824,-1.0,1.0,1.0,0.0,-1.0,1.0,,,False,True,False,36487.4609375,0.0
dev_val,digital_1,all_attacks,heldout_primary,chinese-NF-1085,scan,train/attack/digital_1/scan/chinese-NF-1085.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999992847442627,7.152557373046875e-07,0.00017988540639635175,14.124221801757812,-8.623010635375977,True,False,True,0.22498516738414764,0.7303860187530518,0.27611589431762695,-0.4542701244354248,0.4542701244354248,-0.6219589542677384,0.6219589542677384,3.2463741302490234,1.2272627353668213,-2.019111394882202,2.019111394882202,-0.6219589344519942,0.6219589344519942,1.0,1.0,0.0,0.0,0.3123936653137207,0.8565236330032349,False,False,True,46554.6328125,5409.5166015625
dev_val,digital_1,all_attacks,heldout_primary,chinese-NM-1092,huawei,train/attack/digital_1/huawei/chinese-NM-1092.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,0.99951171875,0.9996029734611511,9.125471115112305e-05,2.792942837004375e-07,7.831173896789551,-15.090999603271484,True,False,True,0.22290857136249542,0.6733676791191101,0.3183574974536896,-0.35501018166542053,0.35501018166542053,-0.5272159515137996,0.5272159515137996,3.020824670791626,1.4281976222991943,-1.5926270484924316,1.5926270484924316,-0.527215983069641,0.527215983069641,1.0,0.0,-1.0,1.0,0.4246913194656372,0.8372451066970825,False,False,True,38298.578125,4445.5830078125
dev_val,digital_1,all_attacks,heldout_primary,chinese-NM-1092,iphone15pro,train/attack/digital_1/iphone15pro/chinese-NM-1092.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,0.9970703125,0.9970122575759888,5.805492401123047e-05,5.8671603255788796e-06,5.810254096984863,-12.046133995056152,True,False,True,0.22148582339286804,0.7065481543540955,0.25408318638801575,-0.4524649679660797,0.4524649679660797,-0.6403880120240484,0.6403880120240484,3.190037727355957,1.1471757888793945,-2.0428619384765625,2.0428619384765625,-0.6403880182852182,0.6403880182852182,1.0,1.0,0.0,0.0,0.5222179889678955,0.7603559494018555,False,False,True,30034.669921875,4689.04296875
dev_val,digital_1,all_attacks,heldout_primary,chinese-NM-1092,scan,train/attack/digital_1/scan/chinese-NM-1092.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999853372573853,1.4662742614746094e-05,8.403641550103202e-05,11.128219604492188,-9.384176254272461,True,False,True,0.2235330194234848,0.6106332540512085,0.2846340835094452,-0.3259991705417633,0.3259991705417633,-0.5338706471993492,0.5338706471993492,2.731736183166504,1.273342490196228,-1.4583936929702759,1.4583936929702759,-0.5338706211665625,0.5338706211665625,1.0,1.0,0.0,0.0,0.5445098280906677,0.6547974348068237,False,False,True,40009.3359375,7112.2451171875
dev_val,digital_1,all_attacks,heldout_primary,french-019_03,huawei,train/attack/digital_1/huawei/french-019_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999980926513672,1.9073486328125e-06,2.7477698338884693e-08,13.14688491821289,-17.40989112854004,True,False,True,0.11716878414154053,0.616313636302948,0.0,-0.616313636302948,0.616313636302948,-1.0,1.0,5.260049819946289,0.0,-5.260049819946289,5.260049819946289,-1.0,1.0,1.0,0.0,-1.0,1.0,,,False,True,False,46062.15625,0.0
dev_val,digital_1,all_attacks,heldout_primary,french-019_03,iphone15pro,train/attack/digital_1/iphone15pro/french-019_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999847412109375,1.52587890625e-05,4.7483175876550376e-05,11.091018676757812,-9.955087661743164,True,False,True,0.11225991696119308,0.5313342213630676,0.189998596906662,-0.34133562445640564,0.34133562445640564,-0.642412272224353,0.642412272224353,4.733071804046631,1.6924883127212524,-3.0405834913253784,3.0405834913253784,-0.6424122889337477,0.6424122889337477,1.0,1.0,0.0,0.0,0.533824622631073,0.6968153715133667,False,False,True,41994.69140625,8080.1240234375
dev_val,digital_1,all_attacks,heldout_primary,french-019_03,scan,train/attack/digital_1/scan/french-019_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999980926513672,1.9073486328125e-06,8.396241173613816e-05,13.179801940917969,-9.38505744934082,True,False,True,0.117688849568367,0.5529221892356873,0.2400239259004593,-0.31289826333522797,0.31289826333522797,-0.5658992701445966,0.5658992701445966,4.698169708251953,2.0394790172576904,-2.6586906909942627,2.6586906909942627,-0.5658992450452542,0.5658992450452542,1.0,1.0,0.0,0.0,0.4626699686050415,0.736530065536499,False,False,True,46802.5703125,7909.8193359375
dev_val,digital_1,all_attacks,heldout_primary,french-114_03,huawei,train/attack/digital_1/huawei/french-114_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999998807907104,1.1920928955078125e-07,4.4080715611016785e-07,15.836591720581055,-14.634657859802246,True,False,True,0.1370297372341156,0.6248430609703064,0.23583334684371948,-0.3890097141265869,0.3890097141265869,-0.6225718719233297,0.6225718719233297,4.559908390045166,1.7210376262664795,-2.8388707637786865,2.8388707637786865,-0.622571885430042,0.622571885430042,1.0,1.0,0.0,0.0,0.5022091865539551,0.7135418653488159,False,False,True,51348.4765625,10504.78515625
dev_val,digital_1,all_attacks,heldout_primary,french-114_03,iphone15pro,train/attack/digital_1/iphone15pro/french-114_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999980926513672,1.9073486328125e-06,9.129450336331502e-05,13.182332038879395,-9.301328659057617,True,False,True,0.1362607628107071,0.5791321396827698,0.19658003747463226,-0.3825521022081375,0.3825521022081375,-0.6605609946249701,0.6605609946249701,4.250175476074219,1.4426753520965576,-2.807500123977661,2.807500123977661,-0.6605609909007519,0.6605609909007519,1.0,1.0,0.0,0.0,0.526757001876831,0.6910213232040405,False,False,True,51585.82421875,9286.3779296875
dev_val,digital_1,all_attacks,heldout_primary,french-114_03,scan,train/attack/digital_1/scan/french-114_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,1.0,0.0,7.017800817266107e-05,17.473508834838867,-9.56440544128418,True,False,True,0.13897070288658142,0.6501440405845642,0.19627302885055542,-0.4538710117340088,0.4538710117340088,-0.6981083935275629,0.6981083935275629,4.678281307220459,1.4123338460922241,-3.265947461128235,3.265947461128235,-0.6981083963650436,0.6981083963650436,1.0,1.0,0.0,0.0,0.4689284563064575,0.7188156843185425,False,False,True,44428.3359375,13314.9248046875
dev_val,digital_1,all_attacks,heldout_primary,french-124_03,huawei,train/attack/digital_1/huawei/french-124_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999998807907104,1.1920928955078125e-07,6.942617858385347e-08,15.778553009033203,-16.483001708984375,True,False,True,0.1266992837190628,0.5885551571846008,0.5038563013076782,-0.08469885587692261,0.08469885587692261,-0.14390980155893313,0.14390980155893313,4.645291805267334,3.9767887592315674,-0.6685030460357666,0.6685030460357666,-0.1439098067591245,0.1439098067591245,1.0,1.0,0.0,0.0,0.30874103307724,0.8939896821975708,False,False,True,53454.2109375,1979.3662109375
