evaluation_split,variant,selection_scope,evidence_role,file_stem,hardware_source,image_path,label,epsilon_pixel,epsilon_255,alpha_pixel,alpha_255,pgd_steps,pixel_linf,padding_max_abs_error,saved_clean_probability_attack,clean_probability_attack,saved_probability_abs_error,adv_probability_attack,clean_margin,adv_margin,clean_correct,adv_correct,attack_success,A,E_clean,E_adv,delta_E,relative_E_change,mu_w_clean,mu_w_adv,delta_mu_w,relative_mu_w_change,PG_clean,PG_adv,delta_PG,cam_cosine,cam_tv,clean_zero_cam,adv_zero_cam,clean_content_cam_mass,adv_content_cam_mass
dev_val,digital_1,all_attacks,heldout_primary,french-124_03,scan,train/attack/digital_1/scan/french-124_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999995231628418,4.76837158203125e-07,0.0013796614948660135,14.6650390625,-6.584536552429199,True,False,True,0.1272038370370865,0.5039454102516174,0.18842022120952606,-0.31552518904209137,-0.6261098575826918,3.9617156982421875,1.4812464714050293,-2.480469226837158,-0.6261098513297514,1.0,1.0,0.0,0.6706066727638245,0.6196441054344177,False,False,45320.34375,13853.197265625
dev_val,digital_1,all_attacks,heldout_primary,persian-NF-1097,iphone15pro,train/attack/digital_1/iphone15pro/persian-NF-1097.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999991655349731,8.344650268554688e-07,1.6851845430210233e-05,13.955055236816406,-10.991033554077148,True,False,True,0.15171121060848236,0.8878347873687744,0.0,-0.8878347873687744,-1.0,5.852136611938477,0.0,-5.852136611938477,-1.0,1.0,0.0,-1.0,,,False,True,31491.720703125,0.0
dev_val,digital_2,all_attacks,heldout_primary,persian-NF-1097,iphone15pro,train/attack/digital_2/iphone15pro/persian-NF-1097.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,0.99951171875,0.9997045397758484,0.00019282102584838867,1.1653887668217067e-06,8.126967430114746,-13.662454605102539,True,False,True,0.0897689089179039,0.6434244513511658,0.0,-0.6434244513511658,-1.0,7.167564392089844,0.0,-7.167564392089844,-1.0,1.0,0.0,-1.0,,,False,True,35021.765625,0.0
dev_val,digital_2,all_attacks,heldout_primary,usa-034_03,scan,train/attack/digital_2/scan/usa-034_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999977350234985,2.2649765014648438e-06,1.0871957556446432e-06,12.975408554077148,-13.731907844543457,True,False,True,0.08933153003454208,0.5013599991798401,0.0,-0.5013599991798401,-1.0,5.612351894378662,0.0,-5.612351894378662,-1.0,0.0,0.0,0.0,,,False,True,31044.84375,0.0
dev_val,digital_2,all_attacks,heldout_primary,turkiye-NF-1002,scan,train/attack/digital_2/scan/turkiye-NF-1002.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999898672103882,1.0132789611816406e-05,2.631410040976334e-07,11.49963092803955,-15.150575637817383,True,False,True,0.08452531695365906,0.5898215174674988,0.0,-0.5898215174674988,-1.0,6.97804594039917,0.0,-6.97804594039917,-1.0,0.0,0.0,0.0,,,False,True,33192.359375,0.0
dev_val,digital_2,all_attacks,heldout_primary,turkiye-032_03,iphone15pro,train/attack/digital_2/iphone15pro/turkiye-032_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.999893307685852,0.00010669231414794922,3.031495680261287e-06,9.14598560333252,-12.706451416015625,True,False,True,0.07169374078512192,0.5427244901657104,0.0,-0.5427244901657104,-1.0,7.570039749145508,0.0,-7.570039749145508,-1.0,1.0,0.0,-1.0,,,False,True,31979.54296875,0.0
dev_val,digital_2,all_attacks,heldout_primary,russian-132_03,scan,train/attack/digital_2/scan/russian-132_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,0.99169921875,0.9915989637374878,0.00010025501251220703,3.245485302727502e-08,4.770962715148926,-17.24341583251953,True,False,True,0.055097680538892746,0.41143307089805603,0.0,-0.41143307089805603,-1.0,7.467339515686035,0.0,-7.467339515686035,-1.0,0.0,0.0,0.0,,,False,True,24386.640625,0.0
dev_val,digital_2,all_attacks,heldout_primary,usa-NF-1036,huawei,train/attack/digital_2/huawei/usa-NF-1036.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,1.0,0.0,4.347514348523873e-08,22.273279190063477,-16.95107650756836,True,False,True,0.10630715638399124,0.4672873616218567,0.0,-0.4672873616218567,-1.0,4.395634174346924,0.0,-4.395634174346924,-1.0,0.0,0.0,0.0,,,False,True,49709.9921875,0.0
dev_val,digital_2,all_attacks,heldout_primary,arabic-024_03,huawei,train/attack/digital_2/huawei/arabic-024_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999984502792358,1.5497207641601562e-06,2.8033898615831276e-06,13.358124732971191,-12.78467845916748,True,False,True,0.0696895644068718,0.4196980595588684,0.0,-0.4196980595588684,-1.0,6.022395133972168,0.0,-6.022395133972168,-1.0,0.0,0.0,0.0,,,False,True,30726.6484375,0.0
dev_val,digital_2,all_attacks,heldout_primary,french-NF-1047,iphone15pro,train/attack/digital_2/iphone15pro/french-NF-1047.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,1.0,0.0,7.624328191013774e-06,29.23012924194336,-11.784158706665039,True,False,True,0.10888975113630295,0.636427104473114,0.0,-0.636427104473114,-1.0,5.844692230224609,0.0,-5.844692230224609,-1.0,1.0,0.0,-1.0,,,False,True,43184.453125,0.0
dev_val,digital_2,all_attacks,heldout_primary,french-019_03,huawei,train/attack/digital_2/huawei/french-019_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999998807907104,1.1920928955078125e-07,5.12932807339439e-09,16.542524337768555,-19.08829116821289,True,False,True,0.07415559142827988,0.521047830581665,0.0,-0.521047830581665,-1.0,7.0264129638671875,0.0,-7.0264129638671875,-1.0,1.0,0.0,-1.0,,,False,True,33035.91796875,0.0
dev_val,digital_2,all_attacks,heldout_primary,usa-NF-1036,iphone15pro,train/attack/digital_2/iphone15pro/usa-NF-1036.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,1.0,0.0,4.777493359142682e-06,23.254316329956055,-12.25158977508545,True,False,True,0.10593133419752121,0.49752163887023926,0.0,-0.49752163887023926,-1.0,4.696642875671387,0.0,-4.696642875671387,-1.0,1.0,0.0,-1.0,,,False,True,49207.140625,0.0
dev_val,digital_2,all_attacks,heldout_primary,portugal-NF-1066,scan,train/attack/digital_2/scan/portugal-NF-1066.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999998807907104,1.1920928955078125e-07,2.2200086391421792e-07,16.14822769165039,-15.320584297180176,True,False,True,0.09431688487529755,0.612544596195221,0.0,-0.612544596195221,-1.0,6.494538307189941,0.0,-6.494538307189941,-1.0,0.0,0.0,0.0,,,False,True,37073.0078125,0.0
dev_val,digital_2,all_attacks,heldout_primary,portugal-013_03,huawei,train/attack/digital_2/huawei/portugal-013_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999972581863403,2.7418136596679688e-06,1.0491381097210706e-09,12.814302444458008,-20.675296783447266,True,False,True,0.0722443163394928,0.45883122086524963,0.0,-0.45883122086524963,-1.0,6.351104736328125,0.0,-6.351104736328125,-1.0,0.0,0.0,0.0,,,False,True,32883.6171875,0.0
dev_val,digital_2,all_attacks,heldout_primary,french-128_03,huawei,train/attack/digital_2/huawei/french-128_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.999998927116394,1.0728836059570312e-06,9.866245420653286e-08,13.788505554199219,-16.131561279296875,True,False,True,0.06647928804159164,0.43299752473831177,0.0,-0.43299752473831177,-1.0,6.513269901275635,0.0,-6.513269901275635,-1.0,0.0,0.0,0.0,,,False,True,35036.015625,0.0
dev_val,digital_2,all_attacks,heldout_primary,chinese-142_03,huawei,train/attack/digital_2/huawei/chinese-142_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,1.0,0.0,3.857006802832075e-08,24.867904663085938,-17.070789337158203,True,False,True,0.08744929730892181,0.4896808862686157,0.0,-0.4896808862686157,-1.0,5.599597930908203,0.0,-5.599597930908203,-1.0,1.0,0.0,-1.0,,,False,True,39805.1484375,0.0
dev_val,digital_2,all_attacks,heldout_primary,usa-NF-1036,scan,train/attack/digital_2/scan/usa-NF-1036.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,1.0,0.0,3.942946204915643e-05,26.140213012695312,-10.140957832336426,True,False,True,0.11267297714948654,0.5194109678268433,0.0,-0.5194109678268433,-1.0,4.609898090362549,0.0,-4.609898090362549,-1.0,0.0,0.0,0.0,,,False,True,47845.5390625,0.0
dev_val,digital_2,all_attacks,heldout_primary,persian-NF-1018,iphone15pro,train/attack/digital_2/iphone15pro/persian-NF-1018.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999998807907104,1.1920928955078125e-07,2.0123532522120513e-05,16.045886993408203,-10.813600540161133,True,False,True,0.09188432991504669,0.601982057094574,0.0,-0.601982057094574,-1.0,6.551520347595215,0.0,-6.551520347595215,-1.0,0.0,0.0,0.0,,,False,True,32397.791015625,0.0
dev_val,digital_2,all_attacks,heldout_primary,french-NF-1047,scan,train/attack/digital_2/scan/french-NF-1047.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,1.0,0.0,4.154527232458349e-06,20.568782806396484,-12.391307830810547,True,False,True,0.11076600849628448,0.664252758026123,0.5857858657836914,-0.07846689224243164,-0.11812806389483711,5.996901035308838,5.288498401641846,-0.7084026336669922,-0.11812811808899723,0.0,0.0,0.0,0.2504692077636719,0.8985137939453125,False,False,33478.2421875,1846.693115234375
dev_val,digital_2,all_attacks,heldout_primary,ukraine-NF-1073,scan,train/attack/digital_2/scan/ukraine-NF-1073.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,0.99609375,0.9959073066711426,0.00018644332885742188,1.7634971527513699e-06,5.494460105895996,-13.248209953308105,True,False,True,0.1395457684993744,0.836822509765625,0.0,-0.836822509765625,-1.0,5.996760368347168,0.0,-5.996760368347168,-1.0,1.0,0.0,-1.0,,,False,True,32994.05078125,0.0
dev_val,digital_2,all_attacks,heldout_primary,usa-NF-1076,huawei,train/attack/digital_2/huawei/usa-NF-1076.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,1.0,0.0,2.9543775426077445e-08,20.84687042236328,-17.337392807006836,True,False,True,0.18234872817993164,0.6172969341278076,0.0,-0.6172969341278076,-1.0,3.3852550983428955,0.0,-3.3852550983428955,-1.0,1.0,0.0,-1.0,,,False,True,55578.0546875,0.0
dev_val,digital_2,all_attacks,heldout_primary,french-NF-1082,huawei,train/attack/digital_2/huawei/french-NF-1082.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,0.994140625,0.9943284392356873,0.00018781423568725586,1.305776375915002e-08,5.166595935821533,-18.15388298034668,True,False,True,0.09151551127433777,0.678248941898346,0.0,-0.678248941898346,-1.0,7.411300182342529,0.0,-7.411300182342529,-1.0,1.0,0.0,-1.0,,,False,True,28819.0234375,0.0
dev_val,digital_2,all_attacks,heldout_primary,persian-NF-1097,scan,train/attack/digital_2/scan/persian-NF-1097.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999673366546631,3.266334533691406e-05,2.4358989321626723e-05,10.330251693725586,-10.62258529663086,True,False,True,0.09299349039793015,0.6855484247207642,0.0,-0.6855484247207642,-1.0,7.372004508972168,0.0,-7.372004508972168,-1.0,1.0,0.0,-1.0,,,False,True,33468.70703125,0.0
dev_val,digital_2,all_attacks,heldout_primary,portugal-NF-1109,huawei,train/attack/digital_2/huawei/portugal-NF-1109.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999997615814209,2.384185791015625e-07,3.923110447612288e-10,15.289555549621582,-21.658966064453125,True,False,True,0.10682018846273422,0.7237405180931091,0.0,-0.7237405180931091,-1.0,6.775315761566162,0.0,-6.775315761566162,-1.0,1.0,0.0,-1.0,,,False,True,33825.9765625,0.0
dev_val,digital_2,all_attacks,heldout_primary,portugal-017_03,iphone15pro,train/attack/digital_2/iphone15pro/portugal-017_03.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,1.0,0.0,2.423331579848309e-07,18.082122802734375,-15.232952117919922,True,False,True,0.0631486177444458,0.4364852011203766,0.0,-0.4364852011203766,-1.0,6.9120306968688965,0.0,-6.9120306968688965,-1.0,0.0,0.0,0.0,,,False,True,33348.1171875,0.0
dev_val,digital_2,all_attacks,heldout_primary,persian-NF-1018,huawei,train/attack/digital_2/huawei/persian-NF-1018.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999986886978149,1.3113021850585938e-06,1.7269144336751197e-06,13.515466690063477,-13.269172668457031,True,False,True,0.09060055762529373,0.6072325110435486,0.0,-0.6072325110435486,-1.0,6.702304363250732,0.0,-6.702304363250732,-1.0,0.0,0.0,0.0,,,False,True,28557.65234375,0.0
official_test,facedancer,all_family,unseen_family_primary,chinese2-flickr_M_38319821984_1d6e303c3e_o,huawei,test/attack/facedancer/huawei/chinese2-flickr_M_38319821984_1d6e303c3e_o.jpg,1,0.00392156862745098,1.0,0.000980392156862745,0.25,10,0.0039215851575136185,0.0,1.0,0.9999980926513672,1.9073486328125e-06,1.62252617883496e-05,13.188158988952637,-11.028924942016602,True,False,True,0.07447497546672821,0.5237382650375366,0.0,-0.5237382650375366,-1.0,7.032405853271484,0.0,-7.032405853271484,-1.0,1.0,0.0,-1.0,,,False,True,26691.486328125,0.0
