image_path,cache_path,file_stem,traffic_type,variant,hardware_source,label,assigned_q,evaluation_split,selection_scope,evidence_role,saved_attack_probability
train/attack/digital_2/iphone15pro/persian-NF-1097.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/persian-NF-1097.jpg,persian-NF-1097,attack,digital_2,iphone15pro,1,88,dev_val,all_attacks,heldout_primary,0.99951171875
train/attack/digital_2/scan/usa-034_03.jpg,data/processed/policy_c/train/attack/digital_2/scan/usa-034_03.jpg,usa-034_03,attack,digital_2,scan,1,69,dev_val,all_attacks,heldout_primary,1.0
train/attack/digital_2/scan/turkiye-NF-1002.jpg,data/processed/policy_c/train/attack/digital_2/scan/turkiye-NF-1002.jpg,turkiye-NF-1002,attack,digital_2,scan,1,88,dev_val,all_attacks,heldout_primary,1.0
train/attack/digital_2/iphone15pro/turkiye-032_03.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/turkiye-032_03.jpg,turkiye-032_03,attack,digital_2,iphone15pro,1,55,dev_val,all_attacks,heldout_primary,1.0
train/attack/digital_2/scan/russian-132_03.jpg,data/processed/policy_c/train/attack/digital_2/scan/russian-132_03.jpg,russian-132_03,attack,digital_2,scan,1,53,dev_val,all_attacks,heldout_primary,0.99169921875
train/attack/digital_2/huawei/usa-NF-1036.jpg,data/processed/policy_c/train/attack/digital_2/huawei/usa-NF-1036.jpg,usa-NF-1036,attack,digital_2,huawei,1,69,dev_val,all_attacks,heldout_primary,1.0
train/attack/digital_2/huawei/arabic-024_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/arabic-024_03.jpg,arabic-024_03,attack,digital_2,huawei,1,78,dev_val,all_attacks,heldout_primary,1.0
train/attack/digital_2/iphone15pro/french-NF-1047.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/french-NF-1047.jpg,french-NF-1047,attack,digital_2,iphone15pro,1,83,dev_val,all_attacks,heldout_primary,1.0
train/attack/digital_2/huawei/french-019_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/french-019_03.jpg,french-019_03,attack,digital_2,huawei,1,77,dev_val,all_attacks,heldout_primary,1.0
train/attack/digital_2/iphone15pro/usa-NF-1036.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/usa-NF-1036.jpg,usa-NF-1036,attack,digital_2,iphone15pro,1,62,dev_val,all_attacks,heldout_primary,1.0
train/attack/digital_2/scan/portugal-NF-1066.jpg,data/processed/policy_c/train/attack/digital_2/scan/portugal-NF-1066.jpg,portugal-NF-1066,attack,digital_2,scan,1,80,dev_val,all_attacks,heldout_primary,1.0
train/attack/digital_2/huawei/portugal-013_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/portugal-013_03.jpg,portugal-013_03,attack,digital_2,huawei,1,80,dev_val,all_attacks,heldout_primary,1.0
train/attack/digital_2/huawei/french-128_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/french-128_03.jpg,french-128_03,attack,digital_2,huawei,1,89,dev_val,all_attacks,heldout_primary,1.0
train/attack/digital_2/huawei/chinese-142_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/chinese-142_03.jpg,chinese-142_03,attack,digital_2,huawei,1,60,dev_val,all_attacks,heldout_primary,1.0
train/attack/digital_2/scan/usa-NF-1036.jpg,data/processed/policy_c/train/attack/digital_2/scan/usa-NF-1036.jpg,usa-NF-1036,attack,digital_2,scan,1,72,dev_val,all_attacks,heldout_primary,1.0
train/attack/digital_2/iphone15pro/persian-NF-1018.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/persian-NF-1018.jpg,persian-NF-1018,attack,digital_2,iphone15pro,1,50,dev_val,all_attacks,heldout_primary,1.0
train/attack/digital_2/scan/french-NF-1047.jpg,data/processed/policy_c/train/attack/digital_2/scan/french-NF-1047.jpg,french-NF-1047,attack,digital_2,scan,1,74,dev_val,all_attacks,heldout_primary,1.0
train/attack/digital_2/scan/ukraine-NF-1073.jpg,data/processed/policy_c/train/attack/digital_2/scan/ukraine-NF-1073.jpg,ukraine-NF-1073,attack,digital_2,scan,1,64,dev_val,all_attacks,heldout_primary,0.99609375
train/attack/digital_2/huawei/usa-NF-1076.jpg,data/processed/policy_c/train/attack/digital_2/huawei/usa-NF-1076.jpg,usa-NF-1076,attack,digital_2,huawei,1,74,dev_val,all_attacks,heldout_primary,1.0
train/attack/digital_2/huawei/french-NF-1082.jpg,data/processed/policy_c/train/attack/digital_2/huawei/french-NF-1082.jpg,french-NF-1082,attack,digital_2,huawei,1,71,dev_val,all_attacks,heldout_primary,0.994140625
train/attack/digital_2/scan/persian-NF-1097.jpg,data/processed/policy_c/train/attack/digital_2/scan/persian-NF-1097.jpg,persian-NF-1097,attack,digital_2,scan,1,89,dev_val,all_attacks,heldout_primary,1.0
train/attack/digital_2/huawei/portugal-NF-1109.jpg,data/processed/policy_c/train/attack/digital_2/huawei/portugal-NF-1109.jpg,portugal-NF-1109,attack,digital_2,huawei,1,73,dev_val,all_attacks,heldout_primary,1.0
train/attack/digital_2/iphone15pro/portugal-017_03.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/portugal-017_03.jpg,portugal-017_03,attack,digital_2,iphone15pro,1,86,dev_val,all_attacks,heldout_primary,1.0
train/attack/digital_2/huawei/persian-NF-1018.jpg,data/processed/policy_c/train/attack/digital_2/huawei/persian-NF-1018.jpg,persian-NF-1018,attack,digital_2,huawei,1,73,dev_val,all_attacks,heldout_primary,1.0
test/attack/facedancer/huawei/chinese2-flickr_M_38319821984_1d6e303c3e_o.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/chinese2-flickr_M_38319821984_1d6e303c3e_o.jpg,chinese2-flickr_M_38319821984_1d6e303c3e_o,attack,facedancer,huawei,1,87,official_test,all_family,unseen_family_primary,1.0
test/attack/facedancer/iphone15/netherland-flickr_M_18042193331_841d026f9a_c.jpg,data/processed/policy_c_official_test/test/attack/facedancer/iphone15/netherland-flickr_M_18042193331_841d026f9a_c.jpg,netherland-flickr_M_18042193331_841d026f9a_c,attack,facedancer,iphone15,1,59,official_test,all_family,unseen_family_primary,1.0
test/attack/facedancer/iphone15/netherland-flickr_M_19475853574_c947539b18_c.jpg,data/processed/policy_c_official_test/test/attack/facedancer/iphone15/netherland-flickr_M_19475853574_c947539b18_c.jpg,netherland-flickr_M_19475853574_c947539b18_c,attack,facedancer,iphone15,1,70,official_test,all_family,unseen_family_primary,1.0
test/attack/facedancer/iphone15/chinese2-flickr_M_38319821984_1d6e303c3e_o.jpg,data/processed/policy_c_official_test/test/attack/facedancer/iphone15/chinese2-flickr_M_38319821984_1d6e303c3e_o.jpg,chinese2-flickr_M_38319821984_1d6e303c3e_o,attack,facedancer,iphone15,1,73,official_test,all_family,unseen_family_primary,1.0
test/attack/facedancer/huawei/chinese2-flickr_M_33525327222_f112b468ed_k.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/chinese2-flickr_M_33525327222_f112b468ed_k.jpg,chinese2-flickr_M_33525327222_f112b468ed_k,attack,facedancer,huawei,1,80,official_test,all_family,unseen_family_primary,0.99951171875
test/attack/facedancer/huawei/netherland-flickr_F_28630210242_e3780d0ee9_b.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/netherland-flickr_F_28630210242_e3780d0ee9_b.jpg,netherland-flickr_F_28630210242_e3780d0ee9_b,attack,facedancer,huawei,1,67,official_test,all_family,unseen_family_primary,1.0
test/attack/facedancer/iphone15/singapore-flickr_M_21893334161_8c8b011508_k.jpg,data/processed/policy_c_official_test/test/attack/facedancer/iphone15/singapore-flickr_M_21893334161_8c8b011508_k.jpg,singapore-flickr_M_21893334161_8c8b011508_k,attack,facedancer,iphone15,1,82,official_test,all_family,unseen_family_primary,0.74267578125
test/attack/facedancer/scan/chinese2-flickr_F_17773666675_1bdbd28a62_c.jpg,data/processed/policy_c_official_test/test/attack/facedancer/scan/chinese2-flickr_F_17773666675_1bdbd28a62_c.jpg,chinese2-flickr_F_17773666675_1bdbd28a62_c,attack,facedancer,scan,1,90,official_test,all_family,unseen_family_primary,1.0
test/attack/facedancer/huawei/chinese2-flickr_M_24291592906_b097dd45e5_k.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/chinese2-flickr_M_24291592906_b097dd45e5_k.jpg,chinese2-flickr_M_24291592906_b097dd45e5_k,attack,facedancer,huawei,1,52,official_test,all_family,unseen_family_primary,1.0
test/attack/facedancer/scan/singapore-flickr_F_33574462985_422fca6322_c.jpg,data/processed/policy_c_official_test/test/attack/facedancer/scan/singapore-flickr_F_33574462985_422fca6322_c.jpg,singapore-flickr_F_33574462985_422fca6322_c,attack,facedancer,scan,1,74,official_test,all_family,unseen_family_primary,0.99951171875
test/attack/facedancer/huawei/singapore-flickr_F_33552363961_ea0fc80afb_k.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/singapore-flickr_F_33552363961_ea0fc80afb_k.jpg,singapore-flickr_F_33552363961_ea0fc80afb_k,attack,facedancer,huawei,1,57,official_test,all_family,unseen_family_primary,0.97412109375
test/attack/facedancer/scan/chinese2-flickr_F_31998955273_5516f4db28_h.jpg,data/processed/policy_c_official_test/test/attack/facedancer/scan/chinese2-flickr_F_31998955273_5516f4db28_h.jpg,chinese2-flickr_F_31998955273_5516f4db28_h,attack,facedancer,scan,1,69,official_test,all_family,unseen_family_primary,0.9013671875
test/attack/facedancer/huawei/chinese2-flickr_M_34592740762_6446ed6334_k.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/chinese2-flickr_M_34592740762_6446ed6334_k.jpg,chinese2-flickr_M_34592740762_6446ed6334_k,attack,facedancer,huawei,1,60,official_test,all_family,unseen_family_primary,1.0
test/attack/facedancer/scan/chinese2-flickr_M_22911363774_20c12ce7ec_c.jpg,data/processed/policy_c_official_test/test/attack/facedancer/scan/chinese2-flickr_M_22911363774_20c12ce7ec_c.jpg,chinese2-flickr_M_22911363774_20c12ce7ec_c,attack,facedancer,scan,1,51,official_test,all_family,unseen_family_primary,1.0
test/attack/facedancer/huawei/singapore-flickr_F_19679296994_d0fc2a7ac6_o.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/singapore-flickr_F_19679296994_d0fc2a7ac6_o.jpg,singapore-flickr_F_19679296994_d0fc2a7ac6_o,attack,facedancer,huawei,1,56,official_test,all_family,unseen_family_primary,1.0
test/attack/facedancer/iphone15/netherland-flickr_F_10239917343_ca73cd29b5_h.jpg,data/processed/policy_c_official_test/test/attack/facedancer/iphone15/netherland-flickr_F_10239917343_ca73cd29b5_h.jpg,netherland-flickr_F_10239917343_ca73cd29b5_h,attack,facedancer,iphone15,1,54,official_test,all_family,unseen_family_primary,1.0
test/attack/facedancer/iphone15/singapore-flickr_M_22942161980_136669b7da_c.jpg,data/processed/policy_c_official_test/test/attack/facedancer/iphone15/singapore-flickr_M_22942161980_136669b7da_c.jpg,singapore-flickr_M_22942161980_136669b7da_c,attack,facedancer,iphone15,1,76,official_test,all_family,unseen_family_primary,0.99951171875
test/attack/facedancer/iphone15/netherland-flickr_M_26828968014_910728ddd9_k.jpg,data/processed/policy_c_official_test/test/attack/facedancer/iphone15/netherland-flickr_M_26828968014_910728ddd9_k.jpg,netherland-flickr_M_26828968014_910728ddd9_k,attack,facedancer,iphone15,1,56,official_test,all_family,unseen_family_primary,1.0
test/attack/facedancer/scan/chinese2-flickr_F_30990251270_6801e68759_c.jpg,data/processed/policy_c_official_test/test/attack/facedancer/scan/chinese2-flickr_F_30990251270_6801e68759_c.jpg,chinese2-flickr_F_30990251270_6801e68759_c,attack,facedancer,scan,1,55,official_test,all_family,unseen_family_primary,1.0
test/attack/facedancer/iphone15/chinese2-flickr_M_24291592906_b097dd45e5_k.jpg,data/processed/policy_c_official_test/test/attack/facedancer/iphone15/chinese2-flickr_M_24291592906_b097dd45e5_k.jpg,chinese2-flickr_M_24291592906_b097dd45e5_k,attack,facedancer,iphone15,1,59,official_test,all_family,unseen_family_primary,1.0
test/attack/facedancer/huawei/chinese2-flickr_F_39035705701_833f3da9bf_o.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/chinese2-flickr_F_39035705701_833f3da9bf_o.jpg,chinese2-flickr_F_39035705701_833f3da9bf_o,attack,facedancer,huawei,1,88,official_test,all_family,unseen_family_primary,1.0
test/attack/facedancer/iphone15/chinese2-flickr_F_25164779518_a723fab6b8_o.jpg,data/processed/policy_c_official_test/test/attack/facedancer/iphone15/chinese2-flickr_F_25164779518_a723fab6b8_o.jpg,chinese2-flickr_F_25164779518_a723fab6b8_o,attack,facedancer,iphone15,1,65,official_test,all_family,unseen_family_primary,1.0
test/attack/facedancer/huawei/singapore-flickr_F_33574462985_422fca6322_c.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/singapore-flickr_F_33574462985_422fca6322_c.jpg,singapore-flickr_F_33574462985_422fca6322_c,attack,facedancer,huawei,1,60,official_test,all_family,unseen_family_primary,1.0
test/attack/facedancer/scan/netherland-flickr_M_19475853574_c947539b18_c.jpg,data/processed/policy_c_official_test/test/attack/facedancer/scan/netherland-flickr_M_19475853574_c947539b18_c.jpg,netherland-flickr_M_19475853574_c947539b18_c,attack,facedancer,scan,1,88,official_test,all_family,unseen_family_primary,1.0
