evaluation_split,variant,file_stem,hardware_source,image_path,saved_clean_probability_attack,clean_probability_attack,saved_probability_abs_error,adv_probability_attack,clean_margin,adv_margin,classification_preserved,epsilon_255,alpha_255,steps,pixel_linf,padding_max_abs_error,accepted_steps,boundary_pullbacks,objective_E_initial,objective_E_final,A,E_clean,E_adv,absolute_E_degradation,relative_E_degradation,E_strictly_improved,mu_w_clean,mu_w_adv,absolute_mu_w_degradation,relative_mu_w_degradation,PG_clean,PG_adv,absolute_PG_degradation,cam_cosine,cam_tv,clean_zero_cam,adv_zero_cam,cam_change_defined
dev_val,digital_1,chinese-142_03,iphone15pro,train/attack/digital_1/iphone15pro/chinese-142_03.jpg,1.0,0.9999995231628418,4.76837158203125e-07,0.9999821186065674,14.477293014526367,10.934004783630371,True,1.0,0.25,10,0.0029412410221993923,0.0,3,0,0.691241443157196,0.21034713089466095,0.1391281634569168,0.691241443157196,0.21034711599349976,0.4808943271636963,0.6956966077833032,True,4.968379020690918,1.5118945837020874,3.4564844369888306,0.6956966090135694,1.0,1.0,0.0,0.244867205619812,0.7732408046722412,False,False,True
dev_val,digital_1,russian-NF-1099,iphone15pro,train/attack/digital_1/iphone15pro/russian-NF-1099.jpg,1.0,0.9999998807907104,1.1920928955078125e-07,0.8892279267311096,16.302946090698242,2.082878828048706,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.9304441213607788,0.16816279292106628,0.2423422485589981,0.9304441809654236,0.1681627780199051,0.7622814029455185,0.8192661295969197,True,3.8393807411193848,0.6939061284065247,3.14547461271286,0.8192661329534581,1.0,0.0,1.0,0.15162211656570435,0.9023221731185913,False,False,True
dev_val,digital_1,arabic-NM-1090,scan,train/attack/digital_1/scan/arabic-NM-1090.jpg,1.0,0.9999877214431763,1.2278556823730469e-05,0.9984733462333679,11.308552742004395,6.483162879943848,True,1.0,0.25,10,0.0039215851575136185,0.0,5,0,0.8084657788276672,0.11608607321977615,0.2252189815044403,0.808465838432312,0.11608608067035675,0.6923797577619553,0.8564118913231287,True,3.5896878242492676,0.5154364705085754,3.074251353740692,0.8564118954783007,1.0,1.0,0.0,0.2685072422027588,0.765576958656311,False,False,True
dev_val,digital_1,portugal-119_03,scan,train/attack/digital_1/scan/portugal-119_03.jpg,1.0,0.9999998807907104,1.1920928955078125e-07,0.9962764382362366,15.865899085998535,5.589338302612305,True,1.0,0.25,10,0.0039215851575136185,0.0,6,0,0.7503206729888916,0.21628804504871368,0.13708451390266418,0.7503207325935364,0.2162880152463913,0.5340327173471451,0.7117392524943612,True,5.473417282104492,1.5777713060379028,3.8956459760665894,0.7117392618325529,1.0,1.0,0.0,0.21118885278701782,0.8212250471115112,False,False,True
dev_val,digital_1,usa-NM-1038,huawei,train/attack/digital_1/huawei/usa-NM-1038.jpg,0.9912109375,0.9910650849342346,0.00014585256576538086,0.999221682548523,4.708812236785889,7.157559394836426,True,1.0,0.25,10,0.003921577241271734,0.0,4,0,0.37390878796577454,0.11157374829053879,0.1865978240966797,0.3739088177680969,0.11157375574111938,0.26233506202697754,0.7016016995610976,True,2.003821849822998,0.5979370474815369,1.4058848023414612,0.7016016930175933,1.0,1.0,0.0,0.7378090023994446,0.43395495414733887,False,False,True
dev_val,digital_1,usa-NM-1038,iphone15pro,train/attack/digital_1/iphone15pro/usa-NM-1038.jpg,1.0,0.9999761581420898,2.384185791015625e-05,0.9980657696723938,10.645498275756836,6.2461137771606445,True,1.0,0.25,10,0.0019608272705227137,0.0,2,0,0.5492557883262634,0.18326152861118317,0.1938086599111557,0.5492557883262634,0.18326152861118317,0.36599425971508026,0.6663457490914525,True,2.834010601043701,0.9455796480178833,1.8884309530258179,0.6663457618437814,1.0,1.0,0.0,0.780098557472229,0.47258737683296204,False,False,True
dev_val,digital_1,turkiye-115_03,scan,train/attack/digital_1/scan/turkiye-115_03.jpg,1.0,0.9999966621398926,3.337860107421875e-06,0.96022629737854,12.625343322753906,3.183962345123291,True,1.0,0.25,10,0.003921577241271734,0.0,4,0,0.6268704533576965,0.15533168613910675,0.10281773656606674,0.6268705129623413,0.15533171594142914,0.47153879702091217,0.752210843021802,True,6.096909999847412,1.5107481479644775,4.586161851882935,0.752210849757945,1.0,1.0,0.0,0.31813403964042664,0.7865400314331055,False,False,True
dev_val,digital_1,turkiye-032_03,huawei,train/attack/digital_1/huawei/turkiye-032_03.jpg,1.0,1.0,0.0,0.9922224879264832,20.107254028320312,4.848711013793945,True,1.0,0.25,10,0.0039215851575136185,0.0,5,0,0.6826587915420532,0.18455593287944794,0.11345386505126953,0.682658851146698,0.18455591797828674,0.49810293316841125,0.7296513219329414,True,6.017061233520508,1.6267045736312866,4.390356659889221,0.7296513180605406,1.0,1.0,0.0,0.1990843117237091,0.8440581560134888,False,False,True
dev_val,digital_1,french-124_03,huawei,train/attack/digital_1/huawei/french-124_03.jpg,1.0,0.9999998807907104,1.1920928955078125e-07,0.9999748468399048,15.77811336517334,10.590933799743652,True,1.0,0.25,10,0.0029412410221993923,0.0,3,0,0.5887401700019836,0.16182105243206024,0.1266992837190628,0.5887401700019836,0.16182102262973785,0.4269191473722458,0.725140170698404,True,4.646751880645752,1.277205467224121,3.369546413421631,0.7251401624124098,1.0,1.0,0.0,0.5340570211410522,0.5890107154846191,False,False,True
dev_val,digital_1,russian-NF-1099,huawei,train/attack/digital_1/huawei/russian-NF-1099.jpg,1.0,0.999996542930603,3.4570693969726562e-06,0.5028717517852783,12.580991744995117,0.011487163603305817,True,1.0,0.25,10,0.001455360441468656,0.0,10,9,0.9400219321250916,0.491033673286438,0.2476102113723755,0.9400219321250916,0.4910336136817932,0.44898831844329834,0.4776360030539693,True,3.7963778972625732,1.983091115951538,1.8132867813110352,0.4776360073686365,1.0,1.0,0.0,0.44023215770721436,0.6164354085922241,False,False,True
dev_val,digital_1,arabic-NM-1090,iphone15pro,train/attack/digital_1/iphone15pro/arabic-NM-1090.jpg,1.0,0.9999910593032837,8.940696716308594e-06,0.978643000125885,11.626869201660156,3.8247861862182617,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.8141950368881226,0.02080519311130047,0.19044309854507446,0.8141950368881226,0.02080519124865532,0.7933898456394672,0.9744469195879978,True,4.275266647338867,0.10924623161554337,4.166020415723324,0.9744469197766779,1.0,0.0,1.0,0.02168526127934456,0.9452229142189026,False,False,True
dev_val,digital_1,usa-067_03,iphone15pro,train/attack/digital_1/iphone15pro/usa-067_03.jpg,1.0,0.9999997615814209,2.384185791015625e-07,0.990327775478363,15.32325267791748,4.628774642944336,True,1.0,0.25,10,0.0039215851575136185,0.0,6,0,0.6738778352737427,0.11345547437667847,0.142734095454216,0.6738778948783875,0.11345548182725906,0.5604224130511284,0.8316379232950889,True,4.721211910247803,0.7948729991912842,3.9263389110565186,0.8316379323143824,1.0,1.0,0.0,0.3029410243034363,0.7634789943695068,False,False,True
dev_val,digital_1,french-124_03,scan,train/attack/digital_1/scan/french-124_03.jpg,1.0,0.9999995231628418,4.76837158203125e-07,0.9996172189712524,14.66987419128418,7.867791175842285,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.5040237903594971,0.1508743166923523,0.1272038370370865,0.5040238499641418,0.1508743315935135,0.35314951837062836,0.7006603326325783,True,3.962332248687744,1.186083197593689,2.776249051094055,0.7006603376113906,1.0,1.0,0.0,0.6897014379501343,0.5642218589782715,False,False,True
dev_val,digital_1,persian-NF-1097,iphone15pro,train/attack/digital_1/iphone15pro/persian-NF-1097.jpg,1.0,0.9999991655349731,8.344650268554688e-07,0.8916864395141602,13.942726135253906,2.108083724975586,True,1.0,0.25,10,0.0039215851575136185,0.0,6,0,0.8878931403160095,0.1463007926940918,0.15171121060848236,0.8878931403160095,0.1463007926940918,0.7415923476219177,0.8352270267095182,True,5.8525214195251465,0.9643373489379883,4.888184070587158,0.8352270278378184,1.0,0.0,1.0,0.055052854120731354,0.9634371995925903,False,False,True
dev_val,digital_2,persian-NF-1097,iphone15pro,train/attack/digital_2/iphone15pro/persian-NF-1097.jpg,0.99951171875,0.999705970287323,0.00019425153732299805,0.5020475387573242,8.131624221801758,0.008190244436264038,True,1.0,0.25,10,0.0039215851575136185,0.0,10,6,0.6434149742126465,0.19611065089702606,0.0897689089179039,0.6434150338172913,0.19611063599586487,0.4473043978214264,0.6952035223168972,True,7.167459487915039,2.1846165657043457,4.982842922210693,0.6952035000145032,1.0,0.0,1.0,0.5485532283782959,0.5540192127227783,False,False,True
dev_val,digital_2,usa-034_03,scan,train/attack/digital_2/scan/usa-034_03.jpg,1.0,0.9999977350234985,2.2649765014648438e-06,0.8289740681648254,12.973812103271484,1.5783731937408447,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.5014232397079468,0.028577597811818123,0.08933153003454208,0.501423180103302,0.02857760153710842,0.4728455785661936,0.9430070194775979,True,5.613059043884277,0.31990498304367065,5.293154060840607,0.9430070162201084,0.0,0.0,0.0,0.19031956791877747,0.8250914812088013,False,False,True
dev_val,digital_2,turkiye-NF-1002,scan,train/attack/digital_2/scan/turkiye-NF-1002.jpg,1.0,0.9999898672103882,1.0132789611816406e-05,0.9999741315841675,11.503898620605469,10.564409255981445,True,1.0,0.25,10,0.0039215851575136185,0.0,6,0,0.5898248553276062,0.1067192330956459,0.08452531695365906,0.5898249745368958,0.10671921819448471,0.48310575634241104,0.8190662945761564,True,6.978086948394775,1.262571096420288,5.715515851974487,0.81906629915084,0.0,0.0,0.0,0.03618727996945381,0.959018349647522,False,False,True
dev_val,digital_2,turkiye-032_03,iphone15pro,train/attack/digital_2/iphone15pro/turkiye-032_03.jpg,1.0,0.9998929500579834,0.00010704994201660156,0.7487145662307739,9.142570495605469,1.0917683839797974,True,1.0,0.25,10,0.0039215851575136185,0.0,8,0,0.542759895324707,0.149773970246315,0.07169374078512192,0.5427598357200623,0.1497740000486374,0.39298583567142487,0.7240510623820626,True,7.57053279876709,2.089080572128296,5.481452226638794,0.7240510506118517,1.0,1.0,0.0,0.05085237696766853,0.9374236464500427,False,False,True
dev_val,digital_2,russian-132_03,scan,train/attack/digital_2/scan/russian-132_03.jpg,0.99169921875,0.9915761351585388,0.00012308359146118164,0.5012058615684509,4.768223762512207,0.004823461174964905,True,1.0,0.25,10,0.0039215851575136185,0.0,10,4,0.41142991185188293,0.1929517686367035,0.055097680538892746,0.4114300310611725,0.1929517686367035,0.218478262424469,0.5310216705887109,True,7.467284202575684,3.5019943714141846,3.965289831161499,0.5310216838665061,0.0,0.0,0.0,0.7939730286598206,0.340371310710907,False,False,True
dev_val,digital_2,usa-NF-1036,huawei,train/attack/digital_2/huawei/usa-NF-1036.jpg,1.0,1.0,0.0,0.9868972897529602,22.270980834960938,4.321741104125977,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.4672929644584656,0.06307360529899597,0.10630715638399124,0.4672929346561432,0.06307359784841537,0.4042193368077278,0.8650234292653537,True,4.395686626434326,0.5933147072792053,3.802371919155121,0.8650234291700435,0.0,0.0,0.0,0.22589613497257233,0.7742204070091248,False,False,True
dev_val,digital_2,arabic-024_03,huawei,train/attack/digital_2/huawei/arabic-024_03.jpg,1.0,0.9999984502792358,1.5497207641601562e-06,0.966892421245575,13.358942985534668,3.3743247985839844,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.41971415281295776,0.0013040730264037848,0.0696895644068718,0.41971415281295776,0.0013040731428191066,0.41841007967013866,0.9968929493225828,True,6.022625923156738,0.01871260441839695,6.003913318738341,0.9968929492455363,0.0,0.0,0.0,0.05343090742826462,0.9362450838088989,False,False,True
dev_val,digital_2,french-NF-1047,iphone15pro,train/attack/digital_2/iphone15pro/french-NF-1047.jpg,1.0,1.0,0.0,0.9998897314071655,29.226572036743164,9.112727165222168,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.6364964842796326,0.09940540790557861,0.10888975113630295,0.6364964246749878,0.09940541535615921,0.5370910093188286,0.8438240789696214,True,5.8453288078308105,0.9128996729850769,4.932429134845734,0.843824068243673,1.0,1.0,0.0,0.14470073580741882,0.8623238801956177,False,False,True
dev_val,digital_2,french-019_03,huawei,train/attack/digital_2/huawei/french-019_03.jpg,1.0,0.9999998807907104,1.1920928955078125e-07,0.9830341339111328,16.54863739013672,4.0594401359558105,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.5210191011428833,0.011414443142712116,0.07415559142827988,0.5210191011428833,0.011414441280066967,0.5096046598628163,0.9780920867295867,True,7.026025295257568,0.1539255529642105,6.872099742293358,0.9780920867068174,1.0,0.0,1.0,0.055680304765701294,0.9147499203681946,False,False,True
dev_val,digital_2,usa-NF-1036,iphone15pro,train/attack/digital_2/iphone15pro/usa-NF-1036.jpg,1.0,1.0,0.0,0.9720475673675537,23.242521286010742,3.548900842666626,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.497533917427063,0.026137232780456543,0.10593133419752121,0.4975339472293854,0.026137230917811394,0.471396716311574,0.9474664370876367,True,4.696759223937988,0.2467374950647354,4.450021728873253,0.9474664373240196,1.0,0.0,1.0,0.07855182886123657,0.8905761241912842,False,False,True
dev_val,digital_2,portugal-NF-1066,scan,train/attack/digital_2/scan/portugal-NF-1066.jpg,1.0,0.9999998807907104,1.1920928955078125e-07,0.9429803490638733,16.15207290649414,2.805649518966675,True,1.0,0.25,10,0.0039215851575136185,0.0,7,0,0.6125621795654297,0.20106908679008484,0.09431688487529755,0.6125621199607849,0.20106907188892365,0.41149304807186127,0.6717572547551656,True,6.494723796844482,2.1318459510803223,4.36287784576416,0.6717572574654986,0.0,1.0,-1.0,0.2478334903717041,0.7572051286697388,False,False,True
dev_val,digital_2,portugal-013_03,huawei,train/attack/digital_2/huawei/portugal-013_03.jpg,1.0,0.9999973773956299,2.6226043701171875e-06,0.9315858483314514,12.829720497131348,2.611309051513672,True,1.0,0.25,10,0.0039215851575136185,0.0,9,0,0.45882144570350647,0.11681807041168213,0.0722443163394928,0.45882144570350647,0.11681807041168213,0.34200337529182434,0.7453953569398525,True,6.350969314575195,1.6169862747192383,4.733983039855957,0.745395357050722,0.0,0.0,0.0,0.5493260622024536,0.541428804397583,False,False,True
dev_val,digital_2,french-128_03,huawei,train/attack/digital_2/huawei/french-128_03.jpg,1.0,0.999998927116394,1.0728836059570312e-06,0.9970159530639648,13.783903121948242,5.811489105224609,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.43298202753067017,0.015724893659353256,0.06647928804159164,0.43298202753067017,0.015724893659353256,0.4172571338713169,0.9636823409298683,True,6.513036727905273,0.23653824627399445,6.276498481631279,0.9636823411020331,0.0,0.0,0.0,0.10130514204502106,0.854339599609375,False,False,True
dev_val,digital_2,chinese-142_03,huawei,train/attack/digital_2/huawei/chinese-142_03.jpg,1.0,1.0,0.0,0.999057948589325,24.866783142089844,6.966466426849365,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.4896414875984192,0.04614407941699028,0.08744929730892181,0.4896414279937744,0.04614407941699028,0.44349734857678413,0.9057594460377708,True,5.599146842956543,0.5276666879653931,5.07148015499115,0.9057594482221568,1.0,0.0,1.0,0.23510587215423584,0.7348951101303101,False,False,True
dev_val,digital_2,usa-NF-1036,scan,train/attack/digital_2/scan/usa-NF-1036.jpg,1.0,1.0,0.0,0.9999725818634033,26.119525909423828,10.505685806274414,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.5194159746170044,0.07569744437932968,0.11267297714948654,0.5194159746170044,0.07569744437932968,0.4437185302376747,0.8542643120763742,True,4.60994291305542,0.6718331575393677,3.9381097555160522,0.8542643216607462,0.0,1.0,-1.0,0.24946653842926025,0.7175992727279663,False,False,True
dev_val,digital_2,persian-NF-1018,iphone15pro,train/attack/digital_2/iphone15pro/persian-NF-1018.jpg,1.0,0.9999998807907104,1.1920928955078125e-07,0.5013324022293091,16.042394638061523,0.0053296200931072235,True,1.0,0.25,10,0.0039215851575136185,0.0,10,3,0.6019647121429443,0.09298098087310791,0.09188432991504669,0.6019646525382996,0.09298098087310791,0.5089836716651917,0.8455374738682151,True,6.551331043243408,1.0119351148605347,5.5393959283828735,0.8455374780817747,0.0,0.0,0.0,0.4437195062637329,0.6276813745498657,False,False,True
dev_val,digital_2,french-NF-1047,scan,train/attack/digital_2/scan/french-NF-1047.jpg,1.0,1.0,0.0,0.9994738698005676,20.557151794433594,7.549427509307861,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.6642429232597351,0.15092502534389496,0.11076600849628448,0.6642428636550903,0.15092501044273376,0.5133178532123566,0.7727864028342772,True,5.996811389923096,1.3625571727752686,4.634254217147827,0.7727863886023032,0.0,1.0,-1.0,0.25596940517425537,0.7624689340591431,False,False,True
dev_val,digital_2,ukraine-NF-1073,scan,train/attack/digital_2/scan/ukraine-NF-1073.jpg,0.99609375,0.9959034323692322,0.00019031763076782227,0.9998588562011719,5.49349308013916,8.865913391113281,True,1.0,0.25,10,0.003921577241271734,0.0,4,0,0.8368573784828186,0.14573116600513458,0.1395457684993744,0.8368574380874634,0.1457311511039734,0.69112628698349,0.8258590478241739,True,5.997010707855225,1.0443251132965088,4.952685594558716,0.8258590547572989,1.0,0.0,1.0,0.0037206304259598255,0.997494101524353,False,False,True
dev_val,digital_2,usa-NF-1076,huawei,train/attack/digital_2/huawei/usa-NF-1076.jpg,1.0,1.0,0.0,0.9636712670326233,20.849224090576172,3.278141498565674,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.6172469854354858,0.05397398769855499,0.18234872817993164,0.6172469854354858,0.05397399142384529,0.5632729940116405,0.9125568974860767,True,3.384981155395508,0.29599326848983765,3.08898788690567,0.9125568932583161,1.0,1.0,0.0,0.20873650908470154,0.8486776351928711,False,False,True
dev_val,digital_2,french-NF-1082,huawei,train/attack/digital_2/huawei/french-NF-1082.jpg,0.994140625,0.9942969679832458,0.0001563429832458496,0.9718434810638428,5.161035537719727,3.5414175987243652,True,1.0,0.25,10,0.0039215851575136185,0.0,9,0,0.6782762408256531,4.501822331803851e-06,0.09151551127433777,0.6782761812210083,4.501822331803851e-06,0.6782716793986765,0.999993362847677,True,7.411597728729248,4.91919054184109e-05,7.41154853682383,0.9999933628473618,1.0,0.0,1.0,0.010049138218164444,0.9817414879798889,False,False,True
dev_val,digital_2,persian-NF-1097,scan,train/attack/digital_2/scan/persian-NF-1097.jpg,1.0,0.9999675750732422,3.24249267578125e-05,0.5002583265304565,10.33723258972168,0.0010332241654396057,True,1.0,0.25,10,0.0039215851575136185,0.0,10,3,0.6855291128158569,0.15740367770195007,0.09299349039793015,0.6855289936065674,0.15740367770195007,0.5281253159046173,0.7703909255918565,True,7.371795654296875,1.6926311254501343,5.679164528846741,0.7703909325723737,1.0,0.0,1.0,0.4538898468017578,0.619135856628418,False,False,True
dev_val,digital_2,portugal-NF-1109,huawei,train/attack/digital_2/huawei/portugal-NF-1109.jpg,1.0,0.9999997615814209,2.384185791015625e-07,0.9436904788017273,15.29196548461914,2.8189334869384766,True,1.0,0.25,10,0.0039215851575136185,0.0,8,0,0.7237578630447388,0.17039407789707184,0.10682018846273422,0.7237578630447388,0.17039410769939423,0.5533637553453445,0.7645702846217487,True,6.775478363037109,1.5951489210128784,5.180329442024231,0.7645702878021069,1.0,1.0,0.0,0.25066548585891724,0.7591596841812134,False,False,True
dev_val,digital_2,portugal-017_03,iphone15pro,train/attack/digital_2/iphone15pro/portugal-017_03.jpg,1.0,1.0,0.0,0.5471153855323792,18.0738468170166,0.18902234733104706,True,1.0,0.25,10,0.0039215851575136185,0.0,10,0,0.4364742636680603,0.061117175966501236,0.0631486177444458,0.4364743232727051,0.061117175966501236,0.37535714730620384,0.859975323386169,True,6.911858081817627,0.9678307175636292,5.944027364253998,0.8599753197899693,0.0,0.0,0.0,0.2988305687904358,0.7192258834838867,False,False,True
dev_val,digital_2,persian-NF-1018,huawei,train/attack/digital_2/huawei/persian-NF-1018.jpg,1.0,0.9999986886978149,1.3113021850585938e-06,0.5011381506919861,13.5160551071167,0.004552751779556274,True,1.0,0.25,10,0.0039215851575136185,0.0,10,3,0.6072161197662354,0.07916034758090973,0.09060055762529373,0.6072160601615906,0.07916034758090973,0.5280557125806808,0.869633969233548,True,6.702122688293457,0.8737291693687439,5.828393518924713,0.8696339637448178,0.0,0.0,0.0,0.29555603861808777,0.690925121307373,False,False,True
official_test,facedancer,chinese2-flickr_M_38319821984_1d6e303c3e_o,huawei,test/attack/facedancer/huawei/chinese2-flickr_M_38319821984_1d6e303c3e_o.jpg,1.0,0.9999980926513672,1.9073486328125e-06,0.9908297061920166,13.187376022338867,4.6825785636901855,True,1.0,0.25,10,0.0039215851575136185,0.0,7,0,0.5237422585487366,0.0004030314739793539,0.07447497546672821,0.5237422585487366,0.00040303150308318436,0.5233392270456534,0.9992304774027592,True,7.032459735870361,0.005411636549979448,7.027048099320382,0.9992304774213813,1.0,0.0,1.0,0.006001734174787998,0.9855499267578125,False,False,True
official_test,facedancer,netherland-flickr_M_18042193331_841d026f9a_c,iphone15,test/attack/facedancer/iphone15/netherland-flickr_M_18042193331_841d026f9a_c.jpg,1.0,0.9999945163726807,5.4836273193359375e-06,0.9992559552192688,12.124031066894531,7.202721118927002,True,1.0,0.25,10,0.0039215851575136185,0.0,6,0,0.5912474393844604,0.011667905375361443,0.07465117424726486,0.5912473797798157,0.011667904444038868,0.5795794753357768,0.9802656132727656,True,7.920135021209717,0.15629900991916656,7.76383601129055,0.9802656129598036,1.0,0.0,1.0,0.04985853284597397,0.9324713349342346,False,False,True
