global_order,shard_order,pilot_order,pilot_role,eval_split,variant,hardware_source,file_stem,image_path,cache_path,cache_sha256,clean_score_stage4,native_height,native_width,native_pixels,A_union_stage4,E_union_stage4,mu_union_stage4,PG_union_stage4,estimated_seconds,shard_id,estimated_shard_seconds
695,31,695,full_population,official_test,digital_3,iphone15pro,portugal-NF-1016,test/attack/digital_3/iphone15pro/portugal-NF-1016.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/portugal-NF-1016.jpg,067dd613188d1239a5cfe18ac69495a44862c031ca9ede5ae8b38ecc34a40cf3,0.9995433688163756,1811,2852,5164972,0.0318710343444262,0.7001311893225896,21.967633110251764,1.0,266.93398609200085,4,25919.642277482897
706,32,706,full_population,official_test,digital_3,iphone15pro,portugal-NF-1109,test/attack/digital_3/iphone15pro/portugal-NF-1109.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/portugal-NF-1109.jpg,18557929517f6539f1e655982a0ffc9fb9b3e3162cb7bed28fd66c60223f4cee,0.9956696033477784,1810,2841,5142210,0.0290618236128046,0.681111410594558,23.43663700079925,1.0,266.93398609200085,4,25919.642277482897
680,33,680,full_population,official_test,digital_3,iphone15pro,portugal-004_03,test/attack/digital_3/iphone15pro/portugal-004_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/portugal-004_03.jpg,38f9dd5835b7583c4aa4a5f8a7a8759794003fb589f4ab1e8b272f6f4d1f7c30,0.9997344613075256,1797,2843,5108871,0.0299150242783581,0.7938843901233433,26.537982477843872,1.0,265.0898897980005,4,25919.642277482897
730,34,730,full_population,official_test,digital_3,iphone15pro,turkiye-01_0035_000-d4764bf3_0,test/attack/digital_3/iphone15pro/turkiye-01_0035_000-d4764bf3_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/turkiye-01_0035_000-d4764bf3_0.jpg,a5ba60932b1f3ad52e87cd3db3f61893ad0d533c00ad12cf367943b537ba2698,0.9999775886535645,1802,2827,5094254,0.0234185417531202,0.9263903888726862,39.55798779611264,1.0,255.2512863999873,4,25919.642277482897
703,35,703,full_population,official_test,digital_3,iphone15pro,portugal-NF-1086,test/attack/digital_3/iphone15pro/portugal-NF-1086.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/portugal-NF-1086.jpg,fa395ac50689c671c26800cf3c7b2be6553a93514cf61d7b3b394b507d6f248c,0.99992036819458,1780,2855,5081900,0.028299848481867,0.9137256728766796,32.28729911618235,1.0,230.71534143500003,4,25919.642277482897
761,36,761,full_population,official_test,digital_3,iphone15pro,turkiye-NM-1033,test/attack/digital_3/iphone15pro/turkiye-NM-1033.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/turkiye-NM-1033.jpg,a87291899e151cec017f688b1e05161a3815f3920f4e9d0ec4e59a61193d5163,0.999946117401123,1800,2816,5068800,0.0234809027777777,0.9420844140919244,40.12130295873926,1.0,230.71534143500003,4,25919.642277482897
764,37,764,full_population,official_test,digital_3,iphone15pro,ukraine-007_03,test/attack/digital_3/iphone15pro/ukraine-007_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/ukraine-007_03.jpg,e6c6bfa0250880f2977a487a20e1249455bf1b6f14d5f740d51ffd5b8cae2c3d,0.9857367873191832,1802,2817,5076234,0.02255274284046,0.2363383757304131,10.479362860752232,1.0,230.71534143500003,4,25919.642277482897
733,38,733,full_population,official_test,digital_3,iphone15pro,turkiye-01_0079_000-01a48f56_0,test/attack/digital_3/iphone15pro/turkiye-01_0079_000-01a48f56_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/turkiye-01_0079_000-01a48f56_0.jpg,4846f385b4cb9dfc4f8d29fb091e2ab7d9a463158dd27c625d6ae2af45b2e7c3,0.9997534155845642,1798,2813,5057774,0.0229183826719026,0.900028679292766,39.27103810846898,1.0,215.44392685798812,4,25919.642277482897
763,39,763,full_population,official_test,digital_3,iphone15pro,ukraine-006_03,test/attack/digital_3/iphone15pro/ukraine-006_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/ukraine-006_03.jpg,b5c1aff4beb3860e05f6e89fd356b111717ecb5a7dfcd12348326b3be3da7cdc,0.9995325803756714,1796,2811,5048556,0.0223263840195097,0.8781740737101409,39.33346631244699,1.0,198.99739198299903,4,25919.642277482897
775,40,775,full_population,official_test,digital_3,iphone15pro,ukraine-NF-1021,test/attack/digital_3/iphone15pro/ukraine-NF-1021.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/ukraine-NF-1021.jpg,6b2e072d2d50e5a5ec5cbe86a659acbe6d7b195ac69fc64bb3c0d039ee8a0426,0.9992421865463256,1786,2821,5038306,0.0213464604968415,0.7838813933828778,36.72184404992388,1.0,175.0121481440001,4,25919.642277482897
791,41,791,full_population,official_test,digital_3,iphone15pro,usa-043_03,test/attack/digital_3/iphone15pro/usa-043_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/usa-043_03.jpg,968de3c4df3c650824699f0113d6b9f7f79c3410df5da6eb24acb563e07385a0,0.9998189806938172,1787,2811,5023257,0.0250265913131659,0.8990185355639566,35.92253233028194,1.0,160.75689618800243,4,25919.642277482897
618,42,618,full_population,official_test,digital_3,iphone15pro,french-091_03,test/attack/digital_3/iphone15pro/french-091_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/french-091_03.jpg,b1ab272fced780094dda0a305621f18a50c046f00f73a208751b01c7bc92c683,0.9996892213821412,1788,2802,5009976,0.0262115028095943,0.8178402788700772,31.201579123907383,1.0,159.81805211499886,4,25919.642277482897
641,43,641,full_population,official_test,digital_3,iphone15pro,indian-01_0071_000-73870eac_1,test/attack/digital_3/iphone15pro/indian-01_0071_000-73870eac_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/indian-01_0071_000-73870eac_1.jpg,2cae93a881d58068c7820259861809d339ae1a1edcfeac3f17924fb8dcc30293,0.9998194575309752,1789,2796,5002044,0.0274359841696714,0.9038411130911,32.94363735966261,1.0,153.77439707099984,4,25919.642277482897
672,44,672,full_population,official_test,digital_3,iphone15pro,persian-NF-1034,test/attack/digital_3/iphone15pro/persian-NF-1034.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/persian-NF-1034.jpg,f522772f5c7d27d15ab992ad5ab2d6403fbc729e232b7d3b0b32a0b38ff07374,0.9998849630355836,1789,2793,4996677,0.0245437117508296,0.7454742604807333,30.37333016492648,1.0,153.77439707099984,4,25919.642277482897
654,45,654,full_population,official_test,digital_3,iphone15pro,indian-NF-1061,test/attack/digital_3/iphone15pro/indian-NF-1061.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/indian-NF-1061.jpg,8ae7496727bba6eb9d3a2639001c6f090a2fb9cfd640ecf604e152658f4e2cd0,0.99956876039505,1785,2796,4990860,0.0289777713660571,0.8562461241552713,29.54837738688999,1.0,151.9405390339998,4,25919.642277482897
664,46,664,full_population,official_test,digital_3,iphone15pro,persian-045_03,test/attack/digital_3/iphone15pro/persian-045_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/persian-045_03.jpg,89849a831a9014a04e95c5feb34e6e89348f7cb7f858f89d7c8a28374f47a667,0.998284637928009,1783,2795,4983485,0.0245490856298353,0.8494901608153391,34.603739366281104,1.0,150.96920868400048,4,25919.642277482897
675,47,675,full_population,official_test,digital_3,iphone15pro,persian-NF-1097,test/attack/digital_3/iphone15pro/persian-NF-1097.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/persian-NF-1097.jpg,780303766f4af6c0dfd54262c42246abf461aec1d50a4e65761f6697f91b3431,0.9967216849327089,1773,2800,4964400,0.0224593102892595,0.8117804807787862,36.144497329777536,1.0,143.5583459469999,4,25919.642277482897
633,48,633,full_population,official_test,digital_3,iphone15pro,french-NM-1070,test/attack/digital_3/iphone15pro/french-NM-1070.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/french-NM-1070.jpg,3824ef4429b9c6c5bd5b9eb6e2f694555d6ebc9246bb92384b42a147762df3f9,0.9984637498855592,1774,2785,4940590,0.0269277555919434,0.5017166795655587,18.631953110702906,1.0,133.4758757210002,4,25919.642277482897
593,49,593,full_population,official_test,digital_3,iphone15pro,chinese-102_03,test/attack/digital_3/iphone15pro/chinese-102_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-102_03.jpg,ae10eb9151fbc1398b30454121fe5f94585100fac41627aa7c1971eb1fe858ac,0.9989299178123474,1764,2794,4928616,0.0260630976322764,0.6812248998785061,26.137526302126066,1.0,125.72881737100397,4,25919.642277482897
594,50,594,full_population,official_test,digital_3,iphone15pro,chinese-107_03,test/attack/digital_3/iphone15pro/chinese-107_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-107_03.jpg,7b605d580ecaa7b91c5f5501e847b24cb874e1946789605c29b370a462ff56c9,0.9952461123466492,1761,2788,4909668,0.0263152213143536,0.4470535653898777,16.98840226534718,1.0,125.35786895399906,4,25919.642277482897
567,51,567,full_population,official_test,digital_3,iphone15pro,arabic-NF-1045,test/attack/digital_3/iphone15pro/arabic-NF-1045.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-NF-1045.jpg,f40cb1e4fc47469b6000953a191030dcaf404be7b3674033068b3314148ad48d,0.9998430013656616,1771,2766,4898586,0.038071394479958,0.8766592632480701,23.026717965625597,1.0,124.32926489300007,4,25919.642277482897
554,52,554,full_population,official_test,digital_3,iphone15pro,arabic-01_0076_000-fd5000df_1,test/attack/digital_3/iphone15pro/arabic-01_0076_000-fd5000df_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-01_0076_000-fd5000df_1.jpg,df23289ac69e6cb6e4388f21f3e023b4274876d5206d549e0e149fb120bbc358,0.999879002571106,1760,2768,4871680,0.0371097855359957,0.9594917797148544,25.8554924491322,1.0,123.55572570399818,4,25919.642277482897
647,53,647,full_population,official_test,digital_3,iphone15pro,indian-037_03,test/attack/digital_3/iphone15pro/indian-037_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/indian-037_03.jpg,949979d18344eb426027b71f10efd8e99751b2a213ed3d9f392b78e93c550587,0.9939395189285278,1612,2629,4237948,0.035893786332442,0.4962397387878296,13.825226856585797,1.0,66.38288141399971,4,25919.642277482897
668,54,668,full_population,official_test,digital_3,iphone15pro,persian-144_03,test/attack/digital_3/iphone15pro/persian-144_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/persian-144_03.jpg,ead0bc4673efe579354dd5ca1adfa406c004c9977848ea1f8beb1afcabd12b05,0.998096764087677,1604,2632,4221728,0.0259002948555662,0.8540504804400041,32.974546629783234,1.0,66.38288141399971,4,25919.642277482897
727,55,727,full_population,official_test,digital_3,iphone15pro,russian-NF-1099,test/attack/digital_3/iphone15pro/russian-NF-1099.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/russian-NF-1099.jpg,e098411b19db2b55361ffb84b2d0cd9e63364c1075041fc6c87d0814f893b4e4,0.9991201758384703,1620,2636,4270320,0.0285941100432754,0.9134366528970508,31.94492332562965,1.0,66.38288141399971,4,25919.642277482897
756,56,756,full_population,official_test,digital_3,iphone15pro,turkiye-NF-1008,test/attack/digital_3/iphone15pro/turkiye-NF-1008.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/turkiye-NF-1008.jpg,e8fbd340ae47d2a8a17323782d3af2283760761b79edcd8d5ae869d7e772db2e,0.9948033690452576,1611,2641,4254651,0.0250868990194495,0.4201894848122595,16.749359276588635,1.0,66.38288141399971,4,25919.642277482897
921,57,921,full_population,official_test,digital_3,scan,persian-01_0064_000-daacc8f3_0,test/attack/digital_3/scan/persian-01_0064_000-daacc8f3_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/scan/persian-01_0064_000-daacc8f3_0.jpg,9cf550f5a618a7b65628df9d854065fe0309cdf069dd855f9a9c649e7e0a1b76,0.9885069131851196,1248,1994,2488512,0.0234172067484504,0.5316131189700831,22.70181600567113,1.0,33.14769974800038,4,25919.642277482897
941,58,941,full_population,official_test,digital_3,scan,persian-NM-1074,test/attack/digital_3/scan/persian-NM-1074.jpg,data/processed/policy_c_official_test/test/attack/digital_3/scan/persian-NM-1074.jpg,b311e9946351ec3d3e557347032c7ee12056850da4bb37e68ae1ed91126822bb,0.9778352379798888,1245,1996,2485020,0.0294404069182541,0.4485705231017922,15.236559886801745,1.0,33.14769974800038,4,25919.642277482897
1318,59,1318,full_population,official_test,textdiffuserft_bfei,scan,singapore-flickr_F_32272417100_7c8c616f37_c,test/attack/textdiffuserft_bfei/scan/singapore-flickr_F_32272417100_7c8c616f37_c.jpg,data/processed/policy_c_official_test/test/attack/textdiffuserft_bfei/scan/singapore-flickr_F_32272417100_7c8c616f37_c.jpg,15fe383bc69db5beb291c86ff0b7a5d71afe86b592825ec04a7a953523a89ada,0.998046875,1246,1997,2488262,0.0388066047707194,0.7864585172222088,20.266099594871303,1.0,33.14769974800038,4,25919.642277482897
