eval_split,image_path,cache_path,file_stem,traffic_type,variant,hardware_source,label,assigned_q,cache_sha256,cache_sha256_runtime,trufor_score,native_height,native_width,map_min,map_max,map_mean,map_path,inference_status,condition,preprocessing,checkpoint_sha256,frozen_threshold,clean_prediction,clean_correct
dev_val,train/attack/digital_2/iphone15pro/arabic-120_03.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/arabic-120_03.jpg,arabic-120_03,attack,digital_2,iphone15pro,1,65,c66107f08b4fe27ab6ce02a0f3a72cbfa3eb5f41f7df58336c2344ba5178fb39,c66107f08b4fe27ab6ce02a0f3a72cbfa3eb5f41f7df58336c2344ba5178fb39,0.5856477618217468,1737,2768,0.0056927585974335,0.99595046043396,0.1431174725294113,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/iphone15pro/arabic-120_03.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_2/scan/arabic-120_03.jpg,data/processed/policy_c/train/attack/digital_2/scan/arabic-120_03.jpg,arabic-120_03,attack,digital_2,scan,1,65,d50496cd7c724743a0a7b6c06f00b27e7141d6ae93e93ef018d3197626308567,d50496cd7c724743a0a7b6c06f00b27e7141d6ae93e93ef018d3197626308567,0.646874725818634,1249,1992,0.0036109641660004,0.9933226704597472,0.099616065621376,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/scan/arabic-120_03.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_1/huawei/arabic-NF-1048.jpg,data/processed/policy_c/train/attack/digital_1/huawei/arabic-NF-1048.jpg,arabic-NF-1048,attack,digital_1,huawei,1,55,c97d12fefb7799e523964fb2f5fd49b3f841807740da0cb0cf760fe9ed5d46b3,c97d12fefb7799e523964fb2f5fd49b3f841807740da0cb0cf760fe9ed5d46b3,0.8455728888511658,1891,3045,0.00297870230861,0.9996843338012696,0.3309537768363952,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/huawei/arabic-NF-1048.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_1/iphone15pro/arabic-NF-1048.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/arabic-NF-1048.jpg,arabic-NF-1048,attack,digital_1,iphone15pro,1,57,afa6c36e151f4a71e53a4ee97ac496ab79631f5b28b9de3730ed967f538957da,afa6c36e151f4a71e53a4ee97ac496ab79631f5b28b9de3730ed967f538957da,0.9727941155433656,1605,2629,0.000793358311057,0.9999196529388428,0.0824214145541191,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/iphone15pro/arabic-NF-1048.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_1/scan/arabic-NF-1048.jpg,data/processed/policy_c/train/attack/digital_1/scan/arabic-NF-1048.jpg,arabic-NF-1048,attack,digital_1,scan,1,50,60317a2e1f555082eee8862b6c8030db8a43e3954d4c32410ad6ff606a3b4cd2,60317a2e1f555082eee8862b6c8030db8a43e3954d4c32410ad6ff606a3b4cd2,0.9912289381027222,1248,2005,0.0002434767084196,0.9999024868011476,0.0499429330229759,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/scan/arabic-NF-1048.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_2/huawei/arabic-NF-1048.jpg,data/processed/policy_c/train/attack/digital_2/huawei/arabic-NF-1048.jpg,arabic-NF-1048,attack,digital_2,huawei,1,55,cb08d76e06b46ebdd8849e394501af601a55ef1f1bc58b87b578d5c74ccd7876,cb08d76e06b46ebdd8849e394501af601a55ef1f1bc58b87b578d5c74ccd7876,0.6732588410377502,1891,3045,0.0218478888273239,0.9908944368362428,0.6094688177108765,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/huawei/arabic-NF-1048.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_2/iphone15pro/arabic-NF-1048.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/arabic-NF-1048.jpg,arabic-NF-1048,attack,digital_2,iphone15pro,1,57,6ed973e286ab0cfd538f49e328a6eb0ea62787f47240951a1075c4443ece77fd,6ed973e286ab0cfd538f49e328a6eb0ea62787f47240951a1075c4443ece77fd,0.7673935890197754,1605,2629,0.0044399453327059,0.997323751449585,0.1677803546190261,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/iphone15pro/arabic-NF-1048.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_2/scan/arabic-NF-1048.jpg,data/processed/policy_c/train/attack/digital_2/scan/arabic-NF-1048.jpg,arabic-NF-1048,attack,digital_2,scan,1,50,0ff718cce90a47d6602db16a214e8412c5762f6a6da326dd1dab8ef86e298547,0ff718cce90a47d6602db16a214e8412c5762f6a6da326dd1dab8ef86e298547,0.8697919249534607,1248,2005,0.0003526985819917,0.9997544884681702,0.0337463021278381,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/scan/arabic-NF-1048.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_1/huawei/arabic-NF-1098.jpg,data/processed/policy_c/train/attack/digital_1/huawei/arabic-NF-1098.jpg,arabic-NF-1098,attack,digital_1,huawei,1,68,8e6695346cd8eee2e8a88df76e0c1a92eb61852a17d37dbd9fae21bde23a0e74,8e6695346cd8eee2e8a88df76e0c1a92eb61852a17d37dbd9fae21bde23a0e74,0.8080852627754211,1894,3037,0.0054937433451414,0.9978037476539612,0.3490546941757202,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/huawei/arabic-NF-1098.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_1/iphone15pro/arabic-NF-1098.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/arabic-NF-1098.jpg,arabic-NF-1098,attack,digital_1,iphone15pro,1,57,2304878d324a1ee3f15a837b3adf617325318328a17b00f6a113ab6bc8edf2be,2304878d324a1ee3f15a837b3adf617325318328a17b00f6a113ab6bc8edf2be,0.987545907497406,1608,2624,0.0009663528180681,0.9998279809951782,0.1290303170680999,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/iphone15pro/arabic-NF-1098.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_1/scan/arabic-NF-1098.jpg,data/processed/policy_c/train/attack/digital_1/scan/arabic-NF-1098.jpg,arabic-NF-1098,attack,digital_1,scan,1,90,5f242be820df37504cbc27ea82a0a57a5591222b3c22402bb3b8f5fde1c633a4,5f242be820df37504cbc27ea82a0a57a5591222b3c22402bb3b8f5fde1c633a4,0.99936705827713,1248,2000,0.0001311678206548,0.9999704360961914,0.0231860168278217,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/scan/arabic-NF-1098.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_2/huawei/arabic-NF-1098.jpg,data/processed/policy_c/train/attack/digital_2/huawei/arabic-NF-1098.jpg,arabic-NF-1098,attack,digital_2,huawei,1,68,ffd179a235fa4c60c77bb623e6135f2b9b1b9f0cdf1908087ef2323f23f3d7e4,ffd179a235fa4c60c77bb623e6135f2b9b1b9f0cdf1908087ef2323f23f3d7e4,0.6852769255638123,1894,3037,0.0093457922339439,0.9968433380126952,0.4946477115154266,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/huawei/arabic-NF-1098.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_2/iphone15pro/arabic-NF-1098.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/arabic-NF-1098.jpg,arabic-NF-1098,attack,digital_2,iphone15pro,1,57,67d8c4ce606bddba508ed982b6cdf2a4caa35977d5a029a4fef6fe8328943f93,67d8c4ce606bddba508ed982b6cdf2a4caa35977d5a029a4fef6fe8328943f93,0.8366503715515137,1608,2624,0.0047503188252449,0.99480539560318,0.1784282475709915,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/iphone15pro/arabic-NF-1098.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_2/scan/arabic-NF-1098.jpg,data/processed/policy_c/train/attack/digital_2/scan/arabic-NF-1098.jpg,arabic-NF-1098,attack,digital_2,scan,1,90,3d467cfcbecff4d7f7ba4d490982b0a106765c5e3a5f69eb4ed58c396b0b77d4,3d467cfcbecff4d7f7ba4d490982b0a106765c5e3a5f69eb4ed58c396b0b77d4,0.7157465219497681,1248,2000,0.0008514746441505,0.9984725117683412,0.070663034915924,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/scan/arabic-NF-1098.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_1/huawei/arabic-NM-1090.jpg,data/processed/policy_c/train/attack/digital_1/huawei/arabic-NM-1090.jpg,arabic-NM-1090,attack,digital_1,huawei,1,55,051f8f74a64d525f344242b53abeae55d8c9e13a8371ad68663cdb4057e6f29f,051f8f74a64d525f344242b53abeae55d8c9e13a8371ad68663cdb4057e6f29f,0.8422162532806396,1973,3189,0.0020744760986417,0.999446451663971,0.4073620736598968,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/huawei/arabic-NM-1090.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_1/iphone15pro/arabic-NM-1090.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/arabic-NM-1090.jpg,arabic-NM-1090,attack,digital_1,iphone15pro,1,63,affe0a055d68bea39153e11ffa990ddabcc00cc5eed027a1428923f254bf3e85,affe0a055d68bea39153e11ffa990ddabcc00cc5eed027a1428923f254bf3e85,0.9833759665489196,1767,2766,0.0003747502341866,0.9998815059661864,0.1131983175873756,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/iphone15pro/arabic-NM-1090.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_1/scan/arabic-NM-1090.jpg,data/processed/policy_c/train/attack/digital_1/scan/arabic-NM-1090.jpg,arabic-NM-1090,attack,digital_1,scan,1,80,7896c3b3a7483e097a02661308fba482cb3c7363d685803283432194c9c53e8f,7896c3b3a7483e097a02661308fba482cb3c7363d685803283432194c9c53e8f,0.9855082631111144,1249,1993,0.0002654471318237,0.99994695186615,0.0509067326784133,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/scan/arabic-NM-1090.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_2/huawei/arabic-NM-1090.jpg,data/processed/policy_c/train/attack/digital_2/huawei/arabic-NM-1090.jpg,arabic-NM-1090,attack,digital_2,huawei,1,55,417b704a10ae419483d1978ad7418c18b8fb42f06ca66545c7a7b3e90d318f49,417b704a10ae419483d1978ad7418c18b8fb42f06ca66545c7a7b3e90d318f49,0.8271468877792358,1973,3189,0.0016735706012696,0.9984142780303956,0.374639093875885,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/huawei/arabic-NM-1090.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_2/iphone15pro/arabic-NM-1090.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/arabic-NM-1090.jpg,arabic-NM-1090,attack,digital_2,iphone15pro,1,63,d719a7b6d63667dbe878ee10d5f04852b465989bfa718524c6cc956b563e500e,d719a7b6d63667dbe878ee10d5f04852b465989bfa718524c6cc956b563e500e,0.8891336917877197,1767,2766,0.0020524684805423,0.9973996877670288,0.137528121471405,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/iphone15pro/arabic-NM-1090.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_2/scan/arabic-NM-1090.jpg,data/processed/policy_c/train/attack/digital_2/scan/arabic-NM-1090.jpg,arabic-NM-1090,attack,digital_2,scan,1,80,2b6da3a0dc54432cbcdc19315f03163f26f9440339383038a5b163547082c289,2b6da3a0dc54432cbcdc19315f03163f26f9440339383038a5b163547082c289,0.5882523655891418,1249,1993,0.0089675365015864,0.9932585954666138,0.2899928987026214,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/scan/arabic-NM-1090.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_1/huawei/chinese-001_03.jpg,data/processed/policy_c/train/attack/digital_1/huawei/chinese-001_03.jpg,chinese-001_03,attack,digital_1,huawei,1,77,6e3d0e4344d30d739f9c7ef7263ebf2318c059e3a8a08e803652d17c17e418e2,6e3d0e4344d30d739f9c7ef7263ebf2318c059e3a8a08e803652d17c17e418e2,0.9963654279708862,1962,3193,0.0006362327258102,0.999868869781494,0.1195091754198074,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/huawei/chinese-001_03.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_1/iphone15pro/chinese-001_03.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/chinese-001_03.jpg,chinese-001_03,attack,digital_1,iphone15pro,1,70,5167a85151bec079ca7fb942a3d746effbf4cf4fe599765d583565ca77bce711,5167a85151bec079ca7fb942a3d746effbf4cf4fe599765d583565ca77bce711,0.9694389700889589,1765,2778,0.001538639422506,0.9995904564857484,0.124134860932827,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/iphone15pro/chinese-001_03.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_1/scan/chinese-001_03.jpg,data/processed/policy_c/train/attack/digital_1/scan/chinese-001_03.jpg,chinese-001_03,attack,digital_1,scan,1,82,3260b28f1568c4d381522278f740d96a22ec2b4874a03330cc7aee906ae85163,3260b28f1568c4d381522278f740d96a22ec2b4874a03330cc7aee906ae85163,0.8861764073371887,1248,1991,0.0025615750346332,0.999381422996521,0.0640174821019172,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/scan/chinese-001_03.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_2/iphone15pro/chinese-001_03.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/chinese-001_03.jpg,chinese-001_03,attack,digital_2,iphone15pro,1,70,bab0ed7dd06fc24906df216e39ea25e6ca74ecdccd7c8dba78fd8a9b342b686c,bab0ed7dd06fc24906df216e39ea25e6ca74ecdccd7c8dba78fd8a9b342b686c,0.5694406628608704,1765,2774,0.0252706799656152,0.9834147095680236,0.3683043718338012,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/iphone15pro/chinese-001_03.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_1/huawei/chinese-113_03.jpg,data/processed/policy_c/train/attack/digital_1/huawei/chinese-113_03.jpg,chinese-113_03,attack,digital_1,huawei,1,85,51f2e6039f67f38db17810bb427622ae97a2da213cf2cff21b07db4c5f7bd12e,51f2e6039f67f38db17810bb427622ae97a2da213cf2cff21b07db4c5f7bd12e,0.9679869413375854,1973,3178,0.0006230630679056,0.9996715784072876,0.1181043311953544,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/huawei/chinese-113_03.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_1/iphone15pro/chinese-113_03.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/chinese-113_03.jpg,chinese-113_03,attack,digital_1,iphone15pro,1,72,52fb1c67d0cc7abc69d335272391e8fe1bf627cdcdd6efe76a9bb69e476d50b9,52fb1c67d0cc7abc69d335272391e8fe1bf627cdcdd6efe76a9bb69e476d50b9,0.9500296711921692,1770,2791,0.002123364014551,0.9996397495269777,0.1232459917664527,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/iphone15pro/chinese-113_03.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
dev_val,train/attack/digital_1/scan/chinese-113_03.jpg,data/processed/policy_c/train/attack/digital_1/scan/chinese-113_03.jpg,chinese-113_03,attack,digital_1,scan,1,58,7690ad8a52f556da50f41913ef38cc7ed622d2ba227ddebe6ae491915f9c4c23,7690ad8a52f556da50f41913ef38cc7ed622d2ba227ddebe6ae491915f9c4c23,0.9925746917724608,1250,1990,0.0005316368187777,0.9999312162399292,0.026533568277955,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/scan/chinese-113_03.jpg.npz,resumed,policy_c_native,native_RGB_float32_div256,ac1d90e329a72e0d66e8665e123a19e94bfae3209c3ef8a4f9ca3b91578c7844,0.5329559743404388,1,True
