eval_split,variant,image_path,cache_path,map_path,file_stem,hardware_source,assigned_q,trufor_score,frozen_threshold,clean_correct_at_frozen_threshold,native_height,native_width,n_altered_rectangles,n_face_rectangles,n_text_rectangles,A_union,E_union,mu_union,PG_union,E_minus_A_union,A_face,E_face,mu_face,PG_face,E_minus_A_face,A_text,E_text,mu_text,PG_text,E_minus_A_text
dev_val,digital_2,train/attack/digital_2/scan/arabic-NF-1048.jpg,data/processed/policy_c/train/attack/digital_2/scan/arabic-NF-1048.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/scan/arabic-NF-1048.jpg.npz,arabic-NF-1048,scan,50,0.8697919249534607,0.5329559743404388,True,1248,2005,4,1,3,0.10350645821344076,0.0862744260991966,0.8335173243131363,0.0,-0.017232032114244164,0.08037598311912526,0.05129935112009547,0.6382422849380851,0.0,-0.029076631999029795,0.023130475094315494,0.03497507497910113,1.5120776739988597,0.0,0.011844599884785634
dev_val,digital_1,train/attack/digital_1/huawei/arabic-NF-1098.jpg,data/processed/policy_c/train/attack/digital_1/huawei/arabic-NF-1098.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/huawei/arabic-NF-1098.jpg.npz,arabic-NF-1098,huawei,68,0.8080852627754211,0.5329559743404388,True,1894,3037,5,2,3,0.20233209633109983,0.43528306445094733,2.151329780810665,1.0,0.2329509681198475,0.1861994917315099,0.3987847986455685,2.1417072352732074,0.0,0.21258530691405858,0.01613260459958992,0.03649826580537884,2.2623913937806797,1.0,0.02036566120578892
dev_val,digital_1,train/attack/digital_1/iphone15pro/arabic-NF-1098.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/arabic-NF-1098.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/iphone15pro/arabic-NF-1098.jpg.npz,arabic-NF-1098,iphone15pro,57,0.987545907497406,0.5329559743404388,True,1608,2624,5,2,3,0.2156452872830967,0.9015182200572398,4.180560732003092,1.0,0.6858729327741431,0.19803161213748333,0.7761622097589181,3.919385402064333,0.0,0.5781305976214348,0.017613675145613395,0.12535601029832172,7.116970720874289,1.0,0.10774233515270833
dev_val,digital_1,train/attack/digital_1/scan/arabic-NF-1098.jpg,data/processed/policy_c/train/attack/digital_1/scan/arabic-NF-1098.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/scan/arabic-NF-1098.jpg.npz,arabic-NF-1098,scan,90,0.9993670582771301,0.5329559743404388,True,1248,2000,5,2,3,0.2027920673076923,0.7821463743601013,3.8568884115835083,1.0,0.579354307052409,0.18508453525641025,0.05181315403418054,0.27994318359662107,0.0,-0.1332713812222297,0.01770753205128205,0.7303332203259207,41.244212813554874,1.0,0.7126256882746387
dev_val,digital_2,train/attack/digital_2/huawei/arabic-NF-1098.jpg,data/processed/policy_c/train/attack/digital_2/huawei/arabic-NF-1098.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/huawei/arabic-NF-1098.jpg.npz,arabic-NF-1098,huawei,68,0.6852769255638123,0.5329559743404388,True,1894,3037,5,2,3,0.1150655467467583,0.19821358897220376,1.7226145842633642,0.0,0.08314804222544546,0.09893294214716838,0.17570871332266758,1.7760384914186709,0.0,0.07677577117549919,0.01613260459958992,0.022504875649536186,1.3949933199322473,0.0,0.006372271049946265
dev_val,digital_2,train/attack/digital_2/iphone15pro/arabic-NF-1098.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/arabic-NF-1098.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/iphone15pro/arabic-NF-1098.jpg.npz,arabic-NF-1098,iphone15pro,57,0.8366503715515137,0.5329559743404388,True,1608,2624,5,2,3,0.12084039596226186,0.4657115313275533,3.853939136983578,1.0,0.3448711353652914,0.10322672081664847,0.41160940118751754,3.987430753696217,0.0,0.3083826803708691,0.017613675145613395,0.054102130140035724,3.0715980448583218,1.0,0.036488454994422326
dev_val,digital_2,train/attack/digital_2/scan/arabic-NF-1098.jpg,data/processed/policy_c/train/attack/digital_2/scan/arabic-NF-1098.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/scan/arabic-NF-1098.jpg.npz,arabic-NF-1098,scan,90,0.7157465219497681,0.5329559743404388,True,1248,2000,5,2,3,0.11867628205128206,0.2099847982886934,1.7693914458657827,0.0,0.09130851623741135,0.10096875,0.15178783785280878,1.503315014326797,0.0,0.05081908785280878,0.01770753205128205,0.058196960435884626,3.2865653026826562,0.0,0.04048942838460258
dev_val,digital_1,train/attack/digital_1/huawei/arabic-NM-1090.jpg,data/processed/policy_c/train/attack/digital_1/huawei/arabic-NM-1090.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/huawei/arabic-NM-1090.jpg.npz,arabic-NM-1090,huawei,55,0.8422162532806396,0.5329559743404388,True,1973,3189,5,2,3,0.22101728620160183,0.4176242138817338,1.8895545278788564,1.0,0.196606927680132,0.2010331701234143,0.37526055581372575,1.8666598929089824,0.0,0.17422738569031146,0.01998411607818755,0.04236365806800804,2.119866493081849,1.0,0.022379541989820492
dev_val,digital_1,train/attack/digital_1/iphone15pro/arabic-NM-1090.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/arabic-NM-1090.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/iphone15pro/arabic-NM-1090.jpg.npz,arabic-NM-1090,iphone15pro,63,0.9833759665489197,0.5329559743404388,True,1767,2766,4,1,3,0.18870012247515203,0.8744255120094624,4.633942472001344,1.0,0.6857253895343104,0.17148567310796758,0.7448664569717895,4.343607506516423,0.0,0.573380783863822,0.017214449367184435,0.12955905503767276,7.5261806099153326,1.0,0.11234460567048832
dev_val,digital_1,train/attack/digital_1/scan/arabic-NM-1090.jpg,data/processed/policy_c/train/attack/digital_1/scan/arabic-NM-1090.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/scan/arabic-NM-1090.jpg.npz,arabic-NM-1090,scan,80,0.9855082631111145,0.5329559743404388,True,1249,1993,5,2,3,0.22299666125273526,0.41548740536413237,1.8632001171229913,1.0,0.1924907441113971,0.203422949096859,0.0746299630028924,0.36687091271770744,0.0,-0.1287929860939666,0.019573712155876232,0.34085744236123994,17.41404183564184,1.0,0.3212837302053637
dev_val,digital_2,train/attack/digital_2/huawei/arabic-NM-1090.jpg,data/processed/policy_c/train/attack/digital_2/huawei/arabic-NM-1090.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/huawei/arabic-NM-1090.jpg.npz,arabic-NM-1090,huawei,55,0.8271468877792358,0.5329559743404388,True,1973,3189,5,2,3,0.14181780153108037,0.2911529106982061,2.053006798546358,0.0,0.14933510916712572,0.12183368545289282,0.255965296527901,2.1009402742468164,0.0,0.1341316110750082,0.01998411607818755,0.03518761417030511,1.7607791124027756,0.0,0.01520349809211756
dev_val,digital_2,train/attack/digital_2/iphone15pro/arabic-NM-1090.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/arabic-NM-1090.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/iphone15pro/arabic-NM-1090.jpg.npz,arabic-NM-1090,iphone15pro,63,0.8891336917877197,0.5329559743404388,True,1767,2766,4,1,3,0.11443692734273114,0.5699473859769609,4.980449923039314,1.0,0.4555104586342298,0.09722247797554671,0.5030553972212809,5.174270474239597,0.0,0.40583291924573417,0.017214449367184435,0.06689198875568,3.88580472885731,1.0,0.04967753938849557
dev_val,digital_2,train/attack/digital_2/scan/arabic-NM-1090.jpg,data/processed/policy_c/train/attack/digital_2/scan/arabic-NM-1090.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/scan/arabic-NM-1090.jpg.npz,arabic-NM-1090,scan,80,0.5882523655891418,0.5329559743404388,True,1249,1993,5,2,3,0.12953463623884556,0.17145262003710302,1.3236044429149125,0.0,0.04191798379825745,0.10996092408296934,0.1511986427019358,1.3750215720982044,0.0,0.04123771861896647,0.019573712155876232,0.020253977335167202,1.034754019772726,0.0,0.0006802651792909703
dev_val,digital_1,train/attack/digital_1/huawei/chinese-001_03.jpg,data/processed/policy_c/train/attack/digital_1/huawei/chinese-001_03.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/huawei/chinese-001_03.jpg.npz,chinese-001_03,huawei,77,0.9963654279708862,0.5329559743404388,True,1962,3193,5,2,3,0.13714298575534595,0.8072346241321199,5.886080281000833,1.0,0.6700916383767739,0.12123136333205953,0.6788367155359327,5.599513994382466,0.0,0.5576053522038732,0.015911622423286413,0.12839790859618716,8.069441643378793,1.0,0.11248628617290074
dev_val,digital_1,train/attack/digital_1/iphone15pro/chinese-001_03.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/chinese-001_03.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/iphone15pro/chinese-001_03.jpg.npz,chinese-001_03,iphone15pro,70,0.9694389700889587,0.5329559743404388,True,1765,2778,5,2,3,0.13914549159013453,0.7811808489340408,5.6141297860736925,1.0,0.6420353573439063,0.12518921432461041,0.6898029575249726,5.510082967182319,0.0,0.5646137432003622,0.01395627726552414,0.09137789140906835,6.547440242878879,1.0,0.0774216141435442
dev_val,digital_1,train/attack/digital_1/scan/chinese-001_03.jpg,data/processed/policy_c/train/attack/digital_1/scan/chinese-001_03.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/scan/chinese-001_03.jpg.npz,chinese-001_03,scan,82,0.8861764073371887,0.5329559743404388,True,1248,1991,5,2,3,0.1386161605429561,0.32145477743509404,2.3190281434427527,1.0,0.18283861689213793,0.12489133794382414,0.13139203752050704,1.052050844227539,0.0,0.006500699576682908,0.013724822599131992,0.19006273991458697,13.848101754452347,1.0,0.17633791731545498
dev_val,digital_2,train/attack/digital_2/huawei/chinese-001_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/chinese-001_03.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/huawei/chinese-001_03.jpg.npz,chinese-001_03,huawei,77,0.5104286074638367,0.5329559743404388,False,1956,3179,5,2,3,0.08319148990917517,0.2042557307217298,2.4552478978886816,0.0,0.12106424081255464,0.06925899194033441,0.15706640102979263,2.267812404273845,0.0,0.08780740908945822,0.013932497968840763,0.047189329691937176,3.386997062369822,0.0,0.03325683172309642
dev_val,digital_2,train/attack/digital_2/iphone15pro/chinese-001_03.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/chinese-001_03.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/iphone15pro/chinese-001_03.jpg.npz,chinese-001_03,iphone15pro,70,0.5694406628608704,0.5329559743404388,True,1765,2774,5,2,3,0.0891793689275772,0.17152396968945793,1.923359312272696,1.0,0.08234460076188073,0.07711754842109347,0.1480463428492457,1.9197490828008676,0.0,0.07092879442815223,0.012061820506483719,0.02347762684021222,1.9464414038985278,1.0,0.011415806333728502
dev_val,digital_2,train/attack/digital_2/scan/chinese-001_03.jpg,data/processed/policy_c/train/attack/digital_2/scan/chinese-001_03.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/scan/chinese-001_03.jpg.npz,chinese-001_03,scan,82,0.36560773849487305,0.5329559743404388,False,1247,1995,5,2,3,0.08824507137933044,0.16524960473282174,1.8726213504035762,1.0,0.0770045333534913,0.0747458059744389,0.14474773769928428,1.936533238383759,1.0,0.07000193172484538,0.013499265404891539,0.020501867033537464,1.518739458675173,0.0,0.007002601628645926
dev_val,digital_1,train/attack/digital_1/huawei/chinese-113_03.jpg,data/processed/policy_c/train/attack/digital_1/huawei/chinese-113_03.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/huawei/chinese-113_03.jpg.npz,chinese-113_03,huawei,85,0.9679869413375854,0.5329559743404388,True,1973,3178,5,2,3,0.13106516321504566,0.7587925611665579,5.789429796242394,1.0,0.6277273979515122,0.11595653978170373,0.6565772743061568,5.6622703259532345,0.0,0.540620734524453,0.015108623433341935,0.10221528686040111,6.765360677057507,1.0,0.08710666342705918
dev_val,digital_1,train/attack/digital_1/iphone15pro/chinese-113_03.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/chinese-113_03.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/iphone15pro/chinese-113_03.jpg.npz,chinese-113_03,iphone15pro,72,0.9500296711921692,0.5329559743404388,True,1770,2791,5,2,3,0.12730811506719542,0.6869524356246308,5.395983086090353,1.0,0.5596443205574354,0.11403421409008374,0.5907224282983682,5.180220980272767,0.0,0.47668821420828444,0.01327390097711166,0.09623000732626266,7.24956495397948,1.0,0.082956106349151
dev_val,digital_1,train/attack/digital_1/scan/chinese-113_03.jpg,data/processed/policy_c/train/attack/digital_1/scan/chinese-113_03.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/scan/chinese-113_03.jpg.npz,chinese-113_03,scan,58,0.9925746917724609,0.5329559743404388,True,1250,1990,5,2,3,0.13277226130653266,0.3344088629256504,2.5186651160033895,1.0,0.20163660161911776,0.11818331658291457,0.05467366808228763,0.46261747988710317,0.0,-0.06350964850062694,0.01458894472361809,0.2797351948433628,19.174463961776382,1.0,0.2651462501197447
dev_val,digital_2,train/attack/digital_2/huawei/chinese-113_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/chinese-113_03.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/huawei/chinese-113_03.jpg.npz,chinese-113_03,huawei,85,0.7072563171386719,0.5329559743404388,True,1973,3178,5,2,3,0.07654212931848679,0.2433379383422419,3.179137300057706,1.0,0.16679580902375513,0.06143350588514486,0.2038819372318036,3.318741691431027,0.0,0.14244843134665874,0.015108623433341935,0.0394560011104383,2.6114888152792406,1.0,0.02434737767709637
dev_val,digital_2,train/attack/digital_2/iphone15pro/chinese-113_03.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/chinese-113_03.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/iphone15pro/chinese-113_03.jpg.npz,chinese-113_03,iphone15pro,72,0.6496982574462891,0.5329559743404388,True,1770,2791,5,2,3,0.07591248707002128,0.15019299601944533,1.9785018488579895,1.0,0.07428050894942405,0.06263858609290962,0.12722463308618503,2.031090435174849,0.0,0.06458604699327541,0.01327390097711166,0.02296836293326031,1.7303400841143022,1.0,0.009694461956148648
dev_val,digital_2,train/attack/digital_2/scan/chinese-113_03.jpg,data/processed/policy_c/train/attack/digital_2/scan/chinese-113_03.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_2/scan/chinese-113_03.jpg.npz,chinese-113_03,scan,58,0.6565003395080566,0.5329559743404388,True,1250,1990,5,2,3,0.07494190954773869,0.06058345885665695,0.8084055933758231,0.0,-0.014358450691081735,0.0603529648241206,0.044628853667887596,0.7394641472534796,0.0,-0.015724111156233005,0.01458894472361809,0.015954605188769354,1.0936092699659348,0.0,0.0013656604651512642
dev_val,digital_1,train/attack/digital_1/huawei/chinese-142_03.jpg,data/processed/policy_c/train/attack/digital_1/huawei/chinese-142_03.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/huawei/chinese-142_03.jpg.npz,chinese-142_03,huawei,60,0.9878990054130554,0.5329559743404388,True,1967,3195,5,2,3,0.13900818911094084,0.7883316472920314,5.671116589130393,1.0,0.6493234581810906,0.12341570180275008,0.6544004559408472,5.302408416286825,0.0,0.5309847541380971,0.015592487308190782,0.13393119135118425,8.5894693196787,1.0,0.11833870404299347
dev_val,digital_1,train/attack/digital_1/iphone15pro/chinese-142_03.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/chinese-142_03.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/iphone15pro/chinese-142_03.jpg.npz,chinese-142_03,iphone15pro,56,0.859920859336853,0.5329559743404388,True,1762,2784,5,2,3,0.1371790073323157,0.47368677693716515,3.453055873116653,1.0,0.33650776960484946,0.12327781909272378,0.390674896135047,3.169060736231874,0.0,0.26739707704232324,0.013901188239591895,0.08301188080211812,5.971567276939136,1.0,0.06911069256252622
dev_val,digital_1,train/attack/digital_1/scan/chinese-142_03.jpg,data/processed/policy_c/train/attack/digital_1/scan/chinese-142_03.jpg,output/trufor_pretrained_policy_c_native/maps/dev_val/train/attack/digital_1/scan/chinese-142_03.jpg.npz,chinese-142_03,scan,65,0.9944408535957336,0.5329559743404388,True,1250,1996,5,2,3,0.1385302605210421,0.5325701167644427,3.844431640865555,1.0,0.39403985624340054,0.12350541082164329,0.046431520507184736,0.3759472576811833,0.0,-0.07707389031445855,0.015024849699398797,0.48613859625725786,32.35563789211882,1.0,0.47111374655785904
