evaluation_split,variant,selection_scope,evidence_role,file_stem,hardware_source,image_path,label,epsilon_pixel,epsilon_255,alpha_pixel,alpha_255,pgd_steps,pixel_linf,padding_max_abs_error,saved_clean_probability_attack,clean_probability_attack,saved_probability_abs_error,adv_probability_attack,clean_margin,adv_margin,clean_correct,adv_correct,attack_success,A,E_clean,E_adv,delta_E,relative_E_change,mu_w_clean,mu_w_adv,delta_mu_w,relative_mu_w_change,PG_clean,PG_adv,delta_PG,cam_cosine,cam_tv,clean_zero_cam,adv_zero_cam,clean_content_cam_mass,adv_content_cam_mass
dev_val,digital_1,all_attacks,heldout_primary,chinese-142_03,iphone15pro,train/attack/digital_1/iphone15pro/chinese-142_03.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999995231628418,4.76837158203125e-07,1.2207627487006989e-12,14.474899291992188,-27.43154525756836,True,False,True,0.1391281634569168,0.6911889910697937,0.0,-0.6911889910697937,-1.0,4.968001842498779,0.0,-4.968001842498779,-1.0,1.0,0.0,-1.0,,,False,True,36890.8984375,0.0
dev_val,digital_1,all_attacks,heldout_primary,russian-NF-1099,iphone15pro,train/attack/digital_1/iphone15pro/russian-NF-1099.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999998807907104,1.1920928955078125e-07,3.254096297977682e-11,16.288005828857422,-24.148521423339844,True,False,True,0.2423422485589981,0.9303931593894958,0.0,-0.9303931593894958,-1.0,3.839170217514038,0.0,-3.839170217514038,-1.0,1.0,0.0,-1.0,,,False,True,35368.51953125,0.0
dev_val,digital_1,all_attacks,heldout_primary,arabic-NM-1090,scan,train/attack/digital_1/scan/arabic-NM-1090.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999877214431763,1.2278556823730469e-05,1.4497194555929127e-08,11.3095703125,-18.0493106842041,True,False,True,0.2252189815044403,0.808428943157196,0.0,-0.808428943157196,-1.0,3.589524030685425,0.0,-3.589524030685425,-1.0,1.0,0.0,-1.0,,,False,True,35352.6796875,0.0
dev_val,digital_1,all_attacks,heldout_primary,portugal-119_03,scan,train/attack/digital_1/scan/portugal-119_03.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999998807907104,1.1920928955078125e-07,1.584627318251819e-09,15.864343643188477,-20.262916564941406,True,False,True,0.13708451390266418,0.750409722328186,0.0,-0.750409722328186,-1.0,5.474066257476807,0.0,-5.474066257476807,-1.0,1.0,0.0,-1.0,,,False,True,34057.453125,0.0
dev_val,digital_1,all_attacks,heldout_primary,usa-NM-1038,huawei,train/attack/digital_1/huawei/usa-NM-1038.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,0.9912109375,0.9910842180252075,0.00012671947479248047,2.2024039536550077e-10,4.7109785079956055,-22.23630142211914,True,False,True,0.1865978240966797,0.37384283542633057,0.0,-0.37384283542633057,-1.0,2.0034682750701904,0.0,-2.0034682750701904,-1.0,1.0,0.0,-1.0,,,False,True,19010.818359375,0.0
dev_val,digital_1,all_attacks,heldout_primary,usa-NM-1038,iphone15pro,train/attack/digital_1/iphone15pro/usa-NM-1038.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999761581420898,2.384185791015625e-05,2.324430603550809e-08,10.641637802124023,-17.577205657958984,True,False,True,0.1938086599111557,0.5491321682929993,0.0,-0.5491321682929993,-1.0,2.8333725929260254,0.0,-2.8333725929260254,-1.0,1.0,0.0,-1.0,,,False,True,34605.05078125,0.0
dev_val,digital_1,all_attacks,heldout_primary,turkiye-115_03,scan,train/attack/digital_1/scan/turkiye-115_03.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999967813491821,3.2186508178710938e-06,3.960252126233854e-09,12.632625579833984,-19.34695816040039,True,False,True,0.10281773656606674,0.6269314885139465,0.17644768953323364,-0.4504837989807129,-0.7185534739186921,6.097503185272217,1.7161210775375366,-4.38138210773468,-0.7185534758419446,1.0,0.0,-1.0,0.14542606472969055,0.9556910395622253,False,False,36112.88671875,1365.094482421875
dev_val,digital_1,all_attacks,heldout_primary,turkiye-032_03,huawei,train/attack/digital_1/huawei/turkiye-032_03.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,1.0,0.0,2.394465459243378e-10,20.09621238708496,-22.152690887451172,True,False,True,0.11345386505126953,0.6826797723770142,0.0,-0.6826797723770142,-1.0,6.017245769500732,0.0,-6.017245769500732,-1.0,1.0,0.0,-1.0,,,False,True,38242.3203125,0.0
dev_val,digital_1,all_attacks,heldout_primary,french-124_03,huawei,train/attack/digital_1/huawei/french-124_03.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999998807907104,1.1920928955078125e-07,6.108501427121507e-14,15.778553009033203,-30.426509857177734,True,False,True,0.1266992837190628,0.5885551571846008,0.0,-0.5885551571846008,-1.0,4.645291805267334,0.0,-4.645291805267334,-1.0,1.0,0.0,-1.0,,,False,True,53454.2109375,0.0
dev_val,digital_1,all_attacks,heldout_primary,russian-NF-1099,huawei,train/attack/digital_1/huawei/russian-NF-1099.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.999996542930603,3.4570693969726562e-06,4.590880084941185e-13,12.590530395507812,-28.409534454345703,True,False,True,0.2476102113723755,0.9400976300239563,0.0,-0.9400976300239563,-1.0,3.7966835498809814,0.0,-3.7966835498809814,-1.0,1.0,0.0,-1.0,,,False,True,32164.7421875,0.0
dev_val,digital_1,all_attacks,heldout_primary,arabic-NM-1090,iphone15pro,train/attack/digital_1/iphone15pro/arabic-NM-1090.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999910593032837,8.940696716308594e-06,5.2257615124062795e-08,11.62729263305664,-16.767080307006836,True,False,True,0.19044309854507446,0.8141336441040039,0.0,-0.8141336441040039,-1.0,4.274944305419922,0.0,-4.274944305419922,-1.0,1.0,0.0,-1.0,,,False,True,34585.20703125,0.0
dev_val,digital_1,all_attacks,heldout_primary,usa-067_03,iphone15pro,train/attack/digital_1/iphone15pro/usa-067_03.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999997615814209,2.384185791015625e-07,2.6804275421454804e-06,15.327251434326172,-12.8295316696167,True,False,True,0.142734095454216,0.6739467978477478,0.0,-0.6739467978477478,-1.0,4.721694469451904,0.0,-4.721694469451904,-1.0,1.0,0.0,-1.0,,,False,True,39933.4375,0.0
dev_val,digital_1,all_attacks,heldout_primary,french-124_03,scan,train/attack/digital_1/scan/french-124_03.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999995231628418,4.76837158203125e-07,2.641088414634396e-08,14.6650390625,-17.44948959350586,True,False,True,0.1272038370370865,0.5039454102516174,0.41503819823265076,-0.08890721201896667,-0.1764223072784327,3.9617156982421875,3.2627806663513184,-0.6989350318908691,-0.17642230920330465,1.0,1.0,0.0,0.3113524913787842,0.9150194525718689,False,False,45320.34375,1264.82373046875
dev_val,digital_1,all_attacks,heldout_primary,persian-NF-1097,iphone15pro,train/attack/digital_1/iphone15pro/persian-NF-1097.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999991655349731,8.344650268554688e-07,2.687480793461816e-10,13.955055236816406,-22.037246704101562,True,False,True,0.15171121060848236,0.8878347873687744,0.0,-0.8878347873687744,-1.0,5.852136611938477,0.0,-5.852136611938477,-1.0,1.0,0.0,-1.0,,,False,True,31491.720703125,0.0
dev_val,digital_2,all_attacks,heldout_primary,persian-NF-1097,iphone15pro,train/attack/digital_2/iphone15pro/persian-NF-1097.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,0.99951171875,0.9997045397758484,0.00019282102584838867,1.7827177234419622e-10,8.126967430114746,-22.447711944580078,True,False,True,0.0897689089179039,0.6434244513511658,0.0,-0.6434244513511658,-1.0,7.167564392089844,0.0,-7.167564392089844,-1.0,1.0,0.0,-1.0,,,False,True,35021.765625,0.0
dev_val,digital_2,all_attacks,heldout_primary,usa-034_03,scan,train/attack/digital_2/scan/usa-034_03.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999977350234985,2.2649765014648438e-06,3.3746513916632637e-10,12.975408554077148,-21.809558868408203,True,False,True,0.08933153003454208,0.5013599991798401,0.0,-0.5013599991798401,-1.0,5.612351894378662,0.0,-5.612351894378662,-1.0,0.0,0.0,0.0,,,False,True,31044.84375,0.0
dev_val,digital_2,all_attacks,heldout_primary,turkiye-NF-1002,scan,train/attack/digital_2/scan/turkiye-NF-1002.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999898672103882,1.0132789611816406e-05,2.514153468746727e-11,11.49963092803955,-24.4064998626709,True,False,True,0.08452531695365906,0.5898215174674988,0.0,-0.5898215174674988,-1.0,6.97804594039917,0.0,-6.97804594039917,-1.0,0.0,0.0,0.0,,,False,True,33192.359375,0.0
dev_val,digital_2,all_attacks,heldout_primary,turkiye-032_03,iphone15pro,train/attack/digital_2/iphone15pro/turkiye-032_03.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.999893307685852,0.00010669231414794922,1.9412399465679187e-10,9.14598560333252,-22.362524032592773,True,False,True,0.07169374078512192,0.5427244901657104,0.0,-0.5427244901657104,-1.0,7.570039749145508,0.0,-7.570039749145508,-1.0,1.0,0.0,-1.0,,,False,True,31979.54296875,0.0
dev_val,digital_2,all_attacks,heldout_primary,russian-132_03,scan,train/attack/digital_2/scan/russian-132_03.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,0.99169921875,0.9915989637374878,0.00010025501251220703,9.186726900034525e-12,4.770962715148926,-25.41326141357422,True,False,True,0.055097680538892746,0.41143307089805603,0.0,-0.41143307089805603,-1.0,7.467339515686035,0.0,-7.467339515686035,-1.0,0.0,0.0,0.0,,,False,True,24386.640625,0.0
dev_val,digital_2,all_attacks,heldout_primary,usa-NF-1036,huawei,train/attack/digital_2/huawei/usa-NF-1036.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,1.0,0.0,7.658589040726582e-11,22.273279190063477,-23.2926082611084,True,False,True,0.10630715638399124,0.4672873616218567,0.0,-0.4672873616218567,-1.0,4.395634174346924,0.0,-4.395634174346924,-1.0,0.0,0.0,0.0,,,False,True,49709.9921875,0.0
dev_val,digital_2,all_attacks,heldout_primary,arabic-024_03,huawei,train/attack/digital_2/huawei/arabic-024_03.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999984502792358,1.5497207641601562e-06,1.1547031386616169e-10,13.358124732971191,-22.882007598876953,True,False,True,0.0696895644068718,0.4196980595588684,0.0,-0.4196980595588684,-1.0,6.022395133972168,0.0,-6.022395133972168,-1.0,0.0,0.0,0.0,,,False,True,30726.6484375,0.0
dev_val,digital_2,all_attacks,heldout_primary,french-NF-1047,iphone15pro,train/attack/digital_2/iphone15pro/french-NF-1047.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,1.0,0.0,4.4862991793737095e-11,29.23012924194336,-23.827407836914062,True,False,True,0.10888975113630295,0.636427104473114,0.0,-0.636427104473114,-1.0,5.844692230224609,0.0,-5.844692230224609,-1.0,1.0,0.0,-1.0,,,False,True,43184.453125,0.0
dev_val,digital_2,all_attacks,heldout_primary,french-019_03,huawei,train/attack/digital_2/huawei/french-019_03.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999998807907104,1.1920928955078125e-07,1.572945604062098e-14,16.542524337768555,-31.783241271972656,True,False,True,0.07415559142827988,0.521047830581665,0.0,-0.521047830581665,-1.0,7.0264129638671875,0.0,-7.0264129638671875,-1.0,1.0,0.0,-1.0,,,False,True,33035.91796875,0.0
dev_val,digital_2,all_attacks,heldout_primary,usa-NF-1036,iphone15pro,train/attack/digital_2/iphone15pro/usa-NF-1036.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,1.0,0.0,1.6311102468691274e-09,23.254316329956055,-20.234004974365234,True,False,True,0.10593133419752121,0.49752163887023926,0.0,-0.49752163887023926,-1.0,4.696642875671387,0.0,-4.696642875671387,-1.0,1.0,0.0,-1.0,,,False,True,49207.140625,0.0
dev_val,digital_2,all_attacks,heldout_primary,portugal-NF-1066,scan,train/attack/digital_2/scan/portugal-NF-1066.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999998807907104,1.1920928955078125e-07,9.750165085031792e-12,16.14822769165039,-25.353736877441406,True,False,True,0.09431688487529755,0.612544596195221,0.0,-0.612544596195221,-1.0,6.494538307189941,0.0,-6.494538307189941,-1.0,0.0,0.0,0.0,,,False,True,37073.0078125,0.0
dev_val,digital_2,all_attacks,heldout_primary,portugal-013_03,huawei,train/attack/digital_2/huawei/portugal-013_03.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999972581863403,2.7418136596679688e-06,6.2138358186399154e-15,12.814302444458008,-32.711997985839844,True,False,True,0.0722443163394928,0.45883122086524963,0.0,-0.45883122086524963,-1.0,6.351104736328125,0.0,-6.351104736328125,-1.0,0.0,0.0,0.0,,,False,True,32883.6171875,0.0
dev_val,digital_2,all_attacks,heldout_primary,french-128_03,huawei,train/attack/digital_2/huawei/french-128_03.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.999998927116394,1.0728836059570312e-06,1.960485539100748e-13,13.788505554199219,-29.260414123535156,True,False,True,0.06647928804159164,0.43299752473831177,0.0,-0.43299752473831177,-1.0,6.513269901275635,0.0,-6.513269901275635,-1.0,0.0,0.0,0.0,,,False,True,35036.015625,0.0
dev_val,digital_2,all_attacks,heldout_primary,chinese-142_03,huawei,train/attack/digital_2/huawei/chinese-142_03.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,1.0,0.0,2.525435644027546e-13,24.867904663085938,-29.007192611694336,True,False,True,0.08744929730892181,0.4896808862686157,0.0,-0.4896808862686157,-1.0,5.599597930908203,0.0,-5.599597930908203,-1.0,1.0,0.0,-1.0,,,False,True,39805.1484375,0.0
dev_val,digital_2,all_attacks,heldout_primary,usa-NF-1036,scan,train/attack/digital_2/scan/usa-NF-1036.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,1.0,0.0,6.807943542241901e-09,26.140213012695312,-18.80517578125,True,False,True,0.11267297714948654,0.5194109678268433,0.0,-0.5194109678268433,-1.0,4.609898090362549,0.0,-4.609898090362549,-1.0,0.0,0.0,0.0,,,False,True,47845.5390625,0.0
dev_val,digital_2,all_attacks,heldout_primary,persian-NF-1018,iphone15pro,train/attack/digital_2/iphone15pro/persian-NF-1018.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999998807907104,1.1920928955078125e-07,7.891871156573416e-09,16.045886993408203,-18.657432556152344,True,False,True,0.09188432991504669,0.601982057094574,0.0,-0.601982057094574,-1.0,6.551520347595215,0.0,-6.551520347595215,-1.0,0.0,0.0,0.0,,,False,True,32397.791015625,0.0
dev_val,digital_2,all_attacks,heldout_primary,french-NF-1047,scan,train/attack/digital_2/scan/french-NF-1047.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,1.0,0.0,3.58215609952417e-11,20.568782806396484,-24.052471160888672,True,False,True,0.11076600849628448,0.664252758026123,0.0,-0.664252758026123,-1.0,5.996901035308838,0.0,-5.996901035308838,-1.0,0.0,0.0,0.0,,,False,True,33478.2421875,0.0
dev_val,digital_2,all_attacks,heldout_primary,ukraine-NF-1073,scan,train/attack/digital_2/scan/ukraine-NF-1073.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,0.99609375,0.9959073066711426,0.00018644332885742188,7.308395555405411e-10,5.494460105895996,-21.036827087402344,True,False,True,0.1395457684993744,0.836822509765625,0.09862889349460602,-0.738193616271019,-0.8821388139735513,5.996760368347168,0.706785261631012,-5.289975106716156,-0.88213881859251,1.0,0.0,-1.0,0.005691123194992542,0.9976896047592163,False,False,32994.05078125,4719.150390625
dev_val,digital_2,all_attacks,heldout_primary,usa-NF-1076,huawei,train/attack/digital_2/huawei/usa-NF-1076.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,1.0,0.0,5.292472731767417e-13,20.84687042236328,-28.26732063293457,True,False,True,0.18234872817993164,0.6172969341278076,0.0,-0.6172969341278076,-1.0,3.3852550983428955,0.0,-3.3852550983428955,-1.0,1.0,0.0,-1.0,,,False,True,55578.0546875,0.0
dev_val,digital_2,all_attacks,heldout_primary,french-NF-1082,huawei,train/attack/digital_2/huawei/french-NF-1082.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,0.994140625,0.9943284392356873,0.00018781423568725586,2.3232091028507415e-14,5.166595935821533,-31.39324188232422,True,False,True,0.09151551127433777,0.678248941898346,0.0,-0.678248941898346,-1.0,7.411300182342529,0.0,-7.411300182342529,-1.0,1.0,0.0,-1.0,,,False,True,28819.0234375,0.0
dev_val,digital_2,all_attacks,heldout_primary,persian-NF-1097,scan,train/attack/digital_2/scan/persian-NF-1097.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999673366546631,3.266334533691406e-05,1.5872297254304613e-08,10.330251693725586,-17.958690643310547,True,False,True,0.09299349039793015,0.6855484247207642,0.0,-0.6855484247207642,-1.0,7.372004508972168,0.0,-7.372004508972168,-1.0,1.0,0.0,-1.0,,,False,True,33468.70703125,0.0
dev_val,digital_2,all_attacks,heldout_primary,portugal-NF-1109,huawei,train/attack/digital_2/huawei/portugal-NF-1109.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999997615814209,2.384185791015625e-07,1.236580011564764e-14,15.289555549621582,-32.023841857910156,True,False,True,0.10682018846273422,0.7237405180931091,0.0,-0.7237405180931091,-1.0,6.775315761566162,0.0,-6.775315761566162,-1.0,1.0,0.0,-1.0,,,False,True,33825.9765625,0.0
dev_val,digital_2,all_attacks,heldout_primary,portugal-017_03,iphone15pro,train/attack/digital_2/iphone15pro/portugal-017_03.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,1.0,0.0,2.842329453398018e-12,18.082122802734375,-26.586397171020508,True,False,True,0.0631486177444458,0.4364852011203766,0.0,-0.4364852011203766,-1.0,6.9120306968688965,0.0,-6.9120306968688965,-1.0,0.0,0.0,0.0,,,False,True,33348.1171875,0.0
dev_val,digital_2,all_attacks,heldout_primary,persian-NF-1018,huawei,train/attack/digital_2/huawei/persian-NF-1018.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999986886978149,1.3113021850585938e-06,4.2574870712241975e-11,13.515466690063477,-23.879756927490234,True,False,True,0.09060055762529373,0.6072325110435486,0.0,-0.6072325110435486,-1.0,6.702304363250732,0.0,-6.702304363250732,-1.0,0.0,0.0,0.0,,,False,True,28557.65234375,0.0
official_test,facedancer,all_family,unseen_family_primary,chinese2-flickr_M_38319821984_1d6e303c3e_o,huawei,test/attack/facedancer/huawei/chinese2-flickr_M_38319821984_1d6e303c3e_o.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999980926513672,1.9073486328125e-06,7.52277740101448e-10,13.188158988952637,-21.007915496826172,True,False,True,0.07447497546672821,0.5237382650375366,0.0,-0.5237382650375366,-1.0,7.032405853271484,0.0,-7.032405853271484,-1.0,1.0,0.0,-1.0,,,False,True,26691.486328125,0.0
official_test,facedancer,all_family,unseen_family_primary,netherland-flickr_M_18042193331_841d026f9a_c,iphone15,test/attack/facedancer/iphone15/netherland-flickr_M_18042193331_841d026f9a_c.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,0.9999946355819702,5.364418029785156e-06,5.0505898074870714e-11,12.125911712646484,-23.70893096923828,True,False,True,0.07465117424726486,0.5912282466888428,0.0,-0.5912282466888428,-1.0,7.9198784828186035,0.0,-7.9198784828186035,-1.0,1.0,0.0,-1.0,,,False,True,28607.1171875,0.0
official_test,facedancer,all_family,unseen_family_primary,netherland-flickr_M_19475853574_c947539b18_c,iphone15,test/attack/facedancer/iphone15/netherland-flickr_M_19475853574_c947539b18_c.jpg,1,0.00784313725490196,2.0,0.00196078431372549,0.5,10,0.007843154482543468,0.0,1.0,1.0,0.0,6.244811612265977e-11,17.52956199645996,-23.496685028076172,True,False,True,0.07046549767255783,0.5414702892303467,0.0,-0.5414702892303467,-1.0,7.684190273284912,0.0,-7.684190273284912,-1.0,1.0,0.0,-1.0,,,False,True,31039.7109375,0.0
