global_order,shard_order,pilot_order,pilot_role,eval_split,variant,hardware_source,file_stem,image_path,cache_path,cache_sha256,clean_score_stage4,native_height,native_width,native_pixels,A_union_stage4,E_union_stage4,mu_union_stage4,PG_union_stage4,estimated_seconds,shard_id,estimated_shard_seconds
392,11,392,full_population,official_test,digital_3,huawei,indian-NF-1061,test/attack/digital_3/huawei/indian-NF-1061.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-NF-1061.jpg,b376bdd1f31d1330d0014eb27256d638d3df27fa353c126d6c77f29eefb905aa,0.9974144697189332,1986,3213,6381018,0.0349279691735707,0.722712130264768,20.691501606444078,1.0,836.6538067969996,0,111504.82119293288
500,12,500,full_population,official_test,digital_3,huawei,turkiye-NM-1055,test/attack/digital_3/huawei/turkiye-NM-1055.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/turkiye-NM-1055.jpg,f25c32c62f875086ddd8cc48070ff732e7985e3ee418111df4b6712566e28855,0.998818576335907,1988,3208,6377504,0.0262052364059669,0.9094495380008916,34.70487821257772,1.0,836.6538067969996,0,111504.82119293288
512,13,512,full_population,official_test,digital_3,huawei,ukraine-NF-1015,test/attack/digital_3/huawei/ukraine-NF-1015.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/ukraine-NF-1015.jpg,e35b9f296716691fe135fb8a3e8fc0b27da7dbcad7dc46e1571aa49a2bdf3a06,0.99949848651886,1986,3209,6373074,0.0246264204683642,0.5666931467028026,23.01159226249676,1.0,836.6538067969996,0,111504.82119293288
539,14,539,full_population,official_test,digital_3,huawei,usa-NF-1036,test/attack/digital_3/huawei/usa-NF-1036.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NF-1036.jpg,9247a1f939782c0c3237bd1c9f042fb77574a10aa770aa4cb11afd0e74fef036,0.9973299503326416,1988,3211,6383468,0.0315843989505391,0.6489459350613079,20.54640761337746,1.0,836.6538067969996,0,111504.82119293288
548,15,548,full_population,official_test,digital_3,huawei,usa-NF-1094,test/attack/digital_3/huawei/usa-NF-1094.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NF-1094.jpg,08a15860d3f913a76d3629843865c233d62438e6da911ed73c792c6205205451,0.996510088443756,1984,3215,6378560,0.0273292091004866,0.786976672922797,28.796174453097656,1.0,836.6538067969996,0,111504.82119293288
332,16,332,full_population,official_test,digital_3,huawei,chinese-107_03,test/attack/digital_3/huawei/chinese-107_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-107_03.jpg,985040c6d67295f1ccde8330e5555b8b0202feff54fd212126cc1affd54dd67e,0.9998610019683838,1999,3213,6422787,0.0302027764582571,0.924770923130926,30.618738790754545,1.0,836.0222426410037,0,111504.82119293288
349,17,349,full_population,official_test,digital_3,huawei,french-01_0070_000-a4a25cda_0,test/attack/digital_3/huawei/french-01_0070_000-a4a25cda_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/french-01_0070_000-a4a25cda_0.jpg,cc8243bc9dbed6be709112436fd32cbb55521d356265dab99092760c665d2c27,0.995765209197998,2006,3228,6475368,0.0300313433923755,0.8715821721606124,29.02241703852292,1.0,836.0222426410037,0,111504.82119293288
357,18,357,full_population,official_test,digital_3,huawei,french-097_03,test/attack/digital_3/huawei/french-097_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/french-097_03.jpg,848e6725ab9962adcdfc80f6b97d51edef2d0f4799a14700ac6490d4ddd42268,0.9894802570343018,1999,3229,6454771,0.0327814882975708,0.629057385645048,19.189408971759864,1.0,836.0222426410037,0,111504.82119293288
397,19,397,full_population,official_test,digital_3,huawei,persian-01_0064_000-daacc8f3_0,test/attack/digital_3/huawei/persian-01_0064_000-daacc8f3_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-01_0064_000-daacc8f3_0.jpg,6e88ef3cafc99502281decd6c5d419471ed5bf19ad1090e5c593fbcac0c09b5d,0.9996562004089355,1994,3230,6440620,0.0263816216451211,0.8740317985616048,33.13032876897633,1.0,836.0222426410037,0,111504.82119293288
399,20,399,full_population,official_test,digital_3,huawei,persian-01_0092_000-fad05fcd_1,test/attack/digital_3/huawei/persian-01_0092_000-fad05fcd_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-01_0092_000-fad05fcd_1.jpg,c7c0f019a042e6977e45e0227391251bcf4c9d52e06b6b5d4ce93de206718d10,0.9125516414642334,2003,3228,6465684,0.0258428961266897,0.3547250231670056,13.726210151835742,1.0,836.0222426410037,0,111504.82119293288
486,21,486,full_population,official_test,digital_3,huawei,turkiye-115_03,test/attack/digital_3/huawei/turkiye-115_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/turkiye-115_03.jpg,c567514f0d35c5557f88085e1f7fe3722691bac2a3aee5d8d20ca4ba3c918fa7,0.9979594945907592,2002,3242,6490484,0.0251389572796111,0.7881037755099026,31.349899152304523,1.0,836.0222426410037,0,111504.82119293288
525,22,525,full_population,official_test,digital_3,huawei,usa-016_03,test/attack/digital_3/huawei/usa-016_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-016_03.jpg,ca206339ba0165bb5c747ac23eb5a9d414188d813611ff271db7d9e308ff8d56,0.9796515107154846,2003,3232,6473696,0.0288589393138015,0.2069181155365665,7.169983390124442,1.0,836.0222426410037,0,111504.82119293288
1076,23,1076,full_population,official_test,facedancer,huawei,chinese2-flickr_F_21696826019_7407a3bea0_k,test/attack/facedancer/huawei/chinese2-flickr_F_21696826019_7407a3bea0_k.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/chinese2-flickr_F_21696826019_7407a3bea0_k.jpg,1c068d730b61fa23d84d1bbbe471cae8efa9b2ab5d8150db0685bf2df4afd43e,0.7014389634132385,2037,3229,6577473,0.0831886349058369,0.1020942459304222,1.2272619456490053,1.0,836.0222426410037,0,111504.82119293288
1079,24,1079,full_population,official_test,facedancer,huawei,chinese2-flickr_F_31998955273_5516f4db28_h,test/attack/facedancer/huawei/chinese2-flickr_F_31998955273_5516f4db28_h.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/chinese2-flickr_F_31998955273_5516f4db28_h.jpg,4d1d2b8255f7bc37122c1c7b404c6148dc696040a60ecd850c009f1ac6fe5f5d,0.653690755367279,2050,3229,6619450,0.0705044981078488,0.0837498188515091,1.1878649036462796,0.0,836.0222426410037,0,111504.82119293288
1081,25,1081,full_population,official_test,facedancer,huawei,chinese2-flickr_F_48677929383_2cdc743f43_c,test/attack/facedancer/huawei/chinese2-flickr_F_48677929383_2cdc743f43_c.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/chinese2-flickr_F_48677929383_2cdc743f43_c.jpg,9bf97caa041973d984fdab881b8522bb4be6f47462c19c79e700e458172dd8d4,0.586620569229126,2050,3223,6607150,0.0813775985107043,0.1045374530263711,1.284597419185581,0.0,836.0222426410037,0,111504.82119293288
1086,26,1086,full_population,official_test,facedancer,huawei,chinese2-flickr_M_26097180114_4c514c928d_c,test/attack/facedancer/huawei/chinese2-flickr_M_26097180114_4c514c928d_c.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/chinese2-flickr_M_26097180114_4c514c928d_c.jpg,9999ce4476e94ce1e797bf95ef1dc8a6372fdd6214823fd713f657e2e19932a4,0.7181987166404724,2050,3233,6627650,0.0801787964059659,0.1228881443287165,1.5326763413421949,0.0,836.0222426410037,0,111504.82119293288
1087,27,1087,full_population,official_test,facedancer,huawei,chinese2-flickr_M_30516208604_4a571cf89d_c,test/attack/facedancer/huawei/chinese2-flickr_M_30516208604_4a571cf89d_c.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/chinese2-flickr_M_30516208604_4a571cf89d_c.jpg,605a4e7327d699c8ea3491fefbba1df64601d59cd42d62b0710a6ce6c262742b,0.8345451951026917,2035,3217,6546595,0.0787872168661724,0.0893518307289182,1.134090456332412,0.0,836.0222426410037,0,111504.82119293288
1088,28,1088,full_population,official_test,facedancer,huawei,chinese2-flickr_M_31304800026_59e0161aba_c,test/attack/facedancer/huawei/chinese2-flickr_M_31304800026_59e0161aba_c.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/chinese2-flickr_M_31304800026_59e0161aba_c.jpg,7dca6697850cdd2c19a955ae5647d722c384f1b6451f5ddd776f3afcd5b05238,0.6278865933418274,2044,3221,6583724,0.0776484554941853,0.0985527896699518,1.2692176430647983,0.0,836.0222426410037,0,111504.82119293288
1089,29,1089,full_population,official_test,facedancer,huawei,chinese2-flickr_M_32771950686_f8d5084d87_h,test/attack/facedancer/huawei/chinese2-flickr_M_32771950686_f8d5084d87_h.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/chinese2-flickr_M_32771950686_f8d5084d87_h.jpg,03e0db6f3a7d24c6e04d5c64ce3f01d4f7ea546fbe3b65de85c457a142bb5eee,0.5590290427207947,2060,3221,6635260,0.0868559785147831,0.1202209713294221,1.3841415799484684,0.0,836.0222426410037,0,111504.82119293288
1100,30,1100,full_population,official_test,facedancer,huawei,netherland-flickr_F_31998771523_784e7e9597_h,test/attack/facedancer/huawei/netherland-flickr_F_31998771523_784e7e9597_h.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/netherland-flickr_F_31998771523_784e7e9597_h.jpg,eb5e8f691c7d51098933c2ff8a792894181550abe417f4d52752b04e34827f61,0.5744456648826599,2052,3215,6597180,0.070214546215201,0.0840461180513544,1.1969901193089096,0.0,836.0222426410037,0,111504.82119293288
1102,31,1102,full_population,official_test,facedancer,huawei,netherland-flickr_F_37048326531_f8270ca4df_k,test/attack/facedancer/huawei/netherland-flickr_F_37048326531_f8270ca4df_k.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/netherland-flickr_F_37048326531_f8270ca4df_k.jpg,32268a11e0e070ff27f701186583084c7821255f2a557059a3b177d3e216833d,0.5917050838470459,2046,3223,6594258,0.0784391511524116,0.0994336517245309,1.2676533371877745,0.0,836.0222426410037,0,111504.82119293288
1109,32,1109,full_population,official_test,facedancer,huawei,netherland-flickr_M_6862482951_78a560f107_b,test/attack/facedancer/huawei/netherland-flickr_M_6862482951_78a560f107_b.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/netherland-flickr_M_6862482951_78a560f107_b.jpg,b94c11d91e5d7301fa02803f05e2eb364a3c9d734232ee04f6da380bfd8f4842,0.5603466629981995,2045,3209,6562405,0.0786365669293498,0.0938935792782902,1.1940193086334492,0.0,836.0222426410037,0,111504.82119293288
1182,33,1182,full_population,official_test,textdiffuserft_bfei,huawei,chinese2-flickr_F_17178039488_60828ef8de_k,test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_17178039488_60828ef8de_k.jpg,data/processed/policy_c_official_test/test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_17178039488_60828ef8de_k.jpg,fdfa96ed3d4e3101667abc68ee13f2a9a09c87d803a1dca67df4bad59c2260d8,0.9938900470733644,2042,3228,6591576,0.0457535496822004,0.8045360675078832,17.584123485415013,1.0,836.0222426410037,0,111504.82119293288
1187,34,1187,full_population,official_test,textdiffuserft_bfei,huawei,chinese2-flickr_F_25164805428_423bc49285_o,test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_25164805428_423bc49285_o.jpg,data/processed/policy_c_official_test/test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_25164805428_423bc49285_o.jpg,59344e6654fe20f720b28d761a159df222dab902fd7bf2f1dbcb401217ea757e,0.9536219835281372,2064,3250,6708000,0.0397801132975551,0.5340190422082142,13.424271525165173,1.0,836.0222426410037,0,111504.82119293288
1188,35,1188,full_population,official_test,textdiffuserft_bfei,huawei,chinese2-flickr_F_31998401683_5272a75c42_c,test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_31998401683_5272a75c42_c.jpg,data/processed/policy_c_official_test/test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_31998401683_5272a75c42_c.jpg,e70c69be4cf8bcc8ffe1d0751eacd7cc198e180443eca3b0517aa8aaeaa17691,0.9877322912216188,2056,3211,6601816,0.04448321492147,0.7212937505760917,16.21496449502248,1.0,836.0222426410037,0,111504.82119293288
1190,36,1190,full_population,official_test,textdiffuserft_bfei,huawei,chinese2-flickr_F_33552328531_f6d5dd17b8_c,test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_33552328531_f6d5dd17b8_c.jpg,data/processed/policy_c_official_test/test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_33552328531_f6d5dd17b8_c.jpg,0d6af7485694b79ba8a5955cfa3dfa1b3902c01a184fc18e6e4d350249e06e69,0.8849900960922241,2050,3221,6603050,0.0430919044986786,0.249141253154917,5.781625482868984,1.0,836.0222426410037,0,111504.82119293288
1198,37,1198,full_population,official_test,textdiffuserft_bfei,huawei,chinese2-flickr_M_38999105422_457bedeef7_o,test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_M_38999105422_457bedeef7_o.jpg,data/processed/policy_c_official_test/test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_M_38999105422_457bedeef7_o.jpg,deb5db129e4cb7b0734cea5d67a1c40d7c8a34d984b1668f038305c3e49d0302,0.9610083103179932,2061,3225,6646725,0.0460416220018129,0.5099913821799782,11.076746648063288,1.0,836.0222426410037,0,111504.82119293288
1200,38,1200,full_population,official_test,textdiffuserft_bfei,huawei,netherland-flickr_F_31998547103_f617b19dfc_h,test/attack/textdiffuserft_bfei/huawei/netherland-flickr_F_31998547103_f617b19dfc_h.jpg,data/processed/policy_c_official_test/test/attack/textdiffuserft_bfei/huawei/netherland-flickr_F_31998547103_f617b19dfc_h.jpg,6023908e70579c71b132d88097ed4555d768a67ec5b4708bb199066cbdb9c1b2,0.9994126558303832,2048,3225,6604800,0.0383984375,0.8328434392842902,21.689513779936757,1.0,836.0222426410037,0,111504.82119293288
1201,39,1201,full_population,official_test,textdiffuserft_bfei,huawei,netherland-flickr_F_32868411313_4bb20e41db_c,test/attack/textdiffuserft_bfei/huawei/netherland-flickr_F_32868411313_4bb20e41db_c.jpg,data/processed/policy_c_official_test/test/attack/textdiffuserft_bfei/huawei/netherland-flickr_F_32868411313_4bb20e41db_c.jpg,0c5c4ed756966138da724c391f0c4afa180b36d6299cfcdc85743bf1583b3cd2,0.9990441203117372,2044,3232,6606208,0.0367381711263102,0.8914904303163607,24.266053616313904,1.0,836.0222426410037,0,111504.82119293288
1204,40,1204,full_population,official_test,textdiffuserft_bfei,huawei,netherland-flickr_M_15788104622_be592061dc_k,test/attack/textdiffuserft_bfei/huawei/netherland-flickr_M_15788104622_be592061dc_k.jpg,data/processed/policy_c_official_test/test/attack/textdiffuserft_bfei/huawei/netherland-flickr_M_15788104622_be592061dc_k.jpg,945f91bc61d4e73597cecaf2743eee5f5daaac3bf045a8e8e954e0fe2cf17077,0.99953293800354,2060,3208,6608480,0.0368817035082197,0.9148813687596526,24.80583274999093,1.0,836.0222426410037,0,111504.82119293288
342,41,342,full_population,official_test,digital_3,huawei,chinese-NF-1085,test/attack/digital_3/huawei/chinese-NF-1085.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1085.jpg,b0c01b2e4322b2ad002f6f760b88f0605c4740fd6e3b850311644ca385428bbf,0.9903006553649902,1985,3222,6395670,0.0313843584800341,0.5383097824254087,17.152167783447492,1.0,834.7712493619983,0,111504.82119293288
536,42,536,full_population,official_test,digital_3,huawei,usa-NF-1004,test/attack/digital_3/huawei/usa-NF-1004.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NF-1004.jpg,83704d336338c74f5bfaf3df8c3530a2058862960f85411f06665a7a50e14d39,0.7939714193344116,2001,3201,6405201,0.026845995933617,0.0425647034429066,1.585514038970942,1.0,834.7712493619983,0,111504.82119293288
363,43,363,full_population,official_test,digital_3,huawei,french-135_03,test/attack/digital_3/huawei/french-135_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/french-135_03.jpg,e586b4587e60051d928d3ef62cc0408cf238e528460ea011c33c89ebf183e870,0.9574434161186218,1969,3215,6330335,0.0333696399953556,0.2465912579737876,7.389688891103039,1.0,825.0868478999982,0,111504.82119293288
370,44,370,full_population,official_test,digital_3,huawei,french-NF-1110,test/attack/digital_3/huawei/french-NF-1110.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/french-NF-1110.jpg,bdb4e3b42514a000bdacc4b0b75b0b761e51816170355f18fafb76c47885963e,0.996901512145996,1976,3207,6337032,0.0292485504254988,0.7508461694146619,25.671226727191048,1.0,825.0868478999982,0,111504.82119293288
400,45,400,full_population,official_test,digital_3,huawei,persian-01_0096_000-75b0e83b_0,test/attack/digital_3/huawei/persian-01_0096_000-75b0e83b_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-01_0096_000-75b0e83b_0.jpg,181783300bb8cdeca1c164499e5c4973f6cfe6c08debb0df0b29053c69e28271,0.9996763467788696,1976,3208,6339008,0.0265546281058487,0.9496893527547834,35.76360960391727,1.0,825.0868478999982,0,111504.82119293288
429,46,429,full_population,official_test,digital_3,huawei,portugal-119_03,test/attack/digital_3/huawei/portugal-119_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-119_03.jpg,34be985c9f3848adab9e4b770c9abb66a46e686281d4852cb7a897bbb1fa63d1,0.999850869178772,1973,3213,6339249,0.035953154703341,0.9191650476221068,25.56562992055579,1.0,825.0868478999982,0,111504.82119293288
452,47,452,full_population,official_test,digital_3,huawei,russian-027_03,test/attack/digital_3/huawei/russian-027_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/russian-027_03.jpg,1889cd6af9799cf4ac97110e6764da8ffc8e5692ea66eef48c41ce99cd7e81b8,0.9995012283325196,1981,3195,6329295,0.0200899152275253,0.9046097470559136,45.028051975874,1.0,825.0868478999982,0,111504.82119293288
499,48,499,full_population,official_test,digital_3,huawei,turkiye-NM-1033,test/attack/digital_3/huawei/turkiye-NM-1033.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/turkiye-NM-1033.jpg,4a6fe7e21000634955b52e93a9a2c8679d33f504b34fe2c277cdd0ab5c119da1,0.9957019686698914,1977,3206,6338262,0.0267338270333413,0.7737957439591207,28.944443419719697,1.0,825.0868478999982,0,111504.82119293288
524,49,524,full_population,official_test,digital_3,huawei,usa-011_03,test/attack/digital_3/huawei/usa-011_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-011_03.jpg,f165960cd2db3ef65b99e5416f2c530cd68bde3d9e46a0a4b15e6ca637cbd376,0.9992330074310304,1975,3207,6333825,0.0287451895181821,0.7483307990655181,26.03325327154924,1.0,825.0868478999982,0,111504.82119293288
354,50,354,full_population,official_test,digital_3,huawei,french-068_03,test/attack/digital_3/huawei/french-068_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/french-068_03.jpg,7bb0647a3ae51b09bca900707f2b4faf6c81635257bf586f5b5be8f87b22f3de,0.9994913339614868,1980,3194,6324120,0.0299339670973985,0.8883581698350633,29.677261518479717,1.0,821.8694401759931,0,111504.82119293288
368,51,368,full_population,official_test,digital_3,huawei,french-NF-1082,test/attack/digital_3/huawei/french-NF-1082.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/french-NF-1082.jpg,a1666ccc0c100354c6d4730cd1a079048af6d1e04a7ac759953ba96298146be8,0.9195438027381896,1971,3207,6320997,0.0286758560397987,0.1906326533758045,6.64784525041653,1.0,821.8694401759931,0,111504.82119293288
456,52,456,full_population,official_test,digital_3,huawei,russian-132_03,test/attack/digital_3/huawei/russian-132_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/russian-132_03.jpg,f2a4d15d37940f9c9ab2f91dbc96a59bb7bb8070cb2d30f1d84766247abc7226,0.9997853636741638,1980,3193,6322140,0.0211210128216078,0.737174470024206,34.902420459213914,1.0,821.8694401759931,0,111504.82119293288
470,53,470,full_population,official_test,digital_3,huawei,turkiye-01_0078_000-cfc6a96f_1,test/attack/digital_3/huawei/turkiye-01_0078_000-cfc6a96f_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/turkiye-01_0078_000-cfc6a96f_1.jpg,0c0b81593be5484970cf7772423d81d7f96fb71f7283ae2daa5aabbcd4c1ba40,0.9995892643928528,1981,3191,6321371,0.0256406402978088,0.9374563145921312,36.561345727089495,1.0,821.8694401759931,0,111504.82119293288
1103,54,1103,full_population,official_test,facedancer,huawei,netherland-flickr_M_17339867026_3135c7e76f_k,test/attack/facedancer/huawei/netherland-flickr_M_17339867026_3135c7e76f_k.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/netherland-flickr_M_17339867026_3135c7e76f_k.jpg,f19cb618dbd8928e36ba8647134225e9ad7a1e8343ec3d31c4bbc45b065848f2,0.5971688628196716,1990,3176,6320240,0.063635874587041,0.0749409297615581,1.1776522322963303,0.0,821.8694401759931,0,111504.82119293288
294,55,294,full_population,official_test,digital_3,huawei,arabic-024_03,test/attack/digital_3/huawei/arabic-024_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/arabic-024_03.jpg,e2695a5019f3566b9ec64febe790aa6c31b7b2bcbfd5a9be702e6d75a384cfa6,0.9718388915061952,1971,3211,6328881,0.0465500931365276,0.4964952497918725,10.665827205451397,1.0,820.1605106569987,0,111504.82119293288
437,56,437,full_population,official_test,digital_3,huawei,portugal-NF-1041,test/attack/digital_3/huawei/portugal-NF-1041.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-NF-1041.jpg,02a9e61931f0ba56d7d87e5b85646117e774d21d6598206745e486bdd5ac3944,0.9998615980148317,1977,3200,6326400,0.0364638657056145,0.9361561024876912,25.673528694011875,1.0,820.1605106569987,0,111504.82119293288
543,57,543,full_population,official_test,digital_3,huawei,usa-NF-1062,test/attack/digital_3/huawei/usa-NF-1062.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NF-1062.jpg,7f1f8ab3dd9d5cd07ea726cca4e17147d6c51d1cee24ed42dfd058514df71bcf,0.9997419714927672,1974,3204,6324696,0.0282046757662344,0.8686968895378664,30.7997474155628,1.0,820.1605106569987,0,111504.82119293288
366,58,366,full_population,official_test,digital_3,huawei,french-NF-1056,test/attack/digital_3/huawei/french-NF-1056.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/french-NF-1056.jpg,9e5f57131de96d3c864daae430e9a8db468a06559231f1494827b11cb7142275,0.9988779425621032,1974,3200,6316800,0.0349088145896656,0.866603574007631,24.824778045146765,1.0,816.7136298039986,0,111504.82119293288
410,59,410,full_population,official_test,digital_3,huawei,persian-NF-1034,test/attack/digital_3/huawei/persian-NF-1034.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-NF-1034.jpg,7a54f058b59ec4a5b46f33990526b4cf6160e5e2392d0661d1ddc768d6b5edff,0.989721953868866,1973,3200,6313600,0.0282078370501773,0.7165321879538147,25.401883408473125,1.0,816.7136298039986,0,111504.82119293288
