global_order,shard_order,pilot_order,pilot_role,eval_split,variant,hardware_source,file_stem,image_path,cache_path,cache_sha256,clean_score_stage4,native_height,native_width,native_pixels,A_union_stage4,E_union_stage4,mu_union_stage4,PG_union_stage4,estimated_seconds,shard_id,estimated_shard_seconds
398,11,398,full_population,official_test,digital_3,huawei,persian-01_0065_000-763dd95b_0,test/attack/digital_3/huawei/persian-01_0065_000-763dd95b_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-01_0065_000-763dd95b_0.jpg,8fbf6ff315c2d6b872e4cfa5f44447d254b2e85fcc3112d628ceecce40ea65fc,0.9987157583236694,1985,3210,6371850,0.0299046587725699,0.6094014406784534,20.37814393111973,1.0,836.6538067969996,2,111509.28565729888
401,12,401,full_population,official_test,digital_3,huawei,persian-01_0200_000-78393150_0,test/attack/digital_3/huawei/persian-01_0200_000-78393150_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-01_0200_000-78393150_0.jpg,1057ebdb5c4322b99eea0d8e751bf27ff2d936f0c2303d52c5e10b0cfdc2b283,0.9994691014289856,1981,3220,6378820,0.0260577975236799,0.9200237524883076,35.30704203424098,1.0,836.6538067969996,2,111509.28565729888
412,13,412,full_population,official_test,digital_3,huawei,persian-NF-1079,test/attack/digital_3/huawei/persian-NF-1079.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-NF-1079.jpg,95d0b04af76ecfe3bb53f0feadd8ec836a46b8f190cdcad9983f70706aef0766,0.9997914433479308,1980,3223,6381540,0.0266253913632132,0.9256122586736806,34.764268665456854,1.0,836.6538067969996,2,111509.28565729888
489,14,489,full_population,official_test,digital_3,huawei,turkiye-127_03,test/attack/digital_3/huawei/turkiye-127_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/turkiye-127_03.jpg,3d0255611b782f109e9426876915a0db58eb4ca4c04de6f3ac66ba066cf2e839,0.998110055923462,1986,3209,6373074,0.0265313096945053,0.5905079014905625,22.257020414369407,1.0,836.6538067969996,2,111509.28565729888
291,15,291,full_population,official_test,digital_3,huawei,arabic-01_0002_000-c7338db1_1,test/attack/digital_3/huawei/arabic-01_0002_000-c7338db1_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/arabic-01_0002_000-c7338db1_1.jpg,be2a98d12c86cd2ef0afae58a980a65a5b99ed973d7d2d938a31e6356c8ede7e,0.999578058719635,2013,3216,6473808,0.0429927795201834,0.9225386883697428,21.45799128750552,1.0,836.0222426410037,2,111509.28565729888
442,16,442,full_population,official_test,digital_3,huawei,portugal-NF-1105,test/attack/digital_3/huawei/portugal-NF-1105.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-NF-1105.jpg,21e39a9b3c87ae8f35a388a3b7c623995109cf18239e1216c6b15e011f796e21,0.9992938041687012,1993,3222,6421446,0.0370206336703602,0.733295587463992,19.80775353532345,1.0,836.0222426410037,2,111509.28565729888
446,17,446,full_population,official_test,digital_3,huawei,portugal-NM-1102,test/attack/digital_3/huawei/portugal-NM-1102.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-NM-1102.jpg,17dd4904d9efd01358cde1bc1938f8c3a29b2e146a6b60428576451ba526c11a,0.99901282787323,2004,3221,6454884,0.037914391645148,0.8673101945359883,22.87548756296551,1.0,836.0222426410037,2,111509.28565729888
460,18,460,full_population,official_test,digital_3,huawei,russian-NF-1028,test/attack/digital_3/huawei/russian-NF-1028.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/russian-NF-1028.jpg,82a99abee35e9332bd47a5f8f1b04855790de9e295e1a7149ce5f2dc9c79e56a,0.9997959733009338,1993,3226,6429418,0.0287459922499983,0.7535969954580741,26.215723879147603,1.0,836.0222426410037,2,111509.28565729888
508,19,508,full_population,official_test,digital_3,huawei,ukraine-025_03,test/attack/digital_3/huawei/ukraine-025_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/ukraine-025_03.jpg,4ce6e5db52b084e48096908cd568da66989f137379c612022702beab6d7469f6,0.9854211211204528,2002,3233,6472466,0.023371926557822,0.3104692658557841,13.283854246575908,1.0,836.0222426410037,2,111509.28565729888
526,20,526,full_population,official_test,digital_3,huawei,usa-01_0038_000-0ee87df5_0,test/attack/digital_3/huawei/usa-01_0038_000-0ee87df5_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-01_0038_000-0ee87df5_0.jpg,48caec6d918244d4452367a2f6ab6de7e0a522f49a8ace4f1bc7c3809e26004a,0.9960507750511168,2013,3235,6512055,0.0306471613031523,0.5830715471054174,19.025303561979243,1.0,836.0222426410037,2,111509.28565729888
534,21,534,full_population,official_test,digital_3,huawei,usa-136_03,test/attack/digital_3/huawei/usa-136_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-136_03.jpg,657f42d0cac05404266d549f0076280b6171ddb8e111c3031fccba889ad5c980,0.9998704195022584,2006,3232,6483392,0.026165624413887,0.8656001141130336,33.081576820831685,1.0,836.0222426410037,2,111509.28565729888
550,22,550,full_population,official_test,digital_3,huawei,usa-NM-1052,test/attack/digital_3/huawei/usa-NM-1052.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NM-1052.jpg,42acfedceb757b132efbdafddcd2b0af4b7e71fb0199cec3bce0aae26962fc12,0.9976180195808412,1989,3239,6442371,0.0332253451407874,0.6835577495117522,20.57338295856004,1.0,836.0222426410037,2,111509.28565729888
1075,23,1075,full_population,official_test,facedancer,huawei,chinese2-flickr_F_16858102101_d4c5c1e7a2_c,test/attack/facedancer/huawei/chinese2-flickr_F_16858102101_d4c5c1e7a2_c.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/chinese2-flickr_F_16858102101_d4c5c1e7a2_c.jpg,a9e793d621b5765d1dbf11c24b111f42c534284506ff95c835f68b987606f517,0.7599859833717346,2073,3253,6743469,0.0727748581627645,0.0772895298454482,1.062036145403216,0.0,836.0222426410037,2,111509.28565729888
1077,24,1077,full_population,official_test,facedancer,huawei,chinese2-flickr_F_31196390972_be24a6067c_k,test/attack/facedancer/huawei/chinese2-flickr_F_31196390972_be24a6067c_k.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/chinese2-flickr_F_31196390972_be24a6067c_k.jpg,e67e3d5a5e6ecd384ffba8a1da0b6a5d1e0f70dae0cef226aeaa4eef33d3a324,0.5729792714118958,2041,3238,6608758,0.085186354228737,0.0996999892796575,1.170375116793346,0.0,836.0222426410037,2,111509.28565729888
1080,25,1080,full_population,official_test,facedancer,huawei,chinese2-flickr_F_39035705701_833f3da9bf_o,test/attack/facedancer/huawei/chinese2-flickr_F_39035705701_833f3da9bf_o.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/chinese2-flickr_F_39035705701_833f3da9bf_o.jpg,5cb0d64418ed686543ece53bb807caa0705b624f092d1d4472ab6bd16e2bed20,0.6145247220993042,2052,3218,6603336,0.0826515567282961,0.0957102425690829,1.1579968527842155,0.0,836.0222426410037,2,111509.28565729888
1083,26,1083,full_population,official_test,facedancer,huawei,chinese2-flickr_M_22911363774_20c12ce7ec_c,test/attack/facedancer/huawei/chinese2-flickr_M_22911363774_20c12ce7ec_c.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/chinese2-flickr_M_22911363774_20c12ce7ec_c.jpg,06fbb40be2e4fea211a20785f6a0a7741a52368c776f561720fdd990bc729af6,0.6024644374847412,2046,3222,6592212,0.0672557253923265,0.1018199391915322,1.5139222511924495,0.0,836.0222426410037,2,111509.28565729888
1085,27,1085,full_population,official_test,facedancer,huawei,chinese2-flickr_M_24291592906_b097dd45e5_k,test/attack/facedancer/huawei/chinese2-flickr_M_24291592906_b097dd45e5_k.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/chinese2-flickr_M_24291592906_b097dd45e5_k.jpg,a6b7b6cd5170aada6acda159c865afcfdd6694dc88be3ed7fbc2c413487a7ead,0.669890820980072,2051,3221,6606271,0.0791873357904936,0.0891470687276624,1.1257743152708073,0.0,836.0222426410037,2,111509.28565729888
1090,28,1090,full_population,official_test,facedancer,huawei,chinese2-flickr_M_32812741685_462068ee90_h,test/attack/facedancer/huawei/chinese2-flickr_M_32812741685_462068ee90_h.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/chinese2-flickr_M_32812741685_462068ee90_h.jpg,b24fcb3857bbcfa30f35742714d87f0f8d4c3bedf5b68ed3cef7d6610886faa5,0.5947843194007874,2045,3218,6580810,0.0665013881269934,0.0862653962622346,1.2971969261378289,0.0,836.0222426410037,2,111509.28565729888
1095,29,1095,full_population,official_test,facedancer,huawei,chinese2-flickr_M_6850649398_5d950a2635_k,test/attack/facedancer/huawei/chinese2-flickr_M_6850649398_5d950a2635_k.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/chinese2-flickr_M_6850649398_5d950a2635_k.jpg,9032c2bd3c657ac441761f37f99199c00657a777872938782d44f6197dbcab1e,0.6075617671012878,2053,3216,6602448,0.0785298119727713,0.1091784301953613,1.3902800408234377,0.0,836.0222426410037,2,111509.28565729888
1096,30,1096,full_population,official_test,facedancer,huawei,netherland-flickr_F_10239917343_ca73cd29b5_h,test/attack/facedancer/huawei/netherland-flickr_F_10239917343_ca73cd29b5_h.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/netherland-flickr_F_10239917343_ca73cd29b5_h.jpg,7cc98cff199647c6ad24d2c92d758c9bad53c74a62e35a6ea71392b08622f8aa,0.5964261293411255,2049,3255,6669495,0.0696658442655703,0.0876212284079547,1.2577358292528182,1.0,836.0222426410037,2,111509.28565729888
1097,31,1097,full_population,official_test,facedancer,huawei,netherland-flickr_F_20301931855_4cd18f8166_k,test/attack/facedancer/huawei/netherland-flickr_F_20301931855_4cd18f8166_k.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/netherland-flickr_F_20301931855_4cd18f8166_k.jpg,949b40399229019d5af076165f3ba21f76f012c817e0e26753b975b39442bac5,0.5664751529693604,2055,3229,6635595,0.0729565321572519,0.0843429117318544,1.156070734695285,0.0,836.0222426410037,2,111509.28565729888
1099,32,1099,full_population,official_test,facedancer,huawei,netherland-flickr_F_28630210242_e3780d0ee9_b,test/attack/facedancer/huawei/netherland-flickr_F_28630210242_e3780d0ee9_b.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/netherland-flickr_F_28630210242_e3780d0ee9_b.jpg,391b9831411f945e103414ac69f8de7efe9f65aad430ac8803edf4960fa00ba9,0.5574592351913452,2047,3206,6562682,0.0752445417894696,0.0980821838713225,1.3035122752923598,0.0,836.0222426410037,2,111509.28565729888
1101,33,1101,full_population,official_test,facedancer,huawei,netherland-flickr_F_36412358965_0ec43e5de3_c,test/attack/facedancer/huawei/netherland-flickr_F_36412358965_0ec43e5de3_c.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/netherland-flickr_F_36412358965_0ec43e5de3_c.jpg,e322da694980663aa783e64fdffe0c0967732998275d4e3451395d71dcc5c524,0.6441112756729126,2045,3225,6595125,0.0749750762874092,0.0811887937371664,1.0828771073994985,0.0,836.0222426410037,2,111509.28565729888
1184,34,1184,full_population,official_test,textdiffuserft_bfei,huawei,chinese2-flickr_F_17773666675_1bdbd28a62_c,test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_17773666675_1bdbd28a62_c.jpg,data/processed/policy_c_official_test/test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_17773666675_1bdbd28a62_c.jpg,43ea7dd897b53d8a08bb1de8e077789f2e299b74caef8aaef4b6788e90d0c6a9,0.8986040353775024,2035,3218,6548630,0.0442727715567989,0.2690461676308479,6.077012081470442,1.0,836.0222426410037,2,111509.28565729888
1185,35,1185,full_population,official_test,textdiffuserft_bfei,huawei,chinese2-flickr_F_21668538829_2fb67bd5fd_c,test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_21668538829_2fb67bd5fd_c.jpg,data/processed/policy_c_official_test/test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_21668538829_2fb67bd5fd_c.jpg,9fb89d00fdc2f5f01f943927506163e4bfffc935d0936a7305a2267f61c26cec,0.9811223745346068,2052,3210,6586920,0.0425265526224699,0.652306967832155,15.338816048011662,1.0,836.0222426410037,2,111509.28565729888
1192,36,1192,full_population,official_test,textdiffuserft_bfei,huawei,chinese2-flickr_M_16743317854_732a16acc8_k,test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_M_16743317854_732a16acc8_k.jpg,data/processed/policy_c_official_test/test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_M_16743317854_732a16acc8_k.jpg,1e2e833f2b5f45bba29fc7430b6dc16a2d5317ebe6042c8df7bb5c36965cfc90,0.9954484105110168,2059,3220,6629980,0.0452067728711097,0.7320456595777133,16.193273996019776,1.0,836.0222426410037,2,111509.28565729888
1195,37,1195,full_population,official_test,textdiffuserft_bfei,huawei,chinese2-flickr_M_31969854474_39f84b92eb_h,test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_M_31969854474_39f84b92eb_h.jpg,data/processed/policy_c_official_test/test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_M_31969854474_39f84b92eb_h.jpg,7b1fd010a32239f43592c45830d36d8bac3d1df68c6200438fb9da5ce7cfcb22,0.9962647557258606,2046,3236,6620856,0.0424352983964611,0.8187873283907853,19.294958662505078,1.0,836.0222426410037,2,111509.28565729888
1196,38,1196,full_population,official_test,textdiffuserft_bfei,huawei,chinese2-flickr_M_33552319041_2631ab0a0c_c,test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_M_33552319041_2631ab0a0c_c.jpg,data/processed/policy_c_official_test/test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_M_33552319041_2631ab0a0c_c.jpg,df223fa163294cfa9c41b43d7fbf5fa4bd17e2eb3a6754ec88fddb5ee7db4bb3,0.976691961288452,2088,3248,6781824,0.0442006457259875,0.7554677329592082,17.091780460461333,1.0,836.0222426410037,2,111509.28565729888
1197,39,1197,full_population,official_test,textdiffuserft_bfei,huawei,chinese2-flickr_M_36353666424_ab1a94e172_k,test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_M_36353666424_ab1a94e172_k.jpg,data/processed/policy_c_official_test/test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_M_36353666424_ab1a94e172_k.jpg,1e79f54af88593c40b5e279aef9bec7b386ab4cab8e7196a48994b46b657d33c,0.9945313334465028,2054,3212,6597448,0.0434140594969448,0.8280850634087005,19.07412190898605,1.0,836.0222426410037,2,111509.28565729888
1199,40,1199,full_population,official_test,textdiffuserft_bfei,huawei,netherland-flickr_F_28051545714_ab479f15eb_k,test/attack/textdiffuserft_bfei/huawei/netherland-flickr_F_28051545714_ab479f15eb_k.jpg,data/processed/policy_c_official_test/test/attack/textdiffuserft_bfei/huawei/netherland-flickr_F_28051545714_ab479f15eb_k.jpg,9d5d87f38d1dcc41752553a6e37b3659ec7627cd3a82e34011e186e8615aa4b1,0.9998297691345216,2061,3206,6607566,0.0337522167769493,0.941628585478392,27.898273814165176,1.0,836.0222426410037,2,111509.28565729888
1213,41,1213,full_population,official_test,textdiffuserft_bfei,huawei,netherland-flickr_M_4188233342_8473de8906_c,test/attack/textdiffuserft_bfei/huawei/netherland-flickr_M_4188233342_8473de8906_c.jpg,data/processed/policy_c_official_test/test/attack/textdiffuserft_bfei/huawei/netherland-flickr_M_4188233342_8473de8906_c.jpg,7555f20e865cbc18ccf1d4ca8be12c983276cea366e5d0ce61b2bd1bf783a015,0.9995235204696656,2049,3224,6605976,0.0395405614552641,0.7025293615301222,17.767308699573174,1.0,836.0222426410037,2,111509.28565729888
292,42,292,full_population,official_test,digital_3,huawei,arabic-01_0076_000-fd5000df_1,test/attack/digital_3/huawei/arabic-01_0076_000-fd5000df_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/arabic-01_0076_000-fd5000df_1.jpg,8e3dd634cb5ad6909d5ff5b3ec675f87eb2aa81c2984fa6d15b6bd3f1a55eecc,0.9928186535835266,1976,3208,6339008,0.0435004972386846,0.6518640735720399,14.985209709105169,1.0,825.0868478999982,2,111509.28565729888
336,43,336,full_population,official_test,digital_3,huawei,chinese-NF-1023,test/attack/digital_3/huawei/chinese-NF-1023.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1023.jpg,6759b2798c78117860fa7dcfabe8b1e418c6387e2d486e9e7a7bec68670c8a80,0.9998685121536256,1980,3199,6334020,0.0313521270851686,0.9527771643650842,30.38955416890365,1.0,825.0868478999982,2,111509.28565729888
386,44,386,full_population,official_test,digital_3,huawei,indian-038_03,test/attack/digital_3/huawei/indian-038_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-038_03.jpg,98052791b4b322d9ea0decee4709e2803543fe8b7e79855c25a0d9ccdc361ef3,0.841386616230011,1980,3201,6337980,0.0336514157507597,0.1735369675638576,5.156899455558268,1.0,825.0868478999982,2,111509.28565729888
389,45,389,full_population,official_test,digital_3,huawei,indian-NF-1006,test/attack/digital_3/huawei/indian-NF-1006.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-NF-1006.jpg,bee2e259de69062fbedc8664d58727c6eb9215edca8c164e29312e47ad4af8b0,0.9773678183555604,1977,3207,6340239,0.034085623586114,0.6572087170418877,19.28111173854612,1.0,825.0868478999982,2,111509.28565729888
393,46,393,full_population,official_test,digital_3,huawei,indian-NF-1075,test/attack/digital_3/huawei/indian-NF-1075.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-NF-1075.jpg,28a715b2c928dc5539861f3b69cbcc7e3ffd78e27ac713121708a6860f46ac2a,0.9658253192901612,1979,3203,6338737,0.0339966778870932,0.3803761950323039,11.18862837997216,1.0,825.0868478999982,2,111509.28565729888
414,47,414,full_population,official_test,digital_3,huawei,persian-NF-1108,test/attack/digital_3/huawei/persian-NF-1108.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-NF-1108.jpg,b5de291ec8071ee4910968fee0c9fe0809d5d60b81bf46b64553fe9039e02652,0.9910086989402772,1976,3205,6333080,0.0270162385442786,0.5255549227389598,19.453297389182985,1.0,825.0868478999982,2,111509.28565729888
463,48,463,full_population,official_test,digital_3,huawei,russian-NF-1081,test/attack/digital_3/huawei/russian-NF-1081.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/russian-NF-1081.jpg,190864317304e78bf31cf651e84a33e43044d0644a4d99c0f909d8a9dba86f53,0.9997572302818298,1975,3205,6329875,0.0317873575702521,0.8575936839926512,26.979080664295928,1.0,825.0868478999982,2,111509.28565729888
523,49,523,full_population,official_test,digital_3,huawei,usa-009_03,test/attack/digital_3/huawei/usa-009_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-009_03.jpg,9c8a723692ed5e8d64c1e0852455004a0c7ad3ed0807c4571b6a9397223cc66e,0.9774172306060792,1979,3204,6340716,0.0251517336527925,0.3243032692546994,12.89387338986444,1.0,825.0868478999982,2,111509.28565729888
311,50,311,full_population,official_test,digital_3,huawei,arabic-NM-1029,test/attack/digital_3/huawei/arabic-NM-1029.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/arabic-NM-1029.jpg,07a2ae0874be9fe218808818a29f0007aad72b3fbd67b80bca58339ee8da57c9,0.9944608211517334,1977,3197,6320469,0.044357467776521,0.8055690343493493,18.160843590258946,1.0,821.8694401759931,2,111509.28565729888
328,51,328,full_population,official_test,digital_3,huawei,chinese-081_03,test/attack/digital_3/huawei/chinese-081_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-081_03.jpg,25dde8982871a48602e653bfff8552695786303f1e9506c55472081fb2b4da02,0.9989994168281556,1967,3214,6321938,0.0292082902426439,0.8292835073474121,28.39205925640463,1.0,821.8694401759931,2,111509.28565729888
445,52,445,full_population,official_test,digital_3,huawei,portugal-NM-1091,test/attack/digital_3/huawei/portugal-NM-1091.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-NM-1091.jpg,091eaaf7f84f9986d5c6b6320d7d560c92a573b52ba7891457f272db13d2b040,0.9998617172241212,1973,3209,6331357,0.0354881267949351,0.8046345967217032,22.673346535623324,1.0,821.8694401759931,2,111509.28565729888
453,53,453,full_population,official_test,digital_3,huawei,russian-062_03,test/attack/digital_3/huawei/russian-062_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/russian-062_03.jpg,4d1afc14a0028dac347edfbe915cfe4f7e8f4243266b89ab9eb63d7574bb8f78,0.9997410178184508,1973,3205,6323465,0.0272508822299166,0.8521418480814159,31.270248092955843,1.0,821.8694401759931,2,111509.28565729888
478,54,478,full_population,official_test,digital_3,huawei,turkiye-032_03,test/attack/digital_3/huawei/turkiye-032_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/turkiye-032_03.jpg,e1d2509d1a6d81f17f0d08d6ca181b6f92bccb0f9df952f74aa351dc4ef530d4,0.99315744638443,1979,3193,6318947,0.0263486938567454,0.6761717227719457,25.662438011091066,1.0,821.8694401759931,2,111509.28565729888
533,55,533,full_population,official_test,digital_3,huawei,usa-134_03,test/attack/digital_3/huawei/usa-134_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-134_03.jpg,979abb682706db6caea0e4f36cb9965e9f1b881ef659cf746e7d2b576c75cbac,0.9997972846031188,1976,3199,6321224,0.0297744550738907,0.9069617529625088,30.461069756330296,1.0,821.8694401759931,2,111509.28565729888
359,56,359,full_population,official_test,digital_3,huawei,french-114_03,test/attack/digital_3/huawei/french-114_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/french-114_03.jpg,9ac545c0ca9be980a9dd574cedc38bbdc7b86d295cc27ceb579aff94ea95a734,0.9993995428085328,1977,3200,6326400,0.0307027693474962,0.8676680911616521,28.26025500635857,1.0,820.1605106569987,2,111509.28565729888
376,57,376,full_population,official_test,digital_3,huawei,indian-01_0005_000-59069fdd_1,test/attack/digital_3/huawei/indian-01_0005_000-59069fdd_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-01_0005_000-59069fdd_1.jpg,1f025fa55235a01685044ce406cf4fdd54ad329fa360d85b2abffa136718da4e,0.9974530339241028,1972,3204,6318288,0.0364817178324254,0.854448938358654,23.42129124191644,1.0,820.1605106569987,2,111509.28565729888
475,58,475,full_population,official_test,digital_3,huawei,turkiye-01_0090_000-6238b878_0,test/attack/digital_3/huawei/turkiye-01_0090_000-6238b878_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/turkiye-01_0090_000-6238b878_0.jpg,15df87b08a9b294e260169c231fb17ede6b002492ab30854a1b2cb5dc1fa76c3,0.9974289536476136,1977,3200,6326400,0.0236845599393019,0.8652870517946285,36.53380320395052,1.0,820.1605106569987,2,111509.28565729888
