digital3_image_path,cache_path,file_stem,traffic_type,variant,hardware_source,label,digital3_assigned_q,source_sha256,digital3_cache_sha256,split,parent_image_path,parent_assigned_q,parent_cache_sha256,parent_membership,controlled_digital3_score,augmented_digital3_score
test/attack/digital_3/huawei/chinese-01_0084_000-ba83f345_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-01_0084_000-ba83f345_1.jpg,chinese-01_0084_000-ba83f345_1,attack,digital_3,huawei,1,80,2aa52777767075cd4d0332ee649e3615dc41c43a3514dd36b19dc53fa091dc19,5a58197842a555e34f7f7ef15c41f7d1f46a15d4e0fb7908387f5b7173f916b6,,,,,outside_frozen_project_split,0.197265625,0.038330078125
test/attack/digital_3/huawei/chinese-01_0086_000-5a7ac9e6_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-01_0086_000-5a7ac9e6_1.jpg,chinese-01_0086_000-5a7ac9e6_1,attack,digital_3,huawei,1,62,21cd5684b8c06124aa9e6c8014086b726c23104e49bd11ccb56fb854781318f5,4ff41c9d3fcbd601ca08e2fd6f092c161001cba8409bf9ebb09f2a388f58c1f6,,,,,outside_frozen_project_split,0.0274505615234375,0.2327880859375
test/attack/digital_3/huawei/french-01_0006_000-f9f1aca7_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/french-01_0006_000-f9f1aca7_0.jpg,french-01_0006_000-f9f1aca7_0,attack,digital_3,huawei,1,75,d646ef5e85e8566c1802285bcccedb5a8fefa842138bebe97f7da9fc104f7709,0e279ee6d92fd687ebbe6e807ea46a35137f3226d19745dcc3e2d6dd4951f160,,,,,outside_frozen_project_split,0.309326171875,0.0247344970703125
test/attack/digital_3/huawei/french-01_0029_000-d00491e2_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/french-01_0029_000-d00491e2_1.jpg,french-01_0029_000-d00491e2_1,attack,digital_3,huawei,1,67,3cda2fcd0249267fda488f1cedab75c81c1848dd3609cdae3fe131fd46152066,8c8700d6ed9d6039f9c4f56ac52b357633ef967dda26245ad462253908902c63,,,,,outside_frozen_project_split,0.0052413940429687,0.0245361328125
test/attack/digital_3/huawei/french-01_0070_000-a4a25cda_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/french-01_0070_000-a4a25cda_0.jpg,french-01_0070_000-a4a25cda_0,attack,digital_3,huawei,1,51,9d2db1f6fc190baf3000acfc544e3e2bdc71d71014bc465e4bda23fbcb13b20b,cc8243bc9dbed6be709112436fd32cbb55521d356265dab99092760c665d2c27,,,,,outside_frozen_project_split,0.000960350036621,0.0213470458984375
test/attack/digital_3/huawei/french-01_0094_000-51fbbc37_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/french-01_0094_000-51fbbc37_0.jpg,french-01_0094_000-51fbbc37_0,attack,digital_3,huawei,1,52,8a75b57b1a656b15532002d6ab5f7d451433fff4c4f0e7cf9a82987995634334,3e490c888edceb2c51ad0cc3c1758648e5a9a5a401323aea0f92fbc73f8428c1,,,,,outside_frozen_project_split,0.0172119140625,0.0254974365234375
test/attack/digital_3/huawei/indian-01_0004_000-2423feb1_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-01_0004_000-2423feb1_0.jpg,indian-01_0004_000-2423feb1_0,attack,digital_3,huawei,1,54,def3366428aeebcff3f54dede5565cdec29e4058566c37d9dc81d603ddd65166,f93aa7187739ed92fb6d069952923fa73002cd29ccf51181409bf7a2bb54aa9a,,,,,outside_frozen_project_split,0.009857177734375,0.0280303955078125
test/attack/digital_3/huawei/indian-01_0005_000-59069fdd_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-01_0005_000-59069fdd_1.jpg,indian-01_0005_000-59069fdd_1,attack,digital_3,huawei,1,55,37b933e6457f62aca2fbc182543aa22dc3383e115b1b7374eef38ac5c258da30,1f025fa55235a01685044ce406cf4fdd54ad329fa360d85b2abffa136718da4e,,,,,outside_frozen_project_split,0.0096359252929687,0.0266571044921875
test/attack/digital_3/huawei/indian-01_0062_000-c236043f_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-01_0062_000-c236043f_0.jpg,indian-01_0062_000-c236043f_0,attack,digital_3,huawei,1,66,53c21c0ac63aa408ae9e6ba1e00b010afa40bff995bc0fdcfdb6dc7ea6d724ec,a7e34eabc44261c64a8c61358458f8fb4093524d5925849bb31278f33b01707c,,,,,outside_frozen_project_split,0.0169830322265625,0.028167724609375
test/attack/digital_3/huawei/indian-01_0068_000-1b9539d8_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-01_0068_000-1b9539d8_0.jpg,indian-01_0068_000-1b9539d8_0,attack,digital_3,huawei,1,67,044a4aca63b4178be993d3d48d90283d818982e92de66c36f83b6fa592bdc6e2,a14332c5307fa474d92a4b2ea7dab43fb07f44f3a00f6e15818ff31afdb43c85,,,,,outside_frozen_project_split,0.0065765380859375,0.0280914306640625
test/attack/digital_3/huawei/indian-01_0071_000-73870eac_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-01_0071_000-73870eac_1.jpg,indian-01_0071_000-73870eac_1,attack,digital_3,huawei,1,59,3fe33aed4f13f6edb682131464d17d05e3b81c049590e2edaa62959f15c1e172,905a9ab55d8a5fc894e758d1d495c055955f41dbd17da9dfc756702694dc26bd,,,,,outside_frozen_project_split,0.0040626525878906,0.028350830078125
test/attack/digital_3/huawei/indian-01_0082_000-1b935c0e_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-01_0082_000-1b935c0e_0.jpg,indian-01_0082_000-1b935c0e_0,attack,digital_3,huawei,1,72,a2539ec955bccf317cc6d25df521808cb0701d4bcc27f3c57719d62ded0b9e8b,465264f8e2f731713a155d1b7b640292307069876894f2504fa7073874054fee,,,,,outside_frozen_project_split,0.0025768280029296,0.0281982421875
test/attack/digital_3/huawei/indian-01_0087_000-7edaffe9_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-01_0087_000-7edaffe9_0.jpg,indian-01_0087_000-7edaffe9_0,attack,digital_3,huawei,1,50,27b6ba2f943176196f1eb3674fff5a1670acbc0e6028e21c8b2a89c5f0105b45,7497396eac4cc16e3083838e7d808a26f757f22067358d831fb8544fd43a4cb0,,,,,outside_frozen_project_split,0.0110092163085937,0.0271453857421875
test/attack/digital_3/huawei/indian-01_0089_000-f38cdec4_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-01_0089_000-f38cdec4_1.jpg,indian-01_0089_000-f38cdec4_1,attack,digital_3,huawei,1,78,edcef954bd987fc0ec000fad92cea851abaa01a4550bccf2fa17d80de4e2e26d,b1d0928ea8436213708abfd492e5a30ea18eeafcde0f775947b7100d1aaf38c2,,,,,outside_frozen_project_split,0.0033760070800781,0.0276641845703125
test/attack/digital_3/huawei/indian-01_0097_000-b71b0c19_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-01_0097_000-b71b0c19_0.jpg,indian-01_0097_000-b71b0c19_0,attack,digital_3,huawei,1,88,c17bd5c972de8d06a8ff096b098070a39a304707aa35948be6e0521ad94a036f,654b8461909d32af95af1d50939004c08fbecb353589a984629df58d8fb72e74,,,,,outside_frozen_project_split,0.0086441040039062,0.026580810546875
test/attack/digital_3/huawei/persian-01_0064_000-daacc8f3_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-01_0064_000-daacc8f3_0.jpg,persian-01_0064_000-daacc8f3_0,attack,digital_3,huawei,1,61,bdb12be93bcc990316978d329b86988f75f3ce2f23fecb1e003653caf2e3a054,6e88ef3cafc99502281decd6c5d419471ed5bf19ad1090e5c593fbcac0c09b5d,,,,,outside_frozen_project_split,0.466796875,0.06915283203125
test/attack/digital_3/huawei/persian-01_0065_000-763dd95b_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-01_0065_000-763dd95b_0.jpg,persian-01_0065_000-763dd95b_0,attack,digital_3,huawei,1,74,b6db7d4f5df58d11ad93dd01da4ae3e55ba27ed329615e19c3e3b83946a55a12,8fbf6ff315c2d6b872e4cfa5f44447d254b2e85fcc3112d628ceecce40ea65fc,,,,,outside_frozen_project_split,0.029388427734375,0.171875
test/attack/digital_3/huawei/persian-01_0092_000-fad05fcd_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-01_0092_000-fad05fcd_1.jpg,persian-01_0092_000-fad05fcd_1,attack,digital_3,huawei,1,73,685e7c0092ea279b2e3321a58388978dba2952e728ec7db7e8a28cd7d8242036,c7c0f019a042e6977e45e0227391251bcf4c9d52e06b6b5d4ce93de206718d10,,,,,outside_frozen_project_split,0.56103515625,0.1328125
test/attack/digital_3/huawei/persian-01_0096_000-75b0e83b_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-01_0096_000-75b0e83b_0.jpg,persian-01_0096_000-75b0e83b_0,attack,digital_3,huawei,1,76,18c57b5a307b08c1412a10cc442ab68661344362e0fbd0b08b0bdb64320497ef,181783300bb8cdeca1c164499e5c4973f6cfe6c08debb0df0b29053c69e28271,,,,,outside_frozen_project_split,0.0045547485351562,0.034210205078125
test/attack/digital_3/huawei/persian-01_0200_000-78393150_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-01_0200_000-78393150_0.jpg,persian-01_0200_000-78393150_0,attack,digital_3,huawei,1,52,9e7a306af7994b93cee6144915c664951334eaaeefe53c00d80fc60a4f99ceb6,1057ebdb5c4322b99eea0d8e751bf27ff2d936f0c2303d52c5e10b0cfdc2b283,,,,,outside_frozen_project_split,0.0036296844482421,0.03594970703125
test/attack/digital_3/huawei/portugal-01_0014_000-6f7ea414_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-01_0014_000-6f7ea414_0.jpg,portugal-01_0014_000-6f7ea414_0,attack,digital_3,huawei,1,57,6e3ad06f5f34ff7fabfa9bf38a3b9c61ea3308539d43aa8aaa4483e26f1d5dbf,3a7e9862994ed117e013dbea346298233b74bafbfcdf8b4316a9af06e5d89b9b,,,,,outside_frozen_project_split,0.0604248046875,0.028656005859375
test/attack/digital_3/huawei/russian-01_0001_000-ff703650_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/russian-01_0001_000-ff703650_1.jpg,russian-01_0001_000-ff703650_1,attack,digital_3,huawei,1,50,fa1c28b8d404bb0ff2978604aa00f58e58206f3d64aee484fac60857de281dbf,32bc4b83019b094c0ba5030354e27d899ab9c7e828d9d25363ecd14cb53c2373,,,,,outside_frozen_project_split,0.0022792816162109,0.03192138671875
test/attack/digital_3/huawei/russian-01_0030_000-0bc18d73_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/russian-01_0030_000-0bc18d73_0.jpg,russian-01_0030_000-0bc18d73_0,attack,digital_3,huawei,1,65,17a8746b8f9b4608b180e8a8b98b46155cc9fff6d85962bd0d596e92d8d81328,efdacbc099a93d5adc9f34119c332cf426f9cb52d896a88f8d710979b4f518c2,,,,,outside_frozen_project_split,0.0302734375,0.040313720703125
test/attack/digital_3/huawei/russian-01_0075_000-9bed189a_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/russian-01_0075_000-9bed189a_0.jpg,russian-01_0075_000-9bed189a_0,attack,digital_3,huawei,1,62,86524277f4455220d0eabc6d49edb9815409724632245cedfbee61c7dbd42902,cb2b4ff69427a52d8f5a7cc7e0222451035aa14a96a7e8159512638e3a68075f,,,,,outside_frozen_project_split,0.0041007995605468,0.04046630859375
test/attack/digital_3/huawei/russian-01_0201_000-2ea0ec28_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/russian-01_0201_000-2ea0ec28_0.jpg,russian-01_0201_000-2ea0ec28_0,attack,digital_3,huawei,1,71,ca2687bc3e8d3450368582b100bca8cfaadc2589f0800c396bd89d83f955e7e1,ac5a7a65d3bb85257f49373c14b34da4ea7bf4499952335ecbf761c9b6a2f2cd,,,,,outside_frozen_project_split,0.0017108917236328,0.032440185546875
test/attack/digital_3/huawei/turkiye-01_0035_000-d4764bf3_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/turkiye-01_0035_000-d4764bf3_0.jpg,turkiye-01_0035_000-d4764bf3_0,attack,digital_3,huawei,1,78,4eda1d8cf6dbb9611c38c8aa8f7da6afa0e60974bf81126ed2c3e0dde2e09da5,3b560abcf47d3a3bfa2a48f9d99301c079a510f2c5b60e436261ac3e5f6760a7,,,,,outside_frozen_project_split,0.00396728515625,0.032440185546875
test/attack/digital_3/huawei/turkiye-01_0074_000-c54807ec_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/turkiye-01_0074_000-c54807ec_1.jpg,turkiye-01_0074_000-c54807ec_1,attack,digital_3,huawei,1,89,0e4a1f7429e8d0c9a0615c85df3699c8ce109ed518d3dc1eabafb0e15b6d7c0d,1a0f063e040d4ee5151b512874d167fb6e60735858bce3a6b4998371da3829cf,,,,,outside_frozen_project_split,0.00787353515625,0.1806640625
test/attack/digital_3/huawei/turkiye-01_0078_000-cfc6a96f_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/turkiye-01_0078_000-cfc6a96f_1.jpg,turkiye-01_0078_000-cfc6a96f_1,attack,digital_3,huawei,1,75,ab57a8b743c76b05ab7ea2de157ec97ae1845c3e62fffca1295e38d121ccb22d,0c0b81593be5484970cf7772423d81d7f96fb71f7283ae2daa5aabbcd4c1ba40,,,,,outside_frozen_project_split,0.0084152221679687,0.06256103515625
test/attack/digital_3/huawei/turkiye-01_0079_000-01a48f56_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/turkiye-01_0079_000-01a48f56_0.jpg,turkiye-01_0079_000-01a48f56_0,attack,digital_3,huawei,1,75,500c410514773446afb1e8f92b38f20ca4fe84c178e11f6edd0e55ad22269709,8bf14df852e8d1026905ed664cd1b0199330c44c5b2212f276553b40a59b8b7b,,,,,outside_frozen_project_split,0.0023231506347656,0.040924072265625
test/attack/digital_3/huawei/turkiye-01_0081_000-e5c4342a_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/turkiye-01_0081_000-e5c4342a_1.jpg,turkiye-01_0081_000-e5c4342a_1,attack,digital_3,huawei,1,84,35ee98a7f0a19f229ec42784c607c2257ca1685b0cb3b1467658d6b8752f4f3b,0afb267192af2990bb1277219adbc9dd7ad5b05f36bb3e2026cebcdba137a7a8,,,,,outside_frozen_project_split,0.0089645385742187,0.07275390625
test/attack/digital_3/huawei/turkiye-01_0085_000-65296866_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/turkiye-01_0085_000-65296866_0.jpg,turkiye-01_0085_000-65296866_0,attack,digital_3,huawei,1,81,5048fac2e75bda6293ac65189d646b1c6c1becd206c8ec30163c7205a5f46e9c,0dc399776c3eb18561648720e393167a70d25f8c3e44f25b685909dded5c6f35,,,,,outside_frozen_project_split,0.0081710815429687,0.10186767578125
test/attack/digital_3/huawei/turkiye-01_0088_000-3739c168_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/turkiye-01_0088_000-3739c168_0.jpg,turkiye-01_0088_000-3739c168_0,attack,digital_3,huawei,1,63,28ff7a2217ca63ba2ee13fda9f697b5a946e61ce7bfe077f7b9251ea357273fe,b9a78f4806283a90a1448b8645f19a0af4c6619288bad6bd2e1dd10b63e393af,,,,,outside_frozen_project_split,0.0123825073242187,0.031951904296875
test/attack/digital_3/huawei/turkiye-01_0090_000-6238b878_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/turkiye-01_0090_000-6238b878_0.jpg,turkiye-01_0090_000-6238b878_0,attack,digital_3,huawei,1,51,2d4e700e1b21cf342d054797c45d7af71eef59397a69f41e5ba36f0d65996324,15df87b08a9b294e260169c231fb17ede6b002492ab30854a1b2cb5dc1fa76c3,,,,,outside_frozen_project_split,0.0056304931640625,0.035186767578125
test/attack/digital_3/huawei/turkiye-01_0093_000-330a7661_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/turkiye-01_0093_000-330a7661_0.jpg,turkiye-01_0093_000-330a7661_0,attack,digital_3,huawei,1,87,ee14078ce0302127e032f06a5808b1fafee8537f2b1efb2b204f4799be820489,5670856a2ea042d81b4344b52a9bbff52cf704e4eed6fd5574683398da9b4fa7,,,,,outside_frozen_project_split,0.02117919921875,0.031280517578125
test/attack/digital_3/huawei/ukraine-01_0018_000-aad4322e_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/ukraine-01_0018_000-aad4322e_0.jpg,ukraine-01_0018_000-aad4322e_0,attack,digital_3,huawei,1,57,c1cb1af763d98c191a524dd0898e7133d4696803e23b2ea9f5f131aad19cc507,30d79acf75f58729fb8e2cc11c69d99de08f7521670e04dc99a827161602ad1f,,,,,outside_frozen_project_split,0.0073165893554687,0.04119873046875
test/attack/digital_3/huawei/ukraine-01_0073_000-d23bdbae_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/ukraine-01_0073_000-d23bdbae_1.jpg,ukraine-01_0073_000-d23bdbae_1,attack,digital_3,huawei,1,64,310d5c8e541a096e1ce748d5c07ae9db8d18f940763d2a92e5b4a0005ce83a29,c13dea11f6c0924f4a167f95e718776e65b9c68b62c8b203f5b2d1880299ba90,,,,,outside_frozen_project_split,0.0035934448242187,0.05914306640625
test/attack/digital_3/huawei/ukraine-01_0077_000-a3228552_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/ukraine-01_0077_000-a3228552_1.jpg,ukraine-01_0077_000-a3228552_1,attack,digital_3,huawei,1,55,6aff89515af19b110244dc050f5f5f0804c976f0cb1c277964d0bfc3f7bbb01f,b17f57b7a0510fbc60954c5fc68c38769b063fbbf7c5b0a347c912a4ced6ce6c,,,,,outside_frozen_project_split,0.0049324035644531,0.038909912109375
test/attack/digital_3/huawei/ukraine-01_0083_000-21b44038_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/ukraine-01_0083_000-21b44038_0.jpg,ukraine-01_0083_000-21b44038_0,attack,digital_3,huawei,1,51,b15648c4ea3ceef1e093a4a96b9d6cbeb1826cb0e04041f41a022748744e809e,d7bcb04a7569b7a5e50f5ceb4b69bf292e8a6c366316ec23d670cc118c8191c2,,,,,outside_frozen_project_split,0.0038928985595703,0.0416259765625
test/attack/digital_3/huawei/ukraine-01_0091_000-2d8a528b_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/ukraine-01_0091_000-2d8a528b_1.jpg,ukraine-01_0091_000-2d8a528b_1,attack,digital_3,huawei,1,64,de8eed13f820ab61fd9f449a24783b36dcf67795c0c14e4ba154e508f00d3114,f68181ffbc65a3e356ca64d367ec606cbfca53d732cffe46b73be4a8a0f7ad0b,,,,,outside_frozen_project_split,0.0107345581054687,0.285400390625
test/attack/digital_3/huawei/usa-01_0038_000-0ee87df5_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-01_0038_000-0ee87df5_0.jpg,usa-01_0038_000-0ee87df5_0,attack,digital_3,huawei,1,80,04ebcc191785d8ab6500ea194cfa5d92659ba9b05ed318fad250867cc966b0df,48caec6d918244d4452367a2f6ab6de7e0a522f49a8ace4f1bc7c3809e26004a,,,,,outside_frozen_project_split,0.12249755859375,0.040771484375
test/attack/digital_3/huawei/usa-01_0080_000-0c832328_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-01_0080_000-0c832328_1.jpg,usa-01_0080_000-0c832328_1,attack,digital_3,huawei,1,66,34558aa68738bbba502c60cc124b7917dfff1bf6b52ef1a95bdff5ad8dde96b3,fbf86305fd8a8a05189aa2e7ec8d60d9208588b5a7ec7c84e18ff6ee07284e25,,,,,outside_frozen_project_split,0.0087966918945312,0.0360107421875
test/attack/digital_3/iphone15pro/arabic-01_0002_000-c7338db1_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-01_0002_000-c7338db1_1.jpg,arabic-01_0002_000-c7338db1_1,attack,digital_3,iphone15pro,1,76,084e7ba3f2b0e0e25a5df3a5046b98566cab55b11852adf2d41fab9fd72e7dea,2ea02014a61c7aab8102f1547013aa5449cc855fd7677bb59d4ebd5aba25ba83,,,,,outside_frozen_project_split,0.06378173828125,0.0246124267578125
test/attack/digital_3/iphone15pro/arabic-01_0076_000-fd5000df_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-01_0076_000-fd5000df_1.jpg,arabic-01_0076_000-fd5000df_1,attack,digital_3,iphone15pro,1,62,f0ba80c18734457f017bedfaaee740d075d161387208f52925b8e142f65a546d,df23289ac69e6cb6e4388f21f3e023b4274876d5206d549e0e149fb120bbc358,,,,,outside_frozen_project_split,0.06634521484375,0.2978515625
test/attack/digital_3/iphone15pro/arabic-01_0095_000-18471808_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/arabic-01_0095_000-18471808_1.jpg,arabic-01_0095_000-18471808_1,attack,digital_3,iphone15pro,1,70,8648d09cd125f7b955a4fb61d05ffccbf76dd744ebd5b64faf307360f385fc3f,f08a00b9b29775422f28376f680e7d5b7c3303dfd6bbe77a11a0c56d9d31b926,,,,,outside_frozen_project_split,0.021636962890625,0.0264739990234375
test/attack/digital_3/iphone15pro/chinese-01_0003_000-98e8eaef_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-01_0003_000-98e8eaef_0.jpg,chinese-01_0003_000-98e8eaef_0,attack,digital_3,iphone15pro,1,73,ccb0d4651da595febf5baf084dde816b98b70268cf708dc7670ae2b2f4d4ab19,c442da719d9a73b92af6d769cb55edee54a814a6f6a63aed0bbd86dd06dcf0c7,,,,,outside_frozen_project_split,0.0098190307617187,0.033660888671875
test/attack/digital_3/iphone15pro/chinese-01_0007_000-08f07a73_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/iphone15pro/chinese-01_0007_000-08f07a73_0.jpg,chinese-01_0007_000-08f07a73_0,attack,digital_3,iphone15pro,1,84,092102efb3cb55ef9dd1243ccd339f64281dbb59f80e01b238480bcf3c7b195e,c78e22e2ddc56c713e745a2a5d597d192cd5951b61799a29c8701cc6b0b61a92,,,,,outside_frozen_project_split,0.019500732421875,0.057281494140625
