pair_id,split,variant,file_stem,hardware_source,field_name,assigned_q,parent_probability,attack_probability,probability_delta,parent_margin,attack_margin,margin_delta,feature_shift_norm,attack_axis_projection,attack_axis_cosine,gray_mad_inside,gray_mad_patch,lap_mad_inside,changed_inside_ge2,changed_inside_ge5,annotation_coverage,cos_to_train_global,cos_to_train_d1,cos_to_train_d2,cos_to_train_same_field
5d3e6546719c40dcb2d8,project_train,digital_2,arabic-003_03,huawei,name,59,0.0026673045003617725,0.9999999875672344,0.9973326830668726,-5.924015998840332,18.202930450439453,24.126946449279785,23.387264251708984,19.105063479334937,0.8169003126536645,60.3868522644043,14.107837677001953,15.500162124633789,0.9208033738938053,0.8158185840707964,0.7710843373493976,0.9769874811172485,0.9790063500404358,0.9723571538925171,0.9918614625930786
b627d45e3ffed1f11da0,project_train,digital_2,arabic-003_03,iphone15pro,dob,81,0.0011835390373619063,0.9999699503103243,0.9987864112729624,-6.738061904907227,10.412628173828125,17.15069007873535,16.02721405029297,13.580874121698892,0.8473633707693972,52.74824905395508,4.932063102722168,19.121891021728516,0.9068827881619937,0.7928835669781932,1.0,0.9902580976486206,0.9849355220794678,0.9933257102966309,0.9918087720870972
500398be6e1bacb9aaa5,project_train,digital_2,arabic-003_03,iphone15pro,doe,81,0.0017789519702677815,0.9999889291116624,0.9982099771413946,-6.329950332641602,11.41118049621582,17.741130828857422,16.988712310791016,14.048418078642728,0.826926598181273,66.81151580810547,6.205560207366943,20.71080780029297,0.9155576382380506,0.8043580131208997,1.0,0.9862845540046692,0.9864495992660522,0.9835829734802246,0.9769607782363892
fdc1767b4a61e7356c9e,project_train,digital_2,arabic-003_03,iphone15pro,name,81,0.010081407759388473,0.9999985045275179,0.9899170967681294,-4.586929798126221,13.413066864013672,17.999996662139893,17.80514144897461,14.25340250084839,0.8005217224303061,55.72447204589844,12.68053150177002,15.087721824645996,0.9296875,0.8346413352272727,0.8982456140350877,0.9671580791473389,0.9707645177841187,0.9608810544013977,0.9899264574050903
ee1f35c6252c83d04a3e,project_train,digital_2,arabic-003_03,scan,dob,68,0.00017103856113665942,0.9999816131646245,0.9998105746034879,-8.673450469970703,10.903857231140137,19.57730770111084,18.39622688293457,15.502405460652913,0.8426948395072178,51.82765197753906,3.2040629386901855,29.08039093017578,0.9061737661850253,0.7885156689810471,1.0,0.9855307340621948,0.9790614247322083,0.9898178577423096,0.9914221167564392
73eb9b9dee88750a436a,project_train,digital_2,arabic-003_03,scan,doe,68,0.0005362702547891214,0.9999999798061918,0.9994637095514027,-7.530335903167725,17.7178897857666,25.248225688934326,23.997167587280273,19.99295499501822,0.8331381160839795,66.50670623779297,5.979555606842041,30.321338653564453,0.9049933716305789,0.7748121961997348,1.0,0.9873024225234985,0.9844394326210022,0.987787127494812,0.983687698841095
d7139f1fc26dddd55c1f,project_train,digital_2,arabic-003_03,scan,name,68,0.002829510311502826,0.9999999994832958,0.997170489171793,-5.864818096160889,21.3835506439209,27.248368740081787,27.281478881835938,21.576779953566326,0.7908948062171288,66.82433319091797,9.170452117919922,26.353748321533203,0.9231631382316314,0.8225404732254047,1.0,0.9542751908302307,0.961022138595581,0.9447234869003296,0.9861491322517395
ea330a3165b8df365525,project_train,digital_1,arabic-005_03,huawei,dob,90,3.091160656076314e-05,0.9999608917673575,0.9999299801607967,-10.384347915649414,10.149138450622559,20.533486366271973,19.320932388305664,16.25956112201654,0.8415515770790608,64.67924499511719,7.256484031677246,11.822162628173828,0.9588908712459114,0.8852586975914363,1.0,0.9849110245704651,0.9795128703117371,0.988071858882904,0.9905379414558411
fd1880e18c6e411a60a9,project_train,digital_1,arabic-005_03,huawei,doe,90,7.149962462604276e-06,0.9999884052699313,0.9999812553074686,-11.848396301269531,11.364948272705078,23.21334457397461,21.855609893798828,18.381622497723864,0.8410482520068839,39.515602111816406,4.42579460144043,10.213340759277344,0.9116446955430006,0.7802102950408035,1.0,0.990626871585846,0.9892619252204895,0.9895252585411072,0.9935311079025269
68143997acf3e9de5c95,project_train,digital_1,arabic-005_03,huawei,name,90,0.00043299330637641947,0.9999999999891198,0.9995670066827433,-7.744355201721191,25.24407196044922,32.98842716217041,33.4203987121582,26.122078744676624,0.7816207990113989,60.72118377685547,14.58538818359375,10.338663101196289,0.9430283368644068,0.8578025688559322,0.7769347496206374,0.9456732869148254,0.9554591774940491,0.9329432845115662,0.9824852347373962
45ee226388cac9e5d72e,project_train,digital_1,arabic-005_03,iphone15pro,dob,87,8.156706908460029e-05,0.9999975699564606,0.999916002887376,-9.414003372192383,12.92759895324707,22.341602325439453,20.985624313354492,17.69132830608655,0.8430213007686613,68.28392791748047,6.152545928955078,20.30168914794922,0.9568965517241379,0.8942857142857142,1.0,0.9935644865036011,0.9932056665420532,0.9913957118988037,0.9941590428352356
1369c217e3c4cecdcdf8,project_train,digital_1,arabic-005_03,iphone15pro,doe,87,0.00010158013232434667,0.9999988153815103,0.999897235249186,-9.194561004638672,13.646088600158691,22.840649604797363,21.44430160522461,18.0865018093463,0.8434176193893753,48.403987884521484,4.537080764770508,19.75728988647461,0.9420463032113517,0.8639283047050037,1.0,0.9938267469406128,0.9910591244697571,0.9941940903663635,0.9949082732200623
90966d3d03b4e709bf7c,project_train,digital_1,arabic-005_03,iphone15pro,name,87,0.0007980243312677886,0.999999971254874,0.9992019469236063,-7.132573127746582,17.364797592163086,24.497370719909668,24.718294143676758,19.398386101803872,0.7847785121841111,63.95808792114258,13.056900024414062,18.203048706054688,0.9660594706632653,0.9134048150510204,0.8561872909698997,0.9496766924858093,0.9597327709197998,0.9366518259048462,0.9828890562057495
db1fd6a10e174e1b5074,project_train,digital_1,arabic-005_03,scan,dob,73,4.6767739217783754e-05,0.9997273581728677,0.99968059043365,-9.970270156860352,8.20707893371582,18.177349090576172,17.25538444519043,14.39384005727984,0.8341651328024636,79.8989028930664,4.301624774932861,25.3349666595459,0.9509009009009008,0.8898198198198198,1.0,0.974124550819397,0.9682497382164001,0.9778150320053101,0.9842443466186523
c580576895594a81d92c,project_train,digital_1,arabic-005_03,scan,doe,73,2.727629646573889e-05,0.9999999154724406,0.9999726391759749,-10.509465217590332,16.28618812561035,26.795653343200684,25.472816467285156,21.218294622085683,0.8329779570836396,60.978599548339844,6.656092166900635,22.932615280151367,0.9611428571428572,0.9022857142857142,1.0,0.9905686378479004,0.9914947748184204,0.987054169178009,0.9854398369789124
435516006712b5cfa75e,project_train,digital_1,arabic-005_03,scan,name,73,0.00027859827692406356,0.9999999965515338,0.9997213982746097,-8.185461044311523,19.485336303710938,27.67079734802246,27.164833068847656,21.91128251430934,0.8066047179004007,63.605037689208984,8.600099563598633,22.20882225036621,0.9598780947593314,0.8989883121779565,1.0,0.9677948355674744,0.9751610159873962,0.9575565457344055,0.9906738996505737
789a91c14e98f8429847,project_train,digital_2,arabic-005_03,huawei,dob,90,3.091160656076314e-05,0.9999764261912091,0.9999455145846483,-10.384347915649414,10.655350685119629,21.039698600769043,19.791635513305664,16.660408236856103,0.8417903727893293,56.4580078125,6.4113359451293945,12.259330749511719,0.8909455842997324,0.7733050847457628,1.0,0.9898507595062256,0.9854480028152466,0.9919505715370178,0.9930906295776367
b088f3448a9c5110bf5b,project_train,digital_2,arabic-005_03,huawei,doe,90,7.149962462604276e-06,0.9997237831142476,0.9997166331517849,-11.848396301269531,8.194047927856445,20.042444229125977,19.125490188598633,15.870726537377974,0.8298206415038222,43.28356170654297,4.789515495300293,12.21429443359375,0.8966572504708098,0.7366996233521658,1.0,0.9628998637199402,0.9537318348884583,0.970087468624115,0.9782853126525879
3010e10c3c6bc29e1147,project_train,digital_2,arabic-005_03,huawei,name,90,0.00043299330637641947,0.9999999934422292,0.9995670001358528,-7.744355201721191,18.842615127563477,26.586970329284668,25.818880081176758,21.053047758529793,0.8154128952277255,56.806026458740234,13.675996780395508,13.058560371398926,0.9254833156779662,0.8375595868644068,0.7769347496206374,0.9714603424072266,0.9696431159973145,0.9708842635154724,0.9785847067832947
7d980f5cfffaab796fac,project_train,digital_2,arabic-005_03,iphone15pro,dob,87,8.156706908460029e-05,0.9999971317580122,0.9999155646889276,-9.414003372192383,12.761808395385742,22.175811767578125,20.820743560791016,17.560046084406583,0.8433918814251726,61.20482635498047,5.601471900939941,21.32772445678711,0.9280788177339901,0.8254187192118226,1.0,0.9906108975410461,0.985456645488739,0.9935001134872437,0.994591474533081
11e3a012f32cb5031922,project_train,digital_2,arabic-005_03,iphone15pro,doe,87,0.00010158013232434667,0.9999468014328726,0.9998452213005483,-9.194561004638672,9.841425895690918,19.03598690032959,18.180744171142578,15.073757422520474,0.8291056339952423,42.306217193603516,4.068277359008789,20.927377700805664,0.8816031864575554,0.7283047050037341,1.0,0.9646294713020325,0.9536988735198975,0.9736687541007996,0.978477418422699
436e7b8ee883627689fe,project_train,digital_2,arabic-005_03,iphone15pro,name,87,0.0007980243312677886,0.9999999996525795,0.9992019753213117,-7.132573127746582,21.780485153198242,28.913058280944824,28.722768783569336,22.894974090500824,0.7971019180991262,68.0580062866211,13.835336685180664,20.694082260131836,0.9350286989795918,0.8473373724489796,0.8561872909698997,0.9623587727546692,0.9669321775436401,0.955075740814209,0.9889420866966248
df208e9d3e9f1dc5907f,project_train,digital_2,arabic-005_03,scan,dob,73,4.6767739217783754e-05,0.9998485799611749,0.9998018122219572,-9.970270156860352,8.79530143737793,18.76557159423828,17.838903427124023,14.859627482806845,0.832989961715517,76.41638946533203,4.153159141540527,28.51789665222168,0.9355855855855856,0.8418018018018018,1.0,0.9695581793785095,0.9607223272323608,0.9763787388801575,0.9811955094337463
1e2d0f5c2e1f76274900,project_train,digital_2,arabic-005_03,scan,doe,73,2.727629646573889e-05,0.9999999523225194,0.9999726760260537,-10.509465217590332,16.858806610107422,27.368271827697754,25.970937728881836,21.671725913888615,0.8344606629196858,54.64051055908203,6.251578330993652,26.161678314208984,0.8856190476190476,0.7404761904761905,1.0,0.9910670518875122,0.988710343837738,0.9910088777542114,0.9887341260910034
7b1a678f70bc75544ae8,project_train,digital_2,arabic-005_03,scan,name,73,0.00027859827692406356,0.9999999989271144,0.9997214006501903,-8.185461044311523,20.65291404724121,28.838375091552734,28.131925582885742,22.835835770731492,0.8117409419220075,60.37700653076172,8.2022123336792,25.71061897277832,0.9147920070378284,0.8130576850571823,1.0,0.9739062786102295,0.9775527715682983,0.9675696492195129,0.991736114025116
08e701bf7cb2adb30ad1,project_train,digital_1,arabic-112_03,huawei,dob,67,0.008835800932329382,0.999999949490269,0.9911641485579397,-4.720068454742432,16.80109977722168,21.52116823196411,20.591142654418945,17.04166277674125,0.827621034089822,36.6306266784668,5.246535301208496,10.245771408081055,0.917751203603044,0.7954030128902003,1.0,0.9825031161308289,0.9881129264831543,0.9740765690803528,0.9730595350265503
cba940e2349aad0c900c,project_train,digital_1,arabic-112_03,huawei,doe,67,0.00010275329704258641,0.9999999743155188,0.9998972210184762,-9.183076858520508,17.477378845214844,26.66045570373535,25.06592559814453,21.11123758154094,0.8422285264863176,40.38987350463867,5.6915178298950195,11.396021842956543,0.9238147943183914,0.8200209063518415,1.0,0.9942725896835327,0.9952663779258728,0.9906776547431946,0.9887418746948242
2275b00c9bed9156404b,project_train,digital_1,arabic-112_03,huawei,name,67,2.7549612092159046e-05,0.9999999996454121,0.9999724500333199,-10.499494552612305,21.76006507873535,32.259559631347656,31.8282413482666,25.54492073283835,0.8025866227833399,51.86867904663086,14.285091400146484,10.507296562194824,0.9335791744402985,0.8408931902985075,0.8663282571912013,0.9643014669418335,0.9721419811248779,0.9535723924636841,0.990854799747467
62dfcf54cb0c8ebde4b0,project_train,digital_1,arabic-112_03,iphone15pro,dob,89,1.2853778442078474e-05,0.9999431783081744,0.9999303245297323,-11.261859893798828,9.775535583496094,21.037395477294922,19.900423049926758,16.658584495079815,0.8370970030780891,57.37948989868164,5.470772743225098,22.47439956665039,0.9314668174962293,0.8354543740573153,1.0,0.9840939044952393,0.9785183668136597,0.9874435067176819,0.9901077747344971
b0abf6d7fa5e654ca876,project_train,digital_1,arabic-112_03,iphone15pro,doe,89,6.850029706213552e-05,0.9999829216862226,0.9999144213891604,-9.588603973388672,10.977684020996094,20.566287994384766,19.378864288330078,16.285535282842808,0.8403761459153173,42.252445220947266,4.149921417236328,19.372711181640625,0.9540865384615385,0.8702884615384615,1.0,0.9926325678825378,0.9923794269561768,0.9903548955917358,0.9896469712257385
048e6a335b256f219562,project_train,digital_1,arabic-112_03,iphone15pro,name,89,0.00010286211587064804,0.99999999891132,0.9998971367954493,-9.182018280029297,20.6382999420166,29.8203182220459,29.889686584472656,23.61339317446705,0.7900180922851808,60.47533416748047,13.070959091186523,18.251344680786133,0.9493689903846154,0.8696664663461539,0.9961089494163424,0.954836905002594,0.9639962315559387,0.9427430629730225,0.98734050989151
2deb75af607a47bf03f2,project_train,digital_1,arabic-112_03,scan,dob,70,8.239338268906531e-05,0.9998868561774921,0.999804462794803,-9.403923034667969,9.086737632751465,18.490660667419434,17.37425422668457,14.641937659559707,0.8427376201892807,67.49684143066406,3.9557948112487793,27.81768226623535,0.9500220750551877,0.8846799116997792,1.0,0.990308940410614,0.9873934984207153,0.9908411502838135,0.9941087365150452
4a2ac3de278271974fa3,project_train,digital_1,arabic-112_03,scan,doe,70,0.0003098465473567093,0.999999998848224,0.9996901523008673,-8.079123497009277,20.581960678100586,28.661084175109863,27.758760452270508,22.695446922931335,0.8175958347259334,50.51604080200195,6.011132717132568,25.356225967407227,0.9435462496686986,0.8686279706687869,1.0,0.9791610836982727,0.9836851954460144,0.9718866944313049,0.9660159945487976
6a280f38f1d544abcef4,project_train,digital_1,arabic-112_03,scan,name,70,0.0019232826161235382,0.9999999986924648,0.9980767160763413,-6.251796722412109,20.455121994018555,26.706918716430664,26.254011154174805,21.148029589549544,0.8055161348625645,60.198883056640625,7.205206871032715,23.76750373840332,0.9614887567846989,0.9064357715171879,1.0,0.9666265845298767,0.9746040105819702,0.9557473659515381,0.9908788800239563
d859e63b4b655f3f2236,project_train,digital_2,arabic-112_03,huawei,dob,67,0.008835800932329382,0.9999999917056147,0.9911641907732853,-4.720068454742432,18.60768699645996,23.327755451202393,22.27737808227539,18.47221941916845,0.82919180843214,62.044281005859375,8.365849494934082,12.852569580078125,0.8975617331883833,0.7668892685199565,1.0,0.9844571352005005,0.9859783053398132,0.9803317785263062,0.9763894081115723
49b7c4b7c677a4b0be59,project_train,digital_2,arabic-112_03,huawei,doe,67,0.00010275329704258641,0.9999999733665845,0.999897220069542,-9.183076858520508,17.441099166870117,26.624176025390625,25.08989715576172,21.08250930632207,0.8402788251956074,61.86252975463867,8.353514671325684,13.343692779541016,0.9150218286908934,0.7980999815532189,1.0,0.9934013485908508,0.9902175068855286,0.9942084550857544,0.9914165735244751
2d9dfd6d0f936c967db2,project_train,digital_2,arabic-112_03,huawei,name,67,2.7549612092159046e-05,0.9999998525870935,0.9999723029750013,-10.499494552612305,15.73002815246582,26.229522705078125,24.9029483795166,20.770000769332064,0.8340378196509451,50.01972198486328,13.796913146972656,11.707322120666504,0.9096315298507462,0.7924148787313433,0.8663282571912013,0.987983226776123,0.9851873517036438,0.9883955717086792,0.9824585318565369
5c4f585ac3d0f66edbc0,project_train,digital_2,arabic-112_03,iphone15pro,dob,89,1.2853778442078474e-05,0.9999212407169271,0.999908386938485,-11.261859893798828,9.44903564453125,20.710895538330078,19.708030700683594,16.40004361121639,0.832150297525543,68.80481719970703,6.394399642944336,23.26803207397461,0.9097379336349924,0.7936934389140271,1.0,0.9749908447265625,0.9661166667938232,0.981838047504425,0.9838365316390991
4c3331589e75f46891bf,project_train,digital_2,arabic-112_03,iphone15pro,doe,89,6.850029706213552e-05,0.9999974655453001,0.9999289652482379,-9.588603973388672,12.885529518127441,22.474133491516113,21.189579010009766,17.79627388410272,0.8398597195204266,47.430423736572266,4.5565104484558105,24.176244735717773,0.9138942307692308,0.8078846153846154,1.0,0.9907469749450684,0.9864839911460876,0.9926973581314087,0.989776074886322
4bc16aef3bd0f0c7f9dd,project_train,digital_2,arabic-112_03,iphone15pro,name,89,0.00010286211587064804,0.9999999775096166,0.9998971153937459,-9.182018280029297,17.610177993774414,26.79219627380371,26.012495040893555,21.215557121489805,0.8155910107099449,58.09813690185547,12.583614349365234,21.059843063354492,0.8912071814903846,0.761962890625,0.9961089494163424,0.9793015718460083,0.9811645150184631,0.9748294353485107,0.9931589961051941
c8390665257582082ad6,project_train,digital_2,arabic-112_03,scan,dob,70,8.239338268906531e-05,0.9994661789500688,0.9993837855673797,-9.403923034667969,7.534915924072266,16.938838958740234,16.099817276000977,13.413118574838311,0.8331224103289939,64.16641998291016,3.8108327388763428,30.25290870666504,0.9222958057395143,0.8164238410596026,1.0,0.9672035574913025,0.9570188522338867,0.975450873374939,0.9784583449363708
b2fc52178137bcbbcd31,project_train,digital_2,arabic-112_03,scan,doe,70,0.0003098465473567093,0.9999993961506983,0.9996895496033417,-8.079123497009277,14.319940567016602,22.39906406402588,21.280155181884766,17.73682971943923,0.833491559053015,45.74264144897461,5.659685134887695,27.642486572265625,0.8868274582560297,0.7416732926937009,1.0,0.9860621094703674,0.9802845120429993,0.9896195530891418,0.9876379370689392
53e744aa3236e49c4638,project_train,digital_2,arabic-112_03,scan,name,70,0.0019232826161235382,0.9999999946053546,0.9980767119892311,-6.251796722412109,19.037858963012695,25.289655685424805,24.18518829345703,20.025761579745517,0.8280176005560895,66.47884368896484,7.844826698303223,27.93024253845215,0.9099435069970092,0.7993206070228557,1.0,0.9844698905944824,0.9852451086044312,0.9811301231384277,0.9919074177742004
351aac565ebfb4d5a68f,project_train,digital_1,arabic-131_03,huawei,dob,59,2.9929115335859848e-05,0.9999983026551957,0.9999683735398599,-10.416648864746094,13.286443710327148,23.703092575073242,22.46657371520996,18.769432313173844,0.8354381291557094,53.3101806640625,7.304644584655762,12.81529426574707,0.9420176969092722,0.8652480059820539,1.0,0.9690338373184204,0.9608475565910339,0.9751716256141663,0.979211151599884
28f0f9bd30c937060eac,project_train,digital_1,arabic-131_03,huawei,doe,59,0.00010228756406790915,0.9999998821372477,0.9998975945731797,-9.187620162963867,15.953744888305664,25.14136505126953,23.90686798095703,19.908336774875032,0.8327455018672031,43.48503112792969,6.177594184875488,12.8873872756958,0.909323895533317,0.7871918476934342,1.0,0.9876372218132019,0.9908357262611389,0.9817371368408203,0.9775981903076172
d51202d19a55adbe5691,project_train,digital_1,arabic-131_03,huawei,name,59,0.0003564002173893853,0.9999999637953769,0.9996435635779876,-7.9390997886657715,17.134078979492188,25.07317876815796,24.229061126708984,19.854343068294504,0.8194433521160258,57.103126525878906,16.197908401489258,11.424428939819336,0.9360105665467626,0.8470379946043165,0.6336633663366337,0.977674126625061,0.9814857244491577,0.971153974533081,0.9924724698066711
09414ee65adf7ee4052c,project_train,digital_1,arabic-131_03,iphone15pro,dob,61,0.0003057471450092072,0.9999992813448932,0.999693534199884,-8.092446327209473,14.145883560180664,22.238329887390137,21.054357528686523,17.609551422768735,0.8363851235439388,54.81889343261719,5.668725967407227,23.050336837768555,0.9245283018867925,0.824972786647315,1.0,0.9919013977050781,0.9929965138435364,0.9882056713104248,0.9878383278846741
47afc69429e3cbb93295,project_train,digital_1,arabic-131_03,iphone15pro,doe,61,0.0003031352072174453,0.9999986111828175,0.9996954759756,-8.101028442382812,13.487056732177734,21.588085174560547,20.401348114013672,17.09465134862023,0.837917732352105,53.73350143432617,5.595685005187988,22.5116024017334,0.9399821109123435,0.8496422182468694,1.0,0.9932056069374084,0.9940105676651001,0.9898122549057007,0.9893158078193665
c9479117cf1bb2b181cf,project_train,digital_1,arabic-131_03,iphone15pro,name,61,0.0008424572538875747,0.999999999855961,0.9991575426020735,-7.078344821929932,22.66093635559082,29.739281177520752,30.618303298950195,23.549223517395635,0.7691224196019727,66.24410247802734,13.794710159301758,20.800893783569336,0.9417219065656566,0.8595130997474747,0.7272727272727273,0.935727059841156,0.9463097453117371,0.9221833944320679,0.9783557653427124
231bd9286fb774f68641,project_train,digital_1,arabic-131_03,scan,dob,83,5.0340258951055845e-05,0.999561567586107,0.999511227327156,-9.896655082702637,7.731866359710693,17.62852144241333,16.783449172973633,13.95924767819831,0.8317269909380051,65.81829833984375,4.326686859130859,21.97271728515625,0.961650114591291,0.8985485103132161,1.0,0.9744933843612671,0.9696756601333618,0.9770695567131042,0.9834396839141846
a10ff090f8bc4dd1475c,project_train,digital_1,arabic-131_03,scan,doe,83,0.0006261855365091725,0.9999999984837475,0.9993738129472384,-7.375237464904785,20.307024002075195,27.68226146697998,26.91009521484375,21.920360443871562,0.8145775876623497,50.98490905761719,6.795063018798828,20.087400436401367,0.9397435897435897,0.8495475113122172,1.0,0.9750310182571411,0.9811342358589172,0.96610426902771,0.9599039554595947
5528762b68bd7ac08fc6,project_train,digital_1,arabic-131_03,scan,name,83,0.0032913005039137693,0.9999999993727848,0.996708698868871,-5.7131757736206055,21.18973159790039,26.902907371520996,27.0342960357666,21.303224350917368,0.7880073637846173,59.05986785888672,11.083911895751953,18.185365676879883,0.9727727152083517,0.9282933734406794,1.0,0.9493585824966431,0.9592213034629822,0.93653804063797,0.9830771088600159
3787e4c746205194b08b,project_train,digital_2,arabic-131_03,huawei,dob,59,2.9929115335859848e-05,0.9999988912027096,0.9999689620873737,-10.416648864746094,13.712233543395996,24.12888240814209,22.641401290893555,19.10659647966863,0.8438787084858288,61.50154113769531,8.304759979248047,13.498385429382324,0.8901732303090728,0.752741774675972,1.0,0.9863760471343994,0.9814192652702332,0.9890682101249695,0.9900474548339844
e48d90d66f083353ee49,project_train,digital_2,arabic-131_03,huawei,doe,59,0.00010228756406790915,0.9999984507513738,0.9998961631873059,-9.187620162963867,13.377738952636719,22.565359115600586,21.229511260986328,17.868511427413047,0.8416826561735399,66.49046325683594,9.055591583251953,19.1037654876709,0.9178057114962167,0.7960092750793263,1.0,0.9891853332519531,0.9841431379318237,0.9919602870941162,0.9896166324615479
6bd516ecb99eae9e6d85,project_train,digital_2,arabic-131_03,huawei,name,59,0.0003564002173893853,0.9999999847381786,0.9996435845207893,-7.9390997886657715,17.99791145324707,25.937011241912842,24.90643310546875,20.53837385856845,0.8246212443024931,51.089256286621094,14.561790466308594,11.851848602294922,0.925205148381295,0.8109403102517986,0.6336633663366337,0.9793908596038818,0.9791980981826782,0.9770837426185608,0.9859305620193481
9ad6d900d2247112a162,project_train,digital_2,arabic-131_03,iphone15pro,dob,61,0.0003057471450092072,0.9999998582687287,0.9996941111237195,-8.092446327209473,15.769332885742188,23.86177921295166,22.622840881347656,18.895089254318997,0.8352217722530967,88.20684051513672,8.473807334899902,26.346261978149414,0.9172260522496372,0.8258798984034833,1.0,0.9895821213722229,0.9873053431510925,0.9894436001777649,0.9857147932052612
