digital3_image_path,cache_path,file_stem,traffic_type,variant,hardware_source,label,digital3_assigned_q,source_sha256,digital3_cache_sha256,split,parent_image_path,parent_assigned_q,parent_cache_sha256,parent_membership,controlled_parent_score,controlled_digital3_score,controlled_delta,augmented_parent_score,augmented_digital3_score,augmented_delta
test/attack/digital_3/huawei/arabic-NF-1037.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/arabic-NF-1037.jpg,arabic-NF-1037,attack,digital_3,huawei,1,81,2334e01f89782a73e0fe74e86cbc3c81126b99c00db2a51cdbe32ef192b92ec5,1ec59759d0f0e5428cbaa49c09c8b261fa83ab8d50479b9b03a302425f9257af,project_train,train/bonafide/huawei/arabic-NF-1037.jpg,81.0,15ac33cf624b00554faa5115022ad5413a84d2ab9883c47caf92772018e03684,matched_project,0.0070266723632812,0.071044921875,0.0640182495117188,0.0236968994140625,0.026885986328125,0.0031890869140625
test/attack/digital_3/huawei/arabic-NF-1040.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/arabic-NF-1040.jpg,arabic-NF-1040,attack,digital_3,huawei,1,60,6ed296ecd0020d4e9bbe02dab1c155bcdabc7f99efe90dd7c739ee5f4ac86dc5,70d744e11c266adf0ab11b19a9fa850cdf4ea22be93a79b7baed2bfe2513d356,project_train,train/bonafide/huawei/arabic-NF-1040.jpg,60.0,fb7fb69900e397356885bd43f2ce9ca1d3496c023c69b74679a21894d64691c2,matched_project,0.0052108764648437,0.028411865234375,0.0232009887695313,0.0239410400390625,0.029205322265625,0.0052642822265625
test/attack/digital_3/huawei/arabic-NF-1045.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/arabic-NF-1045.jpg,arabic-NF-1045,attack,digital_3,huawei,1,56,1b8380acc5421f5f093e0c79f06dd93aae2ff83b42c35b5fef327ac7b4147f70,00fe260ba9eae72d420b048e7f0f3da3864edb5de594e3a1b6d3afb487662054,project_train,train/bonafide/huawei/arabic-NF-1045.jpg,56.0,366b7674329d8ec093b8391f6dc4d5571c6e6fdd3a3544b3a53d5b33f6f68631,matched_project,0.0025157928466796,0.05718994140625,0.0546741485595704,0.0261383056640625,0.0274810791015625,0.0013427734375
test/attack/digital_3/huawei/arabic-NF-1048.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/arabic-NF-1048.jpg,arabic-NF-1048,attack,digital_3,huawei,1,55,9770a0bf3295ea830842ab66322accbc7eef28081d42f7c6f0d4d7f349bf383b,139765f73cc5e8efb348d0b93b1e3b8938563ba88c24508476f5ed150c21643b,dev_val,train/bonafide/huawei/arabic-NF-1048.jpg,55.0,0d96915a3d568e06e05e40b6cabbd539870d80a869e8da6b57278be3d2ca7f80,matched_project,0.0031299591064453,0.0059928894042968,0.0028629302978515005,0.02508544921875,0.0255889892578125,0.0005035400390625
test/attack/digital_3/huawei/arabic-NF-1049.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/arabic-NF-1049.jpg,arabic-NF-1049,attack,digital_3,huawei,1,89,3e4d317b60b05d99c836b95343285357d603cb09137a47ea79e8400cf1eac4d8,23cded3bf527c43f8869a7464844e569499aef4460afba2bbee7c18ef85df9d2,project_train,train/bonafide/huawei/arabic-NF-1049.jpg,89.0,c04241081f68b6d3f59d9acaf07a591ea0ec558eb4676ca00cf22d88b66aabb6,matched_project,0.00396728515625,0.053863525390625,0.049896240234375,0.02435302734375,0.138916015625,0.11456298828125
test/attack/digital_3/huawei/arabic-NF-1053.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/arabic-NF-1053.jpg,arabic-NF-1053,attack,digital_3,huawei,1,82,9bbff8f03d2629cdd6ab9ec72102f46e51c96946b3b1c12d767354c9c3fc2a35,dbae11082c654005463798612344fc16c11a14ddc31bce4d950592537f9788c6,project_train,train/bonafide/huawei/arabic-NF-1053.jpg,82.0,b116b1267e5d39678a2498287a16bffffb0aaa80f56bb0eae5ac2133461d2742,matched_project,0.0032863616943359,0.0780029296875,0.0747165679931641,0.0247955322265625,0.0252532958984375,0.000457763671875
test/attack/digital_3/huawei/arabic-NF-1098.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/arabic-NF-1098.jpg,arabic-NF-1098,attack,digital_3,huawei,1,68,89ca266ac43406b4dadd260f79b17357abc6c3c3fc1fc4249e52652500c88a03,a65b97a4a23ebe2af4dc3c319a6fa02f744b1b343c0e037c38ddb521f60a3c40,dev_val,train/bonafide/huawei/arabic-NF-1098.jpg,68.0,346e45ede1e5ff8e52a875827371a9332a61596e1cfd86c571417d2a11b90edf,matched_project,0.0114212036132812,0.04620361328125,0.0347824096679688,0.0271453857421875,0.02880859375,0.0016632080078125
test/attack/digital_3/huawei/arabic-NF-1100.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/arabic-NF-1100.jpg,arabic-NF-1100,attack,digital_3,huawei,1,50,cc6fa703667ba8bbaf51741aa691f9266817b899974f42f21e8e7ae3e5e9bffa,1d88172f57c35ce9f32e46432829ddd0a4aae6160631c2e05df052ecbdc56f58,project_train,train/bonafide/huawei/arabic-NF-1100.jpg,50.0,e5fcbbbe0a8eed167bae745d503713dce3f96cc8b444cf1e6b3bd11be62dd09d,matched_project,0.0084915161132812,0.030181884765625,0.0216903686523438,0.0236663818359375,0.024993896484375,0.0013275146484375
test/attack/digital_3/huawei/arabic-NM-1029.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/arabic-NM-1029.jpg,arabic-NM-1029,attack,digital_3,huawei,1,64,890bd6f34f9dba3926ac46a8049cde70ea5b0a2bbcd0d76a8218ec4fcba573d2,07a2ae0874be9fe218808818a29f0007aad72b3fbd67b80bca58339ee8da57c9,project_train,train/bonafide/huawei/arabic-NM-1029.jpg,64.0,29e4142d1c723285c4bc848a284237b2a6bbe0abb650c39631ec40dabbf02338,matched_project,0.0025253295898437,0.09197998046875,0.0894546508789063,0.0241851806640625,0.20751953125,0.1833343505859375
test/attack/digital_3/huawei/arabic-NM-1064.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/arabic-NM-1064.jpg,arabic-NM-1064,attack,digital_3,huawei,1,52,a7f4d0f315a3986bd418047644c89758292411db813a2c3a6dcd0a74bcc239cb,bbc2ba1b62c908e74225e25eaa313702a141493cde3eefd0eb02705f8bd314ed,project_train,train/bonafide/huawei/arabic-NM-1064.jpg,52.0,be28051a4194adc5730d388be340e21258991f405c55ea99a99f6876c8ac9f51,matched_project,0.0043487548828125,0.0087432861328125,0.00439453125,0.0243377685546875,0.025177001953125,0.0008392333984375
test/attack/digital_3/huawei/arabic-NM-1090.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/arabic-NM-1090.jpg,arabic-NM-1090,attack,digital_3,huawei,1,55,0a90cfe844c0dcfbe5a750e1c3b9801ae6fde73634d1a18d6ce8de58fa345cd4,de69820f49128d8c8137b417f0c5950d3492933bcfafc5c6e128491ee50a8ac3,dev_val,train/bonafide/huawei/arabic-NM-1090.jpg,55.0,0c1ec3ce9214c014ba322d10472d47a691b3218307d095546013e3d38784cf73,matched_project,0.0097427368164062,0.0186920166015625,0.0089492797851563,0.0252532958984375,0.0275115966796875,0.00225830078125
test/attack/digital_3/huawei/chinese-001_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-001_03.jpg,chinese-001_03,attack,digital_3,huawei,1,77,8262f0eb7b05f8075b1f4dc7dcb36a7a115922168b8ca21a86c1da1ba0038e88,d8f84cba769ae06e0cfa38a1d04f6a83487547208ca97425cbf73e3157488361,dev_val,train/bonafide/huawei/chinese-001_03.jpg,77.0,6175cde11881c5f4ab0179574203fca428e98a26ce8d5157e09aa06e9437d9ad,matched_project,0.0009040832519531,0.0020065307617187,0.0011024475097656003,0.0304412841796875,0.0305633544921875,0.0001220703125
test/attack/digital_3/huawei/chinese-018_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-018_03.jpg,chinese-018_03,attack,digital_3,huawei,1,71,d9f7d585c43d8bb7fad78bbde5943b37ccd9f34fb28f3b7d1f8dab0bc8e9dcd1,8ef9dc1d8fdd71ecf6e5d515f82f3511fa4521706b14d914e8ff8d4049504e86,project_train,train/bonafide/huawei/chinese-018_03.jpg,71.0,d081906712bfbd5a61d9c6ebe45acfd38356a81b4cbbba388ee7b78a2a77d6ba,matched_project,0.0007281303405761,0.0005955696105957,-0.0001325607299804,0.0303802490234375,0.0302734375,-0.0001068115234375
test/attack/digital_3/huawei/chinese-020_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-020_03.jpg,chinese-020_03,attack,digital_3,huawei,1,60,1708d15d5edd396df75e312f833757af9b77325e2ee79ae1fe1536bc0555030c,d0c43f0db106e8992e64f16fc3e0acb480a32dc5c7d380cacee98b1b7c0de5df,project_train,train/bonafide/huawei/chinese-020_03.jpg,60.0,7c45e068d55abe7b00387bbb83c4b67da5ace7673fe433efc054accc141feada,matched_project,0.0003440380096435,0.0006046295166015,0.00026059150695800006,0.031280517578125,0.032135009765625,0.0008544921875
test/attack/digital_3/huawei/chinese-039_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-039_03.jpg,chinese-039_03,attack,digital_3,huawei,1,84,368c22ae26e2595f2f77c7037da30bff95c1ce96601ebded0cae8a909826e4de,8a900253dc43c9827af074ac62736b8d5ba1038262f330f0bad7c057ed51771f,project_train,train/bonafide/huawei/chinese-039_03.jpg,84.0,1416fc3b50cae96d1a423b413eb4a90f69352b248939aa076fc9467d771575bf,matched_project,0.0003662109375,0.001774787902832,0.001408576965332,0.0309600830078125,0.0310516357421875,9.1552734375e-05
test/attack/digital_3/huawei/chinese-064_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-064_03.jpg,chinese-064_03,attack,digital_3,huawei,1,88,d626bfddb312610f58336d6a50d3c8d846cdc7db52571a29de8bdc3c04f31ab3,6ba604f1e29474df3ea0d97e665a7852f0cc023afd4fa80e58b4d1b42fa7b823,project_train,train/bonafide/huawei/chinese-064_03.jpg,88.0,41e9af1f002acc96d35d28d8b826c4a86c7617ad735a0f0cd6d102a6ccb8ee24,matched_project,0.0015010833740234,0.0013408660888671,-0.0001602172851563001,0.0312347412109375,0.0309600830078125,-0.000274658203125
test/attack/digital_3/huawei/chinese-081_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-081_03.jpg,chinese-081_03,attack,digital_3,huawei,1,58,53d2b655ef7de7ab3c2bb8b68c31e2b8e1c117116f2044e8349ef75859b7b47a,25dde8982871a48602e653bfff8552695786303f1e9506c55472081fb2b4da02,project_train,train/bonafide/huawei/chinese-081_03.jpg,58.0,4c8784026a7a22d9ebd8cd24bedf082f80cf8c086803d0503e829744e4dbc195,matched_project,0.0018529891967773,0.0016708374023437,-0.00018215179443360004,0.03173828125,0.031494140625,-0.000244140625
test/attack/digital_3/huawei/chinese-096_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-096_03.jpg,chinese-096_03,attack,digital_3,huawei,1,82,b1d2a63aea3bb7b883aeae8373895086daa0d3a8e890a45a369c8121ce11dcb4,34b0f501b4e55eccaf5ee651696ec7a7dd71e93360a9c229ff1b5884990ca6bc,project_train,train/bonafide/huawei/chinese-096_03.jpg,82.0,0c47db40e9be728a9c6b6659de4fd6d5effd4efd1e9aa18f617ad3b734f46913,matched_project,0.0023193359375,0.0022430419921875,-7.62939453125e-05,0.02880859375,0.02886962890625,6.103515625e-05
test/attack/digital_3/huawei/chinese-099_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-099_03.jpg,chinese-099_03,attack,digital_3,huawei,1,74,42a3c70f6faca01f1f3f030d14837f2f654360d509ab8367dc37d6c588984b47,d2ea86cb33acf2c668e09c4b2a8c5f63748f6f206385d26006952c3f1df87fff,project_train,train/bonafide/huawei/chinese-099_03.jpg,74.0,c9967115c14a82b828ec757f4e13c2607f9531225f299488e85011a48763a2dc,matched_project,0.0025367736816406,0.0031299591064453,0.0005931854248047001,0.0318603515625,0.0323486328125,0.00048828125
test/attack/digital_3/huawei/chinese-102_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-102_03.jpg,chinese-102_03,attack,digital_3,huawei,1,76,23c8d19ce2731b37355c8ed9cd77028617388fc088f7aeb266d4974f2e1e2d17,4f206bf68f5ac6f8c7fb556aeb578a0368c39222c3a5f8b061b4427e02447b68,project_train,train/bonafide/huawei/chinese-102_03.jpg,76.0,471b2c1835e66af628ffb9e0e973ecc6e87590ddbf916f9ff0457003da26580f,matched_project,0.0006117820739746,0.0045051574707031,0.0038933753967285,0.030364990234375,0.03125,0.000885009765625
test/attack/digital_3/huawei/chinese-107_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-107_03.jpg,chinese-107_03,attack,digital_3,huawei,1,58,be8c90a858ab6576e061b6b5bc2bde7cf189cc56f7d353a9bfbd4f224aae9556,985040c6d67295f1ccde8330e5555b8b0202feff54fd212126cc1affd54dd67e,project_train,train/bonafide/huawei/chinese-107_03.jpg,58.0,062eee4967a4c1764f8c9653d1d996bc3508cbf1e89a33d53b7de8e96419360f,matched_project,0.0086593627929687,0.0052413940429687,-0.00341796875,0.027801513671875,0.0287933349609375,0.0009918212890625
test/attack/digital_3/huawei/chinese-113_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-113_03.jpg,chinese-113_03,attack,digital_3,huawei,1,85,2bbd8777f1c3ad8e0426c8f465a66648ff006fa2ebaa75b7b1140303ca194acd,e518730527a65dd11fead08612c83135ab4f1d935f1f1b95995f85c846deb1c0,dev_val,train/bonafide/huawei/chinese-113_03.jpg,85.0,76d143e5f943a990b543d59259ee610c1526a8aef39dec35a991cbaca88ad378,matched_project,0.007232666015625,0.034759521484375,0.02752685546875,0.0360107421875,0.036956787109375,0.000946044921875
test/attack/digital_3/huawei/chinese-142_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-142_03.jpg,chinese-142_03,attack,digital_3,huawei,1,60,4825e293adcc18e9e9d6af132eb7cda3a2c9e906d1183cd1865bfd2e57f3b218,0676cace3f40f24e1a31bdd3c1ba4a305109a0d30c78de29d29de36a45b31475,dev_val,train/bonafide/huawei/chinese-142_03.jpg,60.0,d3c67f7ec6a40108c7b2c23e0fe0d41f4fea8725f7fb5b292ed221e06c852a94,matched_project,0.0012331008911132,0.0020675659179687,0.0008344650268555002,0.0304412841796875,0.0305328369140625,9.1552734375e-05
test/attack/digital_3/huawei/chinese-NF-1014.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1014.jpg,chinese-NF-1014,attack,digital_3,huawei,1,85,b449815e83925ee737399a7d40cdb7a11164aed905caa95f963b042ac2face3e,7cdb0485884f2cdd4f9aafc484d9e1948d5b8c75e78bf8b3968922c62495464a,project_train,train/bonafide/huawei/chinese-NF-1014.jpg,85.0,64dbb6199bee023a10fea97802ae467da21d624f3df7455592a81b41bff9fb07,matched_project,0.0024585723876953,0.0040702819824218,0.0016117095947265005,0.03216552734375,0.032867431640625,0.000701904296875
test/attack/digital_3/huawei/chinese-NF-1023.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1023.jpg,chinese-NF-1023,attack,digital_3,huawei,1,72,adacd6a8efdf33e1b52001de9055f8e0ef236a0713923379f3580cd3f6420496,6759b2798c78117860fa7dcfabe8b1e418c6387e2d486e9e7a7bec68670c8a80,project_train,train/bonafide/huawei/chinese-NF-1023.jpg,72.0,985d872bef097ccc5060bf57eb57bda330d1e41cb70c7a349ffd823654ed197c,matched_project,0.0008506774902343,0.0008277893066406,-2.2888183593700018e-05,0.03216552734375,0.032501220703125,0.000335693359375
test/attack/digital_3/huawei/chinese-NF-1042.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1042.jpg,chinese-NF-1042,attack,digital_3,huawei,1,58,51dda3d217149c4fa1d522ea6f27c4f04df401115baa93f46a23d8b732411c51,2f1b5d9a84fb882162be5330dee043d2a420e779052d28eb2a7d92cd6de610b4,project_train,train/bonafide/huawei/chinese-NF-1042.jpg,58.0,7d36f2ba2a0c88fd3eef82e81c3e8d16c4489caebaf6316a47fc7fcb2e172319,matched_project,0.0098190307617187,0.0019378662109375,-0.0078811645507812,0.0318603515625,0.0303802490234375,-0.0014801025390625
test/attack/digital_3/huawei/chinese-NF-1050.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1050.jpg,chinese-NF-1050,attack,digital_3,huawei,1,58,63da1cef66d304964dd4d0c40755095d362f66307ecfcac7dc0cc45ef79adff0,e0870f716749abf605f34b2a6a846480f7d20be84ff7dd4d988ab9217f257764,dev_val,train/bonafide/huawei/chinese-NF-1050.jpg,58.0,83edd7b1f7f20e2ef511ce9f8f6c307869cbdebde9c7b6ff408ae85e79f2d063,matched_project,0.0008444786071777,0.0012159347534179,0.0003714561462402,0.030853271484375,0.0306396484375,-0.000213623046875
test/attack/digital_3/huawei/chinese-NF-1059.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1059.jpg,chinese-NF-1059,attack,digital_3,huawei,1,58,97852742b6e1421dfb1df72e5f1d2be6e4c507e893bc10ac428a8aa50db20715,f7bfbe05afe8ec56e5026e5eb5e23bf0a4b5cfe3153c2e3a6070a88046e3e848,project_train,train/bonafide/huawei/chinese-NF-1059.jpg,58.0,f6862077745c12711fe8aa08c36d85a01e9a9d95d2155088282a4746742d8750,matched_project,0.0045127868652343,0.0027790069580078,-0.0017337799072265005,0.03485107421875,0.035369873046875,0.000518798828125
test/attack/digital_3/huawei/chinese-NF-1067.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1067.jpg,chinese-NF-1067,attack,digital_3,huawei,1,63,355095d52b3c15a6c4176422cee6b3bf078f67650bb9e7c8134b1bede157fc67,7b12de554974533780ed1d22f7d824b2984dcea140b4b46b5045fc5d23aef0d8,project_train,train/bonafide/huawei/chinese-NF-1067.jpg,63.0,1440922ac6abea7ea1b43c50bae6de221cf58ea2affc6d8258d6879a4089c742,matched_project,0.0029525756835937,0.0042381286621093,0.0012855529785156003,0.0325927734375,0.033203125,0.0006103515625
test/attack/digital_3/huawei/chinese-NF-1072.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1072.jpg,chinese-NF-1072,attack,digital_3,huawei,1,82,a361143ad1a364cef623fa0bf90270b6113e1308ccfcd35126ac58c5d37d2fad,8c5c58aca82258acdde9bc0ca6fd4b3a7c255756e50abd32ac5e57ae00aa87ef,project_train,train/bonafide/huawei/chinese-NF-1072.jpg,82.0,74ba93f7c023003ba421da22788ec20abbd555cbca4e965dabe8b4042b18a511,matched_project,0.0008072853088378,0.0006275177001953,-0.00017976760864249995,0.030792236328125,0.0305938720703125,-0.0001983642578125
test/attack/digital_3/huawei/chinese-NF-1085.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1085.jpg,chinese-NF-1085,attack,digital_3,huawei,1,76,75a50528eded5f666d17b46e3e212edb46873c16e53ad0865bd90a3b9bab9a9a,b0c01b2e4322b2ad002f6f760b88f0605c4740fd6e3b850311644ca385428bbf,dev_val,train/bonafide/huawei/chinese-NF-1085.jpg,76.0,56de428f24c5be49600d6d6286f6188846974cf5748f05be626f6099eb6e43ac,matched_project,0.042877197265625,0.047943115234375,0.00506591796875,0.042572021484375,0.045196533203125,0.00262451171875
test/attack/digital_3/huawei/chinese-NF-1088.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1088.jpg,chinese-NF-1088,attack,digital_3,huawei,1,80,151cafd5347b7240671fff35ff4b9ce5a098ab12d0ab0de37b62b3c46074afa8,ea72ca7bb96a41f7d71fb4e1681e471e690180c2e1038e2c8dd9cfc7785b52c6,project_train,train/bonafide/huawei/chinese-NF-1088.jpg,80.0,015dc9f3507f85935d4bc63a877a9195bc9f2d9a2fe9ad0fa0deebea49609f89,matched_project,0.0008916854858398,0.0020027160644531,0.0011110305786133,0.0316162109375,0.032684326171875,0.001068115234375
