split,image_path,file_stem,traffic_type,label,variant,hardware_source,policy,assigned_q,jpeg_quality,q_luma_mean,q_chroma_mean,sampling,lattice_q75_mean,lattice_q75_p90,lattice_current_mean,lattice_current_p90,blockiness_h,blockiness_v,recompress_current_mae,model_score
project_train,train/attack/digital_1/iphone15pro/arabic-005_03.jpg,arabic-005_03,attack,1,digital_1,iphone15pro,C_q75_then_q50_90,87.0,87,15.015625,22.5625,2,0.03133604489595496,0.08534113566080714,0.04330881313204075,0.1106302539507548,1.4505205154418945,1.0009183883666992,0.045475006103515625,0.5139677944446219
project_train,train/attack/digital_1/scan/arabic-005_03.jpg,arabic-005_03,attack,1,digital_1,scan,A_raw,,75,29.03125,43.4375,2,0.029820545334713185,0.07734011933207512,0.029820545334713185,0.07734011933207512,1.42863130569458,1.1269464492797852,0.17965443432331085,0.9993291004887438
project_train,train/attack/digital_1/scan/arabic-005_03.jpg,arabic-005_03,attack,1,digital_1,scan,B_common_q75,75.0,75,29.03125,43.4375,2,0.02957422854350629,0.07668588161468504,0.02957422854350629,0.07668588161468504,1.427234172821045,1.120574951171875,0.09109878540039062,0.3258866116592091
project_train,train/attack/digital_1/scan/arabic-005_03.jpg,arabic-005_03,attack,1,digital_1,scan,C_q75_then_q50_90,73.0,73,31.1875,46.078125,2,0.03776686833147355,0.0993406069065843,0.02785870007955955,0.07148580029606817,1.1995673179626465,0.8552722930908203,0.0672760009765625,0.5333185235785982
project_train,train/attack/digital_2/huawei/arabic-005_03.jpg,arabic-005_03,attack,1,digital_2,huawei,A_raw,,75,29.03125,43.4375,2,0.014873995161095846,0.03715421238115853,0.014873995161095846,0.03715421238115853,1.173412799835205,1.0499403476715088,0.021444955840706825,0.9996929704236535
project_train,train/attack/digital_2/huawei/arabic-005_03.jpg,arabic-005_03,attack,1,digital_2,huawei,B_common_q75,75.0,75,29.03125,43.4375,2,0.014805788340416463,0.037054482505871685,0.014805788340416463,0.037054482505871685,1.1732323169708252,1.0504813194274902,0.0092099504545331,0.4230427528382622
project_train,train/attack/digital_2/huawei/arabic-005_03.jpg,arabic-005_03,attack,1,digital_2,huawei,C_q75_then_q50_90,90.0,90,11.5,17.34375,2,0.020075707482614672,0.046633014082908625,0.03632081002889941,0.09567038640379906,1.150484323501587,1.1484062671661377,0.057882945984601974,0.4931996917650426
project_train,train/attack/digital_2/iphone15pro/arabic-005_03.jpg,arabic-005_03,attack,1,digital_2,iphone15pro,A_raw,,75,29.03125,43.4375,2,0.02414724994091063,0.059266185760498025,0.02414724994091063,0.059266185760498025,1.4904570579528809,1.145319938659668,0.011639912612736225,0.9996647474146443
project_train,train/attack/digital_2/iphone15pro/arabic-005_03.jpg,arabic-005_03,attack,1,digital_2,iphone15pro,B_common_q75,75.0,75,29.03125,43.4375,2,0.024177176841409943,0.05946450276808347,0.024177176841409943,0.05946450276808347,1.4905357360839844,1.1454768180847168,0.004337310791015625,0.5651296628076269
project_train,train/attack/digital_2/iphone15pro/arabic-005_03.jpg,arabic-005_03,attack,1,digital_2,iphone15pro,C_q75_then_q50_90,87.0,87,15.015625,22.5625,2,0.0317042150872012,0.08732883930206298,0.04356180159521642,0.11108482778072354,1.4789533615112305,1.0252909660339355,0.04709116742014885,0.5118456304127852
project_train,train/attack/digital_2/scan/arabic-005_03.jpg,arabic-005_03,attack,1,digital_2,scan,A_raw,,75,29.03125,43.4375,2,0.029711479824432348,0.07722338438034053,0.029711479824432348,0.07722338438034053,1.422602653503418,1.1841530799865723,0.17777760326862335,0.9994046032475941
project_train,train/attack/digital_2/scan/arabic-005_03.jpg,arabic-005_03,attack,1,digital_2,scan,B_common_q75,75.0,75,29.03125,43.4375,2,0.02951304492508305,0.07648900225758548,0.02951304492508305,0.07648900225758548,1.4208555221557617,1.17775297164917,0.08905029296875,0.2862272120789284
project_train,train/attack/digital_2/scan/arabic-005_03.jpg,arabic-005_03,attack,1,digital_2,scan,C_q75_then_q50_90,73.0,73,31.1875,46.078125,2,0.03795580821178629,0.10013273477554294,0.027799897600171805,0.07139603495597839,1.1899356842041016,0.9185185432434082,0.06689325720071793,0.5148896189341519
project_train,train/bonafide/huawei/arabic-005_03.jpg,arabic-005_03,bonafide,0,,huawei,A_raw,,95,5.765625,8.71875,2,0.06940662793972166,0.2536809158325194,0.08189884139919568,0.23205289840698234,0.27556943893432617,0.24931073188781738,0.0182342529296875,0.0008963331696355286
project_train,train/bonafide/huawei/arabic-005_03.jpg,arabic-005_03,bonafide,0,,huawei,B_common_q75,75.0,75,29.03125,43.4375,2,0.014783180720934574,0.03678654540668835,0.014783180720934574,0.03678654540668835,1.109703540802002,1.071960210800171,0.0033658344764262438,0.4379923882415913
project_train,train/bonafide/huawei/arabic-005_03.jpg,arabic-005_03,bonafide,0,,huawei,C_q75_then_q50_90,90.0,90,11.5,17.34375,2,0.020246883793814816,0.04711946845054625,0.036258540472495666,0.0937499925494194,1.089073896408081,1.1708216667175293,0.0077463784255087376,0.4417364228322611
project_train,train/bonafide/iphone15pro/arabic-005_03.jpg,arabic-005_03,bonafide,0,,iphone15pro,A_raw,,95,5.765625,8.71875,2,0.09275259866141058,0.33233961462974543,0.09682204390336138,0.2734246701002121,0.2780575752258301,0.19833850860595703,0.12731170654296875,0.00012534701712724124
project_train,train/bonafide/iphone15pro/arabic-005_03.jpg,arabic-005_03,bonafide,0,,iphone15pro,B_common_q75,75.0,75,29.03125,43.4375,2,0.024030978903693104,0.05873672697279188,0.024030978903693104,0.05873672697279188,1.4550395011901855,1.1497187614440918,0.010686238296329975,0.5140999390797035
project_train,train/bonafide/iphone15pro/arabic-005_03.jpg,arabic-005_03,bonafide,0,,iphone15pro,C_q75_then_q50_90,87.0,87,15.015625,22.5625,2,0.03185804052038858,0.08684765043712699,0.04376703506686104,0.11166093250115712,1.4549522399902344,1.024965763092041,0.045726776123046875,0.5051230096162316
project_train,train/bonafide/scan/arabic-005_03.jpg,arabic-005_03,bonafide,0,,scan,A_raw,,95,5.765625,8.71875,2,0.08694900011129159,0.31372957229614257,0.11020875383142915,0.3067116260528564,0.2601184844970703,0.19691753387451172,0.4193967282772064,9.141753772303419e-05
project_train,train/bonafide/scan/arabic-005_03.jpg,arabic-005_03,bonafide,0,,scan,B_common_q75,75.0,75,29.03125,43.4375,2,0.02974024612397812,0.07866851637760762,0.02974024612397812,0.07866851637760762,1.3773717880249023,1.1394014358520508,0.13368351757526398,0.16284120509476532
project_train,train/bonafide/scan/arabic-005_03.jpg,arabic-005_03,bonafide,0,,scan,C_q75_then_q50_90,73.0,73,31.1875,46.078125,2,0.03835712126827516,0.10216913223266527,0.027658147453681454,0.0722895582516988,1.1469454765319824,0.8755621910095215,0.07516352087259293,0.5250884350348134
project_train,train/attack/digital_1/huawei/arabic-112_03.jpg,arabic-112_03,attack,1,digital_1,huawei,A_raw,,75,29.03125,43.4375,2,0.014800457711747969,0.036713159382343284,0.014800457711747969,0.036713159382343284,1.1844935417175293,1.0383853912353516,0.014048258773982525,0.9996940113602052
project_train,train/attack/digital_1/huawei/arabic-112_03.jpg,arabic-112_03,attack,1,digital_1,huawei,B_common_q75,75.0,75,29.03125,43.4375,2,0.01478202775276129,0.036713159382343284,0.01478202775276129,0.036713159382343284,1.1847299337387085,1.037693977355957,0.0018704732647165656,0.47072944939999817
project_train,train/attack/digital_1/huawei/arabic-112_03.jpg,arabic-112_03,attack,1,digital_1,huawei,C_q75_then_q50_90,67.0,67,38.078125,56.515625,2,0.03739313841229631,0.07396592487891514,0.012215307371462175,0.03075675630208217,1.1755566596984863,0.8807332515716553,0.0040677390061318874,0.5475709775828974
project_train,train/attack/digital_1/iphone15pro/arabic-112_03.jpg,arabic-112_03,attack,1,digital_1,iphone15pro,A_raw,,75,29.03125,43.4375,2,0.022463131058647477,0.054212564771825615,0.022463131058647477,0.054212564771825615,1.4479622840881348,1.1110668182373047,0.0300928745418787,0.9996712766162136
project_train,train/attack/digital_1/iphone15pro/arabic-112_03.jpg,arabic-112_03,attack,1,digital_1,iphone15pro,B_common_q75,75.0,75,29.03125,43.4375,2,0.022341961352520864,0.05407588414170525,0.022341961352520864,0.05407588414170525,1.448084831237793,1.111330509185791,0.01013946533203125,0.4975571555768593
project_train,train/attack/digital_1/iphone15pro/arabic-112_03.jpg,arabic-112_03,attack,1,digital_1,iphone15pro,C_q75_then_q50_90,89.0,89,12.71875,19.109375,2,0.03106467844218187,0.09377797444661445,0.04574525702690465,0.11822069684664409,1.5396437644958496,1.2720723152160645,0.0627390518784523,0.4706380639301625
project_train,train/attack/digital_1/scan/arabic-112_03.jpg,arabic-112_03,attack,1,digital_1,scan,A_raw,,75,29.03125,43.4375,2,0.029834292209580192,0.07569844841957091,0.029834292209580192,0.07569844841957091,1.3255400657653809,1.051971435546875,0.1331532746553421,0.999094373728238
project_train,train/attack/digital_1/scan/arabic-112_03.jpg,arabic-112_03,attack,1,digital_1,scan,B_common_q75,75.0,75,29.03125,43.4375,2,0.029654266192205042,0.0747794520373296,0.029654266192205042,0.0747794520373296,1.3258824348449707,1.0495953559875488,0.07583236694335938,0.4444878731834694
project_train,train/attack/digital_1/scan/arabic-112_03.jpg,arabic-112_03,attack,1,digital_1,scan,C_q75_then_q50_90,70.0,70,34.546875,51.3125,2,0.05182180841610448,0.17474709033966054,0.025846033075978322,0.0663353681564331,1.033768653869629,0.7247462272644043,0.052544910460710526,0.48475956456036007
project_train,train/attack/digital_2/huawei/arabic-112_03.jpg,arabic-112_03,attack,1,digital_2,huawei,A_raw,,75,29.03125,43.4375,2,0.014974047399375556,0.037287936891828265,0.014974047399375556,0.037287936891828265,1.1837804317474365,1.0508499145507812,0.013910929672420025,0.9996964681644905
project_train,train/attack/digital_2/huawei/arabic-112_03.jpg,arabic-112_03,attack,1,digital_2,huawei,B_common_q75,75.0,75,29.03125,43.4375,2,0.014955617440388874,0.037287936891828265,0.014955617440388874,0.037287936891828265,1.1840181350708008,1.0500354766845703,0.003787994384765625,0.4553792713398857
project_train,train/attack/digital_2/huawei/arabic-112_03.jpg,arabic-112_03,attack,1,digital_2,huawei,C_q75_then_q50_90,67.0,67,38.078125,56.515625,2,0.03753958302516893,0.07538842592920576,0.012179944797633156,0.030707582470142474,1.1783983707427979,0.9046690464019775,0.0033353168983012438,0.5415150977195685
project_train,train/attack/digital_2/iphone15pro/arabic-112_03.jpg,arabic-112_03,attack,1,digital_2,iphone15pro,A_raw,,75,29.03125,43.4375,2,0.02274432606326648,0.05480895042419453,0.02274432606326648,0.05480895042419453,1.488856315612793,1.1252961158752441,0.0279693603515625,0.9996942696590915
project_train,train/attack/digital_2/iphone15pro/arabic-112_03.jpg,arabic-112_03,attack,1,digital_2,iphone15pro,B_common_q75,75.0,75,29.03125,43.4375,2,0.022594247028912436,0.0546693725585938,0.022594247028912436,0.0546693725585938,1.4888758659362793,1.1255874633789062,0.009975433349609375,0.48609185850165465
project_train,train/attack/digital_2/iphone15pro/arabic-112_03.jpg,arabic-112_03,attack,1,digital_2,iphone15pro,C_q75_then_q50_90,89.0,89,12.71875,19.109375,2,0.031456665891211474,0.09622790472848071,0.04624152096729427,0.11954841390252106,1.5820279121398926,1.287886619567871,0.06653086096048355,0.47465503406873005
project_train,train/attack/digital_2/scan/arabic-112_03.jpg,arabic-112_03,attack,1,digital_2,scan,A_raw,,75,29.03125,43.4375,2,0.030140457014880783,0.07722923538901583,0.030140457014880783,0.07722923538901583,1.340803623199463,1.1015958786010742,0.13220596313476562,0.9991736391101781
project_train,train/attack/digital_2/scan/arabic-112_03.jpg,arabic-112_03,attack,1,digital_2,scan,B_common_q75,75.0,75,29.03125,43.4375,2,0.029935660175146348,0.07644926011562346,0.029935660175146348,0.07644926011562346,1.341268539428711,1.0992140769958496,0.07643508911132812,0.4213248736444632
project_train,train/attack/digital_2/scan/arabic-112_03.jpg,arabic-112_03,attack,1,digital_2,scan,C_q75_then_q50_90,70.0,70,34.546875,51.3125,2,0.052459197431877255,0.17830619812011717,0.026000299387076372,0.06726202309131622,1.0455164909362793,0.7782793045043945,0.05447642132639885,0.47419809583049227
project_train,train/bonafide/huawei/arabic-112_03.jpg,arabic-112_03,bonafide,0,,huawei,A_raw,,95,5.765625,8.71875,2,0.06763196929436452,0.25008492072423305,0.08027695262524127,0.2221625819802284,0.27078747749328613,0.2172853946685791,0.039305370301008224,0.0010041591363504046
project_train,train/bonafide/huawei/arabic-112_03.jpg,arabic-112_03,bonafide,0,,huawei,B_common_q75,75.0,75,29.03125,43.4375,2,0.015385536107954624,0.03867295128958566,0.015385536107954624,0.03867295128958566,1.1236786842346191,1.060621976852417,0.00962066650390625,0.4364133239682619
project_train,train/bonafide/huawei/arabic-112_03.jpg,arabic-112_03,bonafide,0,,huawei,C_q75_then_q50_90,67.0,67,38.078125,56.515625,2,0.03890961796122101,0.08262837171554542,0.012823449317679668,0.031249997516473133,1.1301627159118652,0.9395699501037598,0.004726409912109375,0.5117556204630644
project_train,train/bonafide/iphone15pro/arabic-112_03.jpg,arabic-112_03,bonafide,0,,iphone15pro,A_raw,,95,5.765625,8.71875,2,0.09258114124830584,0.33088386535644554,0.0922737545595066,0.26082291603088376,0.26934814453125,0.18355417251586914,0.12815730273723602,0.00014927721397834255
project_train,train/bonafide/iphone15pro/arabic-112_03.jpg,arabic-112_03,bonafide,0,,iphone15pro,B_common_q75,75.0,75,29.03125,43.4375,2,0.02263242778904127,0.053820441961288504,0.02263242778904127,0.053820441961288504,1.4377598762512207,1.1310930252075195,0.022909799590706825,0.3886964381498009
project_train,train/bonafide/iphone15pro/arabic-112_03.jpg,arabic-112_03,bonafide,0,,iphone15pro,C_q75_then_q50_90,89.0,89,12.71875,19.109375,2,0.03135072655824474,0.09658692932128901,0.045941573221107875,0.119677118062973,1.5333271026611328,1.289565086364746,0.05742136761546135,0.46396394288165815
project_train,train/bonafide/scan/arabic-112_03.jpg,arabic-112_03,bonafide,0,,scan,A_raw,,95,5.765625,8.71875,2,0.08720558404397945,0.3191806573134204,0.1042175567922476,0.29644237756729125,0.21972131729125977,0.15833711624145508,0.2910410463809967,9.393369844617653e-05
project_train,train/bonafide/scan/arabic-112_03.jpg,arabic-112_03,bonafide,0,,scan,B_common_q75,75.0,75,29.03125,43.4375,2,0.02993773637008157,0.07854827112621766,0.02993773637008157,0.07854827112621766,1.3158679008483887,1.0808954238891602,0.10163751989603043,0.3453171776754145
project_train,train/bonafide/scan/arabic-112_03.jpg,arabic-112_03,bonafide,0,,scan,C_q75_then_q50_90,70.0,70,34.546875,51.3125,2,0.05278012764489039,0.18041016856829317,0.025741582991487426,0.06742759466171265,1.0203900337219238,0.7470254898071289,0.05477142333984375,0.4802027026855326
project_train,train/attack/digital_1/huawei/arabic-131_03.jpg,arabic-131_03,attack,1,digital_1,huawei,A_raw,,75,29.03125,43.4375,2,0.015503468665428465,0.039121030135588264,0.015503468665428465,0.039121030135588264,1.1617794036865234,1.0106611251831055,0.009084065444767475,0.9996384817192973
project_train,train/attack/digital_1/huawei/arabic-131_03.jpg,arabic-131_03,attack,1,digital_1,huawei,B_common_q75,75.0,75,29.03125,43.4375,2,0.015406020022038412,0.03897958974043528,0.015406020022038412,0.03897958974043528,1.162062406539917,1.0101981163024902,0.001926422119140625,0.5350662314973593
project_train,train/attack/digital_1/huawei/arabic-131_03.jpg,arabic-131_03,attack,1,digital_1,huawei,C_q75_then_q50_90,59.0,59,47.203125,70.40625,2,0.04332701638063895,0.08446143209934234,0.010457226828497779,0.025514630675315862,1.1313364505767822,0.8738551139831543,0.012087504379451275,0.5197547837209388
project_train,train/attack/digital_1/iphone15pro/arabic-131_03.jpg,arabic-131_03,attack,1,digital_1,iphone15pro,A_raw,,75,29.03125,43.4375,2,0.02201949446316582,0.052998744140971776,0.02201949446316582,0.052998744140971776,1.4355735778808594,1.1692991256713867,0.022724151611328125,0.9997155713827586
project_train,train/attack/digital_1/iphone15pro/arabic-131_03.jpg,arabic-131_03,attack,1,digital_1,iphone15pro,B_common_q75,75.0,75,29.03125,43.4375,2,0.021957214320165886,0.05288119792938232,0.021957214320165886,0.05288119792938232,1.4357867240905762,1.170219898223877,0.00754547119140625,0.4395721131152021
project_train,train/attack/digital_1/iphone15pro/arabic-131_03.jpg,arabic-131_03,attack,1,digital_1,iphone15pro,C_q75_then_q50_90,61.0,61,44.90625,66.90625,2,0.07028767354487767,0.3828794860839848,0.0154935316771734,0.03812473684549332,1.117898941040039,0.8113417625427246,0.01373163890093565,0.4071837042065548
project_train,train/attack/digital_1/scan/arabic-131_03.jpg,arabic-131_03,attack,1,digital_1,scan,A_raw,,75,29.03125,43.4375,2,0.02898655932908309,0.07545771360397317,0.02898655932908309,0.07545771360397317,1.325993537902832,1.1246700286865234,0.14764277637004852,0.9992596103813723
project_train,train/attack/digital_1/scan/arabic-131_03.jpg,arabic-131_03,attack,1,digital_1,scan,B_common_q75,75.0,75,29.03125,43.4375,2,0.028973216352067052,0.07545887231826783,0.028973216352067052,0.07545887231826783,1.3257102966308594,1.1258001327514648,0.090850830078125,0.3233239780845798
project_train,train/attack/digital_1/scan/arabic-131_03.jpg,arabic-131_03,attack,1,digital_1,scan,C_q75_then_q50_90,83.0,83,19.546875,29.5,2,0.050441782312105866,0.18364651679992647,0.04133493849414117,0.10927972793579095,1.3980894088745117,1.18994140625,0.13530857861042023,0.46024860789798994
project_train,train/attack/digital_2/huawei/arabic-131_03.jpg,arabic-131_03,attack,1,digital_2,huawei,A_raw,,75,29.03125,43.4375,2,0.015500099610631929,0.03867295128958566,0.015500099610631929,0.03867295128958566,1.1738629341125488,1.0109748840332031,0.0092379255220294,0.9996480710962687
project_train,train/attack/digital_2/huawei/arabic-131_03.jpg,arabic-131_03,attack,1,digital_2,huawei,B_common_q75,75.0,75,29.03125,43.4375,2,0.015396543630191812,0.03858948480515259,0.015396543630191812,0.03858948480515259,1.1739437580108643,1.0105185508728027,0.0020751953125,0.5234991004029581
